Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,3,51,0,0.3,586,34,0,2,10.0,66.0,2021-09-11T11:30:00Z,6,17,0,0,0,0,4,0,12385,0,3,34.0,12,10336,13891,3555,65,True,0,2,3,4,2021-22,,,,,,Odsonne_Edouard
1,1,1,1.0,0,0,3,0,10.3,586,44,2,0,4.8,6.6,2021-09-18T14:00:00Z,25,11,0,0,0,0,5,0,263235,0,3,31.0,1,227996,264840,36844,65,False,0,2,5,5,2021-22,,,,,,Odsonne_Edouard
2,2,2,2.0,0,0,9,1,2.6,586,54,0,0,2.9,9.6,2021-09-27T19:00:00Z,71,4,0,0,0,0,6,0,276686,1,1,17.0,2,16533,65781,49248,65,True,0,2,2,6,2021-22,,,,,,Odsonne_Edouard
3,3,3,3.0,0,0,5,0,22.9,586,64,2,0,4.4,1.0,2021-10-03T13:00:00Z,84,9,0,0,0,0,7,0,237472,2,2,20.0,2,-38188,11288,49476,65,True,0,2,2,7,2021-22,,,,,,Odsonne_Edouard
4,4,4,4.0,0,1,30,0,32.8,586,71,1,1,10.5,47.0,2021-10-18T19:00:00Z,81,1,0,0,0,0,8,0,207273,2,2,25.0,7,-32581,7754,40335,65,False,0,2,4,8,2021-22,,,,,,Odsonne_Edouard
5,5,5,5.0,0,0,4,0,5.6,586,85,1,0,4.4,8.0,2021-10-23T14:00:00Z,90,14,0,0,0,0,9,0,283268,1,1,30.0,2,66345,81860,15515,65,True,0,2,2,9,2021-22,,,,,,Odsonne_Edouard
6,6,6,6.0,0,0,5,1,0.3,586,95,0,0,0.3,2.2,2021-10-30T14:00:00Z,72,12,0,0,0,0,10,0,243532,2,0,0.0,2,-33037,15430,48467,65,False,0,2,5,10,2021-22,,,,,,Odsonne_Edouard
7,7,7,7.0,0,0,6,1,11.8,586,105,0,0,8.2,9.8,2021-11-06T15:00:00Z,79,20,0,0,0,0,11,0,252377,0,2,60.0,2,5067,23660,18593,65,True,0,2,3,11,2021-22,,,,,,Odsonne_Edouard
8,8,8,8.0,0,0,2,0,0.0,586,112,0,0,0.0,0.0,2021-11-20T15:00:00Z,3,5,0,0,0,0,12,0,259913,3,3,0.0,1,5847,28728,22881,65,False,0,2,2,12,2021-22,,,,,,Odsonne_Edouard
9,9,9,9.0,0,0,2,0,0.3,586,126,1,0,2.1,3.4,2021-11-27T15:00:00Z,18,2,0,0,0,0,13,0,222225,2,1,17.0,1,-37301,4734,42035,65,True,0,2,2,13,2021-22,,,,,,Odsonne_Edouard
10,10,10,10.0,0,0,6,1,2.1,586,133,0,0,0.9,7.0,2021-11-30T20:15:00Z,67,10,0,0,0,0,14,0,196732,0,1,0.0,2,-26482,2721,29203,65,False,0,2,2,14,2021-22,,,,,,Odsonne_Edouard
11,11,11,11.0,0,0,3,0,0.5,586,144,1,0,0.3,2.2,2021-12-05T14:00:00Z,23,13,0,0,0,0,15,0,170296,0,1,0.0,1,-26802,2224,29026,64,False,0,2,4,15,2021-22,,,,,,Odsonne_Edouard
12,12,12,12.0,0,0,8,0,11.9,586,156,1,0,5.0,6.2,2021-12-12T16:30:00Z,73,8,0,0,0,0,16,0,156571,1,3,32.0,2,-14004,4858,18862,64,True,0,2,2,16,2021-22,,,,,,Odsonne_Edouard
13,13,13,13.0,2,0,15,0,11.2,586,165,2,0,10.2,31.8,2021-12-15T19:30:00Z,90,16,0,0,0,0,17,0,155418,2,2,59.0,8,-2579,8470,11049,63,True,0,2,2,17,2021-22,,,,,,Odsonne_Edouard
14,14,14,14.0,0,0,6,0,12.3,586,188,2,0,1.7,2.4,2021-12-26T15:00:00Z,62,17,0,0,0,0,19,0,166032,0,3,2.0,2,7134,14509,7375,63,False,0,2,4,19,2021-22,,,,,,Odsonne_Edouard
15,15,15,15.0,2,3,47,1,34.3,586,194,0,1,17.8,64.6,2021-12-28T15:00:00Z,90,15,0,0,0,0,20,0,249726,0,3,79.0,14,55712,60843,5131,63,True,1,2,2,20,2021-22,,,,,,Odsonne_Edouard
16,16,16,16.0,0,0,15,0,24.9,586,204,3,1,11.7,32.6,2022-01-01T17:30:00Z,90,19,0,0,0,0,21,0,335191,3,2,59.0,6,105877,139584,33707,64,True,0,2,3,21,2021-22,,,,,,Odsonne_Edouard
17,17,17,17.0,0,0,1,1,0.4,586,212,0,0,0.6,5.4,2022-01-14T20:00:00Z,65,4,0,0,0,0,22,0,409971,1,1,0.0,2,87646,155839,68193,64,False,0,2,2,22,2021-22,,,,,,Odsonne_Edouard
18,18,18,18.0,0,2,30,0,1.9,586,224,2,1,8.8,36.2,2022-01-23T14:00:00Z,67,11,0,0,0,0,23,0,392820,3,1,50.0,8,-20980,31082,52062,64,True,0,2,4,23,2021-22,,,,,,Odsonne_Edouard
19,19,19,19.0,0,0,1,0,0.1,586,234,0,0,0.0,0.0,2022-02-09T19:45:00Z,10,15,0,0,0,0,24,0,808245,1,1,0.0,1,396298,420401,24103,65,False,0,2,2,24,2021-22,,,,,,Odsonne_Edouard
20,20,20,20.0,0,0,9,1,24.7,586,241,0,0,4.0,11.0,2022-02-12T15:00:00Z,71,3,0,0,0,0,25,0,795396,0,0,4.0,2,2820,85580,82760,65,False,0,2,2,25,2021-22,,,,,,Odsonne_Edouard
21,21,21,21.0,0,0,0,0,0.0,586,254,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,6,0,0,0,0,26,0,884017,1,0,0.0,0,48026,122831,74805,66,True,0,2,4,26,2021-22,,,,,,Odsonne_Edouard
22,22,22,22.0,0,0,3,0,0.0,586,178,0,0,0.0,0.0,2022-02-23T19:30:00Z,1,18,0,0,0,0,26,0,884017,4,1,0.0,1,48026,122831,74805,66,False,0,2,2,26,2021-22,,,,,,Odsonne_Edouard
23,23,23,23.0,0,0,0,0,0.0,586,265,0,0,0.0,0.0,2022-02-26T15:00:00Z,0,5,0,0,0,0,27,0,580982,1,1,0.0,0,-183832,11861,195693,66,True,0,2,2,27,2021-22,,,,,,Odsonne_Edouard
24,24,24,24.0,0,0,0,0,0.0,586,280,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,20,0,0,0,0,28,0,441692,2,0,0.0,0,-209468,4202,213670,64,False,0,2,3,28,2021-22,,,,,,Odsonne_Edouard
25,25,25,25.0,0,0,1,0,10.8,586,285,0,0,3.2,3.2,2022-03-14T20:00:00Z,25,12,0,0,0,0,29,0,365669,0,0,18.0,0,-91975,2802,94777,63,True,1,2,5,29,2021-22,,,,,,Odsonne_Edouard
26,26,26,26.0,0,0,4,0,2.3,586,304,0,0,0.2,0.0,2022-04-04T19:00:00Z,14,1,0,0,0,0,31,0,309435,0,3,0.0,1,-27143,4636,31779,62,True,0,2,4,31,2021-22,,,,,,Odsonne_Edouard
27,27,27,27.0,0,0,0,0,0.0,586,315,0,0,0.0,0.0,2022-04-10T13:00:00Z,0,9,0,0,0,0,32,0,293728,1,2,0.0,0,-16116,5408,21524,62,False,0,2,3,32,2021-22,,,,,,Odsonne_Edouard
28,28,28,28.0,0,0,8,0,14.4,586,296,1,0,6.5,10.4,2022-04-20T18:45:00Z,90,14,0,0,0,0,33,0,273739,0,1,40.0,2,-18038,4070,22108,61,False,0,2,3,33,2021-22,,,,,,Odsonne_Edouard
29,29,29,29.0,0,0,0,0,0.0,586,336,0,0,0.0,0.0,2022-04-25T19:00:00Z,0,10,0,0,0,0,34,0,271515,0,0,0.0,0,-4968,8759,13727,61,True,0,2,2,34,2021-22,,,,,,Odsonne_Edouard
30,30,30,30.0,0,0,0,0,0.0,586,346,0,0,0.0,0.0,2022-04-30T14:00:00Z,0,16,0,0,0,0,35,0,261315,2,1,0.0,0,-10433,4269,14702,61,False,0,2,3,35,2021-22,,,,,,Odsonne_Edouard
31,31,31,31.0,0,0,6,1,13.4,586,356,0,0,6.2,15.6,2022-05-07T14:00:00Z,90,18,0,0,0,0,36,0,246712,0,1,33.0,2,-13204,4782,17986,60,True,0,2,2,36,2021-22,,,,,,Odsonne_Edouard
32,32,32,32.0,0,0,-1,0,0.3,586,361,0,0,0.3,3.0,2022-05-15T13:00:00Z,19,2,0,0,0,0,37,0,283711,1,1,0.0,0,29446,37713,8267,60,False,1,2,2,37,2021-22,,,,,,Odsonne_Edouard
33,33,33,33.0,0,0,0,0,0.0,586,322,0,0,0.0,0.0,2022-05-19T18:45:00Z,0,8,0,0,0,0,37,0,283711,2,3,0.0,0,29446,37713,8267,60,False,0,2,2,37,2021-22,,,,,,Odsonne_Edouard
