Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0,0.0,655,163,0,0,0.0,0.0,2021-12-15T19:30:00Z,0,20,0,0,0,0,17,0,0,1,0,0.0,0,0,0,0,45,True,0,2,3,,,,,
1,0,0,0,0,0.0,655,182,0,0,0.0,0.0,2021-12-26T20:00:00Z,0,3,0,0,0,0,19,0,4922,0,2,0.0,0,873,1163,290,45,True,0,2,2,,,,,
2,0,0,0,0,0.0,655,193,0,0,0.0,0.0,2021-12-29T19:30:00Z,0,6,0,0,0,0,20,0,3151,1,1,0.0,0,397,651,254,45,False,0,2,4,,,,,
3,0,0,0,0,0.0,655,205,0,0,0.0,0.0,2022-01-02T14:00:00Z,0,8,0,0,0,0,21,0,2749,3,2,0.0,0,295,807,512,45,False,0,2,2,,,,,
4,0,0,0,0,0.0,655,212,0,0,0.0,0.0,2022-01-14T20:00:00Z,0,7,0,0,0,0,22,0,3801,1,1,0.0,0,479,5381,4902,45,True,0,2,2,,,,,
5,0,0,0,0,0.0,655,232,0,0,0.0,0.0,2022-01-18T20:00:00Z,0,6,0,0,0,0,22,0,3801,1,1,0.0,0,479,5381,4902,45,True,0,2,4,,,,,
6,0,0,0,0,0.0,655,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,9,0,0,0,0,23,0,3983,1,1,0.0,0,438,17548,17110,45,False,0,2,3,,,,,
7,0,0,0,0,0.0,655,250,0,0,0.0,0.0,2022-02-12T15:00:00Z,0,18,0,0,0,0,25,0,8884,2,0,0.0,0,2670,3456,786,45,False,0,2,2,,,,,
8,0,0,0,0,0.0,655,174,0,0,0.0,0.0,2022-02-15T20:15:00Z,0,13,0,0,0,0,25,0,8884,0,2,0.0,0,2670,3456,786,45,False,0,2,4,,,,,
9,0,0,4,0,4.8,655,253,1,0,0.9,2.0,2022-02-19T15:00:00Z,22,5,0,0,0,0,26,0,11193,3,0,2.0,1,1566,2904,1338,45,True,0,2,2,,,,,
10,0,0,0,0,0.0,655,263,0,0,0.0,0.0,2022-02-26T15:30:00Z,0,2,0,0,0,0,27,0,21538,2,0,0.0,0,4104,6117,2013,45,True,0,2,2,,,,,
11,0,0,0,0,0.0,655,276,0,0,0.0,0.0,2022-03-05T15:00:00Z,0,14,0,0,0,0,28,0,16584,1,2,0.0,0,1868,4099,2231,45,False,0,2,3,,,,,
12,0,0,0,0,0.0,655,283,0,0,0.0,0.0,2022-03-12T12:30:00Z,0,11,0,0,0,0,29,0,36838,2,0,0.0,0,13302,16012,2710,45,True,0,2,4,,,,,
13,0,0,0,0,0.0,655,153,0,0,0.0,0.0,2022-03-16T19:30:00Z,0,17,0,0,0,0,29,0,36838,2,0,0.0,0,13302,16012,2710,45,True,0,2,3,,,,,
14,0,0,0,0,0.0,655,301,0,0,0.0,0.0,2022-04-02T14:00:00Z,0,15,0,0,0,0,31,0,30233,0,0,0.0,0,3016,5417,2401,45,True,0,2,2,,,,,
15,0,0,0,0,0.0,655,311,0,0,0.0,0.0,2022-04-09T14:00:00Z,0,1,0,0,0,0,32,0,30279,2,1,0.0,0,325,3006,2681,45,False,0,2,4,,,,,
16,0,0,0,0,0.0,655,327,0,0,0.0,0.0,2022-04-16T11:30:00Z,0,17,0,0,0,0,33,0,36478,1,0,0.0,0,2653,6059,3406,45,False,0,2,4,,,,,
17,0,0,0,0,0.0,655,295,0,0,0.0,0.0,2022-04-20T19:00:00Z,0,12,0,0,0,0,33,0,36478,0,3,0.0,0,2653,6059,3406,45,False,0,2,5,,,,,
18,0,0,0,0,0.0,655,333,0,0,0.0,0.0,2022-04-24T13:00:00Z,0,16,0,0,0,0,34,0,38434,2,2,0.0,0,3705,7890,4185,45,True,0,2,2,,,,,
19,0,0,0,0,0.0,655,350,0,0,0.0,0.0,2022-04-30T14:00:00Z,0,20,0,0,0,0,35,0,39622,3,0,0.0,0,1955,4564,2609,45,False,0,2,3,,,,,
20,0,0,0,0,0.0,655,353,0,0,0.0,0.0,2022-05-07T16:30:00Z,0,13,0,0,0,0,36,0,44196,0,4,0.0,0,916,5187,4271,45,True,0,2,3,,,,,
21,0,0,0,0,0.0,655,363,0,0,0.0,0.0,2022-05-15T13:00:00Z,0,10,0,0,0,0,37,0,36319,1,1,0.0,0,-2082,1841,3923,45,False,0,2,2,,,,,
22,0,0,0,0,0.0,655,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,19,0,0,0,0,38,0,38656,1,3,0.0,0,-399,2587,2986,45,True,0,2,3,,,,,
0,0,0,0,0,0.0,596,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,11,0,0,0,0,4,0,0,0,1,0.0,0,0,0,0,45,True,0,3,2,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0.0,596,44,0,0,0.0,0.0,2022-08-30T18:30:00Z,0,9,0,0,0,0,5,0,5830,1,2,0.0,0,3503,4190,687,45,False,0,3,2,0.0,0.0,0.0,0.0,0.0
2,0,0,0,0,0.0,596,53,0,0,0.0,0.0,2022-09-04T13:00:00Z,0,10,0,0,0,0,6,0,10141,2,5,0.0,0,2220,4378,2158,45,True,0,3,3,0.0,0.0,0.0,0.0,0.0
3,0,0,0,0,0.0,596,87,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,12,0,0,0,0,9,0,17295,3,3,0.0,0,1456,2977,1521,45,False,0,3,4,0.0,0.0,0.0,0.0,0.0
4,0,0,0,0,0.0,596,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,18,0,0,0,0,10,0,20242,1,0,0.0,0,1868,3995,2127,45,True,0,3,3,0.0,0.0,0.0,0.0,0.0
5,0,0,0,0,0.0,596,102,0,0,0.0,0.0,2022-10-14T19:00:00Z,0,4,0,0,0,0,11,0,21259,0,2,0.0,0,366,2400,2034,45,False,0,3,3,0.0,0.0,0.0,0.0,0.0
6,0,0,0,0,0.0,596,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,16,0,0,0,0,12,0,21689,0,0,0.0,0,-341,1359,1700,45,True,0,3,2,0.0,0.0,0.0,0.0,0.0
7,0,0,0,0,0.0,596,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,13,0,0,0,0,13,0,24087,1,3,0.0,0,2209,3816,1607,45,False,0,3,5,0.0,0.0,0.0,0.0,0.0
8,0,0,0,0,0.0,596,134,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,6,0,0,0,0,14,0,26201,1,4,0.0,0,1395,4790,3395,45,True,0,3,3,0.0,0.0,0.0,0.0,0.0
9,0,0,0,0,0.0,596,150,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,20,0,0,0,0,15,0,24300,3,2,0.0,0,-2410,2551,4961,45,False,0,3,2,0.0,0.0,0.0,0.0,0.0
10,0,0,0,0,0.0,596,152,0,0,0.0,0.0,2022-11-13T14:00:00Z,0,2,0,0,0,0,16,0,24446,2,1,0.0,0,-369,2219,2588,45,True,0,3,2,0.0,0.0,0.0,0.0,0.0
