Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,0,0,0.0,86,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,1,0,0,0,0,1,0,2850,0,2,0.0,0,0,0,0,50,True,0,2,4,1,2021-22,,,,,,Mathias_Jensen
1,1,1,1.0,0,0,0,0,0.0,86,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,1973,0,0,0.0,0,-902,53,955,50,False,0,2,2,2,2021-22,,,,,,Mathias_Jensen
2,2,2,2.0,0,0,5,0,24.3,86,21,0,0,2.9,4.2,2021-08-28T14:00:00Z,10,2,0,0,0,0,3,0,1643,1,1,0.0,1,-373,82,455,49,False,0,2,2,3,2021-22,,,,,,Mathias_Jensen
3,3,3,3.0,0,0,4,0,1.3,86,32,1,0,0.8,6.8,2021-09-11T14:00:00Z,22,4,0,0,0,0,4,0,2281,1,0,0.0,1,315,784,469,49,True,0,2,2,4,2021-22,,,,,,Mathias_Jensen
4,4,4,4.0,0,0,0,0,0.0,86,50,0,0,0.0,0.0,2021-09-18T11:30:00Z,0,20,0,0,0,0,5,0,2439,2,0,0.0,0,25,364,339,49,False,0,2,3,5,2021-22,,,,,,Mathias_Jensen
5,5,5,5.0,0,0,0,0,0.0,86,52,0,0,0.0,0.0,2021-09-25T16:30:00Z,0,11,0,0,0,0,6,0,2410,3,3,0.0,0,-116,165,281,49,True,0,2,4,6,2021-22,,,,,,Mathias_Jensen
6,6,6,6.0,0,0,14,0,18.4,86,69,1,0,4.9,12.2,2021-10-03T13:00:00Z,61,19,0,0,0,0,7,0,2495,2,1,18.0,2,-8,260,268,49,False,0,2,3,7,2021-22,,,,,,Mathias_Jensen
7,7,7,7.0,0,0,10,0,17.2,86,73,1,0,3.4,10.8,2021-10-16T16:30:00Z,90,6,0,0,0,0,8,0,2727,1,0,6.0,2,126,348,222,49,True,0,2,4,8,2021-22,,,,,,Mathias_Jensen
8,8,8,8.0,1,2,24,0,53.2,86,82,2,0,8.3,30.2,2021-10-24T13:00:00Z,90,9,0,0,0,0,9,0,2954,2,1,0.0,7,143,350,207,49,True,0,2,2,9,2021-22,,,,,,Mathias_Jensen
9,9,9,9.0,0,0,15,0,25.7,86,92,3,0,3.7,9.0,2021-10-30T14:00:00Z,67,5,0,0,0,0,10,0,8176,1,3,2.0,2,4448,5235,787,49,False,0,2,2,10,2021-22,,,,,,Mathias_Jensen
