Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,1,0,0.3,395,0.0,0.0,0.0,0.23,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,7,15,0,0,0,0,1,0,2367,0,0,2,0.0,1,0,0,0,50,False,0,2,4,1,2022-23,Alex_Mighten
1,1,1,1.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,19,0,0,0,0,2,0,2542,0,0,1,0.0,0,-356,73,429,50,True,0,2,2,2,2022-23,Alex_Mighten
2,2,2,2.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,2509,0,1,1,0.0,0,-320,218,538,49,False,0,2,2,3,2022-23,Alex_Mighten
3,3,3,3.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,18,0,0,0,0,4,0,2291,0,2,0,0.0,0,-344,80,424,49,True,0,2,3,4,2022-23,Alex_Mighten
4,4,4,4.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,13,0,0,0,0,5,0,2065,0,0,6,0.0,0,-305,42,347,49,False,0,2,5,5,2022-23,Alex_Mighten
5,5,5,5.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,3,0,0,0,0,6,0,1667,0,3,2,0.0,0,-395,1,396,49,True,0,2,2,6,2022-23,Alex_Mighten
6,6,6,6.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,9,0,0,0,0,8,0,1449,0,3,2,0.0,0,-45,0,45,49,True,0,2,2,8,2022-23,Alex_Mighten
7,7,7,7.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,10,0,0,0,0,9,0,1384,0,0,4,0.0,0,-71,0,71,49,False,0,2,3,9,2022-23,Alex_Mighten
8,8,8,8.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,2,0,0,0,0,10,0,1324,0,1,1,0.0,0,-58,0,58,49,True,0,2,2,10,2022-23,Alex_Mighten
9,9,9,9.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,20,0,0,0,0,11,0,1293,0,0,1,0.0,0,-33,0,33,49,False,0,2,2,11,2022-23,Alex_Mighten
10,10,10,10.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,5,0,0,0,0,12,0,1271,0,0,0,0.0,0,-19,0,19,49,False,0,2,3,12,2022-23,Alex_Mighten
11,11,11,11.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,12,0,0,0,0,13,0,1261,0,0,1,0.0,0,-14,0,14,49,True,0,2,4,13,2022-23,Alex_Mighten
12,12,12,12.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,1,0,0,0,0,14,0,1237,0,0,5,0.0,0,-24,0,24,49,False,0,2,4,14,2022-23,Alex_Mighten
13,13,13,13.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,4,0,0,0,0,15,0,1221,0,2,2,0.0,0,-15,0,15,49,True,0,2,3,15,2022-23,Alex_Mighten
14,14,14,14.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,7,0,0,0,0,16,0,1210,0,0,1,0.0,0,-12,0,12,49,True,0,2,2,16,2022-23,Alex_Mighten
15,15,15,15.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,14,0,0,0,0,17,0,1184,0,0,3,0.0,0,-25,0,25,49,False,0,2,4,17,2022-23,Alex_Mighten
16,16,16,16.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,6,0,0,0,0,18,0,1177,0,1,1,0.0,0,-8,0,8,49,True,0,2,3,18,2022-23,Alex_Mighten
17,17,17,17.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,17,0,0,0,0,19,0,1176,0,1,0,0.0,0,-1,0,1,49,False,0,2,2,19,2022-23,Alex_Mighten
18,18,18,18.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,0,20,0,1171,0,0,2,0.0,0,-5,0,5,49,True,0,2,3,20,2022-23,Alex_Mighten
19,19,19,19.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,3,0,0,0,0,21,0,1162,0,1,1,0.0,0,-9,0,9,49,False,0,2,2,21,2022-23,Alex_Mighten
20,20,20,20.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,11,0,0,0,0,22,0,1152,0,0,1,0.0,0,-10,0,10,49,True,0,2,2,22,2022-23,Alex_Mighten
21,21,21,21.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,9,0,0,0,0,23,0,1146,0,0,2,0.0,0,-6,0,6,49,False,0,2,2,23,2022-23,Alex_Mighten
22,22,22,22.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,13,0,0,0,0,24,0,1141,0,1,1,0.0,0,-5,0,5,49,True,0,2,5,24,2022-23,Alex_Mighten
23,23,23,23.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,19,0,0,0,0,25,0,1137,0,0,4,0.0,0,-4,0,4,49,False,0,2,3,25,2022-23,Alex_Mighten
24,24,24,24.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2023-03-05T14:00:00Z,0,8,0,0,0,0,26,0,1133,0,2,2,0.0,0,-4,0,4,49,True,0,2,2,26,2022-23,Alex_Mighten
25,25,25,25.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,269,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,18,0,0,0,0,27,0,1131,0,1,3,0.0,0,-2,0,2,49,False,0,2,4,27,2022-23,Alex_Mighten
26,26,26,26.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2023-03-17T20:00:00Z,0,15,0,0,0,0,28,0,1131,0,2,1,0.0,0,0,0,0,49,True,0,2,3,28,2022-23,Alex_Mighten
27,27,27,27.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,20,0,0,0,0,29,0,1128,0,1,1,0.0,0,-3,0,3,49,True,0,2,2,29,2022-23,Alex_Mighten
28,28,28,28.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,11,0,0,0,0,29,0,1128,0,1,2,0.0,0,-3,0,3,49,False,0,2,2,29,2022-23,Alex_Mighten
29,29,29,29.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,291,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,2,0,0,0,0,30,0,1126,0,0,2,0.0,0,-2,0,2,49,False,0,2,2,30,2022-23,Alex_Mighten
30,30,30,30.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,306,0,0,0.0,0.0,2023-04-16T15:30:00Z,0,14,0,0,0,0,31,0,1124,0,2,0,0.0,0,-2,0,2,49,True,0,2,3,31,2022-23,Alex_Mighten
31,31,31,31.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,318,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,12,0,0,0,0,32,0,1122,0,2,3,0.0,0,-1,0,1,49,False,0,2,4,32,2022-23,Alex_Mighten
32,32,32,32.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,324,0,0,0.0,0.0,2023-04-26T18:30:00Z,0,5,0,0,0,0,33,0,1122,0,1,3,0.0,0,-1,0,1,49,True,0,2,3,33,2022-23,Alex_Mighten
33,33,33,33.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,333,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,4,0,0,0,0,34,0,1122,0,1,2,0.0,0,0,0,0,49,False,0,2,3,34,2022-23,Alex_Mighten
34,34,34,34.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,347,0,0,0.0,0.0,2023-05-08T19:00:00Z,0,17,0,0,0,0,35,0,1122,0,3,4,0.0,0,0,0,0,49,True,0,2,2,35,2022-23,Alex_Mighten
35,35,35,35.0,0,0,0,0,0.0,395,0.0,0.0,0.0,0.0,354,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,6,0,0,0,0,36,0,1122,0,2,2,0.0,0,0,0,0,49,False,0,2,4,36,2022-23,Alex_Mighten
