Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,93.0,0.0,0.0,0,15,0,3.0,90.0,20.3,1.0,0.0,182,0.0,0.0,3,0.0,2,0,4.5,182.0,16.8,1.0,2018-08-11T14:00:00Z,11 Aug 15:00,0.0,0.0,90,0.0,0.0,7,0,0.0,0,0,8.0,0,1,0,153810,2.0,0.0,0.0,2,0,8.0,2,0,0,0,50,True,0.0,0,2,2,1,2018-19,,,,,,Tom_Cairney
1,1,1,1.0,0,49.0,0.0,0.0,0,16,0,0.0,43.0,36.2,1.0,0.0,182,0.0,0.0,19,1.0,1,0,5.6,707.0,11.6,4.0,2018-08-18T14:00:00Z,18 Aug 15:00,0.0,0.0,72,0.0,0.0,17,0,0.0,0,0,7.0,0,2,0,138679,1.0,1.0,1.0,1,3,8.0,2,-18141,1874,20015,50,False,0.0,0,2,4,2,2018-19,,,,,,Tom_Cairney
2,2,2,2.0,1,61.0,1.0,0.0,0,29,0,2.0,58.0,25.7,1.0,0.0,182,0.0,0.0,23,0.0,2,0,5.6,1234.0,30.4,2.0,2018-08-26T15:00:00Z,26 Aug 16:00,0.0,0.0,77,0.0,0.0,4,0,0.0,0,0,5.0,0,3,0,122864,0.0,0.0,0.0,2,4,0.0,5,-16758,4960,21718,49,True,0.0,0,2,2,3,2018-19,,,,,,Tom_Cairney
3,3,3,3.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,31,0.0,0,0,0.0,1765.0,0.0,0.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,4,0,103184,0.0,0.0,0.0,2,2,0.0,0,-20115,7801,27916,49,False,0.0,0,2,2,4,2018-19,,,,,,Tom_Cairney
4,4,4,4.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,45,0.0,0,0,0.0,2302.0,0.0,0.0,2018-09-15T14:00:00Z,15 Sep 15:00,0.0,0.0,0,0.0,0.0,13,0,0.0,0,0,0.0,0,5,0,76651,0.0,0.0,0.0,0,3,0.0,0,-26582,1026,27608,49,False,0.0,0,2,5,5,2018-19,,,,,,Tom_Cairney
5,5,5,5.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,56,0.0,0,0,0.0,2839.0,0.0,0.0,2018-09-22T11:30:00Z,22 Sep 12:30,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,6,0,60640,0.0,0.0,0.0,1,1,0.0,0,-16371,438,16809,48,True,0.0,0,2,3,6,2018-19,,,,,,Tom_Cairney
6,6,6,6.0,0,24.0,0.0,0.0,0,4,0,0.0,19.0,2.5,1.0,0.0,182,0.0,0.0,65,1.0,2,0,0.6,3377.0,3.0,0.0,2018-09-29T14:00:00Z,29 Sep 15:00,0.0,0.0,26,0.0,0.0,8,0,0.0,0,0,2.0,0,7,0,54009,1.0,1.0,0.0,0,3,0.0,1,-6828,311,7139,48,False,0.0,0,2,3,7,2018-19,,,,,,Tom_Cairney
7,7,7,7.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,74,0.0,0,0,0.0,3916.0,0.0,0.0,2018-10-07T11:00:00Z,07 Oct 12:00,0.0,0.0,0,0.0,0.0,1,0,0.0,0,0,0.0,0,8,0,52202,0.0,0.0,0.0,5,1,0.0,0,-1907,781,2688,48,True,0.0,0,2,4,8,2018-19,,,,,,Tom_Cairney
8,8,8,8.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,83,0.0,0,0,0.0,4458.0,0.0,0.0,2018-10-20T14:00:00Z,20 Oct 15:00,0.0,0.0,0,0.0,0.0,5,0,0.0,0,0,0.0,0,9,0,45182,0.0,0.0,0.0,2,4,0.0,0,-7049,348,7397,48,False,0.0,0,2,2,9,2018-19,,,,,,Tom_Cairney
9,9,9,9.0,0,29.0,0.0,0.0,0,4,0,1.0,27.0,12.3,0.0,0.0,182,0.0,0.0,94,0.0,2,0,1.7,5004.0,4.2,1.0,2018-10-27T14:00:00Z,27 Oct 15:00,0.0,0.0,30,0.0,0.0,2,0,0.0,0,0,0.0,0,10,0,41070,0.0,0.0,0.0,3,0,0.0,1,-4127,182,4309,48,True,0.0,0,2,2,10,2018-19,,,,,,Tom_Cairney
10,10,10,10.0,0,59.0,0.0,0.0,0,13,0,0.0,51.0,15.3,3.0,0.0,182,0.0,0.0,106,0.0,1,0,2.4,5552.0,8.8,1.0,2018-11-05T20:00:00Z,05 Nov 20:00,0.0,0.0,90,0.0,0.0,10,0,0.0,0,0,5.0,0,11,0,38748,2.0,0.0,0.0,0,1,0.0,2,-2456,313,2769,48,False,0.0,0,2,2,11,2018-19,,,,,,Tom_Cairney
11,11,11,11.0,0,20.0,0.0,0.0,0,7,0,1.0,19.0,32.3,0.0,0.0,182,0.0,0.0,117,0.0,2,0,4.4,6102.0,12.0,3.0,2018-11-11T12:00:00Z,11 Nov 12:00,0.0,0.0,62,0.0,0.0,12,0,0.0,0,0,4.0,0,12,0,36916,3.0,0.0,0.0,0,2,0.0,2,-1845,165,2010,48,False,0.0,0,2,5,12,2018-19,,,,,,Tom_Cairney
12,12,12,12.0,0,34.0,0.0,0.0,0,10,0,1.0,27.0,14.6,2.0,0.0,182,0.0,0.0,125,0.0,2,0,2.6,6654.0,9.6,1.0,2018-11-24T15:00:00Z,24 Nov 15:00,0.0,0.0,90,0.0,0.0,16,0,0.0,0,0,2.0,0,13,0,35892,1.0,0.0,0.0,2,3,2.0,2,-1107,519,1626,48,True,0.0,0,2,2,13,2018-19,,,,,,Tom_Cairney
13,13,13,13.0,0,36.0,0.0,0.0,0,21,0,2.0,34.0,35.4,3.0,0.0,182,0.0,0.0,133,0.0,1,0,5.0,7207.0,13.0,3.0,2018-12-02T12:00:00Z,02 Dec 12:00,0.0,0.0,75,0.0,0.0,6,0,0.0,0,0,2.0,0,14,0,35502,0.0,1.0,0.0,0,2,2.0,2,-432,393,825,48,False,0.0,0,2,4,14,2018-19,,,,,,Tom_Cairney
14,14,14,14.0,0,29.0,1.0,0.0,0,9,0,0.0,24.0,24.3,0.0,0.0,182,0.0,0.0,144,0.0,1,0,5.1,7763.0,8.6,2.0,2018-12-05T19:45:00Z,05 Dec 19:45,0.0,0.0,45,0.0,0.0,11,0,0.0,0,0,8.0,0,15,0,35635,2.0,1.0,1.0,1,1,18.0,1,113,1142,1029,48,True,0.0,0,2,3,15,2018-19,,,,,,Tom_Cairney
15,15,15,15.0,0,28.0,0.0,0.0,0,5,0,0.0,23.0,11.9,0.0,0.0,182,0.0,0.0,158,0.0,3,0,1.6,8321.0,4.0,1.0,2018-12-08T15:00:00Z,08 Dec 15:00,0.0,0.0,45,0.0,0.0,14,0,0.0,0,0,5.0,0,16,0,34560,2.0,1.0,0.0,1,4,0.0,1,-989,329,1318,48,False,0.0,0,2,4,16,2018-19,,,,,,Tom_Cairney
16,16,16,16.0,0,69.0,0.0,0.0,0,14,0,1.0,64.0,18.1,4.0,0.0,182,0.0,0.0,163,0.0,2,0,5.2,8880.0,12.6,1.0,2018-12-15T17:30:00Z,15 Dec 17:30,0.0,0.0,90,0.0,0.0,19,0,0.0,0,0,5.0,0,17,0,33510,3.0,0.0,1.0,2,0,21.0,2,-1164,300,1464,47,True,0.0,0,2,3,17,2018-19,,,,,,Tom_Cairney
17,17,17,17.0,0,43.0,0.0,0.0,0,11,1,1.0,40.0,7.3,2.0,0.0,182,0.0,0.0,178,0.0,0,0,1.1,9442.0,4.0,0.0,2018-12-22T15:00:00Z,22 Dec 15:00,0.0,0.0,81,0.0,0.0,15,0,0.0,0,0,4.0,0,18,0,32856,4.0,0.0,0.0,0,0,0.0,3,-693,429,1122,47,False,0.0,0,2,3,18,2018-19,,,,,,Tom_Cairney
18,18,18,18.0,0,4.0,0.0,0.0,0,8,0,1.0,3.0,0.3,0.0,0.0,182,0.0,0.0,184,0.0,1,0,0.6,10007.0,5.2,0.0,2018-12-26T12:30:00Z,26 Dec 12:30,0.0,0.0,17,0.0,0.0,20,0,0.0,0,0,3.0,0,19,0,32473,0.0,2.0,0.0,1,1,0.0,1,-449,668,1117,47,True,0.0,0,2,3,19,2018-19,,,,,,Tom_Cairney
19,19,19,19.0,0,54.0,0.0,0.0,0,10,1,1.0,48.0,4.3,0.0,0.0,182,0.0,0.0,194,1.0,0,0,1.5,10575.0,3.0,0.0,2018-12-29T15:00:00Z,29 Dec 15:00,0.0,0.0,90,0.0,0.0,10,0,0.0,0,0,7.0,0,20,0,31444,1.0,0.0,0.0,0,1,8.0,3,-1015,389,1404,47,True,0.0,0,2,2,20,2018-19,,,,,,Tom_Cairney
20,20,20,20.0,0,49.0,1.0,0.0,0,17,0,1.0,45.0,26.9,2.0,0.0,182,0.0,1.0,201,0.0,4,0,4.0,11143.0,11.2,2.0,2019-01-01T15:00:00Z,01 Jan 15:00,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,5.0,0,21,0,30966,2.0,0.0,0.0,1,4,2.0,2,-508,442,950,47,False,0.0,0,2,4,21,2018-19,,,,,,Tom_Cairney
21,21,21,21.0,0,25.0,0.0,0.0,0,4,0,0.0,25.0,12.5,0.0,0.0,182,0.0,0.0,212,0.0,0,0,1.7,11713.0,4.2,1.0,2019-01-12T15:00:00Z,12 Jan 15:00,0.0,0.0,29,0.0,0.0,4,0,0.0,0,0,0.0,0,22,0,30530,0.0,0.0,0.0,1,2,0.0,1,-508,740,1248,47,False,0.0,0,2,3,22,2018-19,,,,,,Tom_Cairney
22,22,22,22.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,182,0.0,0.0,223,0.0,0,0,0.0,12287.0,0.0,0.0,2019-01-20T16:00:00Z,20 Jan 16:00,0.0,0.0,0,0.0,0.0,17,0,0.0,0,0,0.0,0,23,0,29309,0.0,0.0,0.0,2,1,0.0,0,-1211,281,1492,47,True,0.0,0,2,4,23,2018-19,,,,,,Tom_Cairney
23,23,23,23.0,0,56.0,0.0,0.0,0,11,1,0.0,55.0,18.5,1.0,0.0,182,0.0,0.0,233,0.0,0,0,3.2,12866.0,3.2,1.0,2019-01-29T19:45:00Z,29 Jan 19:45,0.0,0.0,63,0.0,0.0,3,0,0.0,0,0,2.0,0,24,0,28683,0.0,0.0,3.0,2,4,10.0,3,-680,147,827,47,True,0.0,0,2,2,24,2018-19,,,,,,Tom_Cairney
24,24,24,24.0,0,57.0,0.0,0.0,0,14,0,1.0,54.0,14.5,3.0,0.0,182,0.0,0.0,245,1.0,2,0,2.9,13472.0,9.2,1.0,2019-02-02T15:00:00Z,02 Feb 15:00,0.0,0.0,90,0.0,0.0,7,0,0.0,0,0,6.0,0,25,0,28578,4.0,1.0,1.0,0,2,5.0,2,-140,343,483,46,False,0.0,0,2,2,25,2018-19,,,,,,Tom_Cairney
25,25,25,25.0,0,11.0,0.0,0.0,0,4,0,1.0,10.0,1.4,0.0,0.0,182,0.0,0.0,253,0.0,0,0,0.4,14103.0,1.6,0.0,2019-02-09T12:30:00Z,09 Feb 12:30,0.0,0.0,13,0.0,0.0,14,0,0.0,0,0,0.0,0,26,0,28393,0.0,1.0,1.0,3,0,1.0,1,-199,359,558,46,True,0.0,0,2,4,26,2018-19,,,,,,Tom_Cairney
