Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,4,0,0.3,97,1,0,0,0.5,4.2,2021-08-13T19:00:00Z,10,1,0,0,0,0,1,0,4979,0,2,0.0,1,0,0,0,45,True,0,2,4,1,2021-22,,,,,,Mads_Bidstrup
1,1,1,1.0,0,0,2,0,0.1,97,13,0,0,0.3,2.4,2021-08-21T14:00:00Z,3,7,0,0,0,0,2,0,7269,0,0,0.0,1,519,1490,971,45,False,0,2,2,2,2021-22,,,,,,Mads_Bidstrup
2,2,2,2.0,0,0,0,0,0.0,97,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,7106,1,1,0.0,0,-366,604,970,45,False,0,2,2,3,2021-22,,,,,,Mads_Bidstrup
3,3,3,3.0,0,0,0,0,0.0,97,32,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,4,0,0,0,0,4,0,7049,1,0,0.0,0,-391,961,1352,45,True,0,2,2,4,2021-22,,,,,,Mads_Bidstrup
4,4,4,4.0,0,0,0,0,0.0,97,50,0,0,0.0,0.0,2021-09-18T11:30:00Z,0,20,0,0,0,0,5,0,6903,2,0,0.0,0,-294,592,886,45,False,0,2,3,5,2021-22,,,,,,Mads_Bidstrup
5,5,5,5.0,0,0,0,0,0.0,97,52,0,0,0.0,0.0,2021-09-25T16:30:00Z,0,11,0,0,0,0,6,0,6658,3,3,0.0,0,-368,373,741,45,True,0,2,4,6,2021-22,,,,,,Mads_Bidstrup
6,6,6,6.0,0,0,3,0,0.0,97,69,0,0,0.0,0.0,2021-10-03T13:00:00Z,8,19,0,0,0,0,7,0,6495,2,1,0.0,1,-232,238,470,45,False,0,2,3,7,2021-22,,,,,,Mads_Bidstrup
7,7,7,7.0,0,0,0,0,0.0,97,73,0,0,0.0,0.0,2021-10-16T16:30:00Z,0,6,0,0,0,0,8,0,6514,1,0,0.0,0,-84,333,417,45,True,0,2,4,8,2021-22,,,,,,Mads_Bidstrup
8,8,8,8.0,0,0,0,0,0.0,97,82,0,0,0.0,0.0,2021-10-24T13:00:00Z,0,9,0,0,0,0,9,0,6466,2,1,0.0,0,-103,262,365,45,True,0,2,2,9,2021-22,,,,,,Mads_Bidstrup
9,9,9,9.0,0,0,0,0,0.0,97,92,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,5,0,0,0,0,10,0,6473,1,3,0.0,0,-93,421,514,45,False,0,2,2,10,2021-22,,,,,,Mads_Bidstrup
10,10,10,10.0,0,0,0,0,0.0,97,102,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,15,0,0,0,0,11,0,6230,2,1,0.0,0,-297,115,412,45,True,0,2,2,11,2021-22,,,,,,Mads_Bidstrup
11,11,11,11.0,0,0,0,0,0.0,97,116,0,0,0.0,0.0,2021-11-20T15:00:00Z,0,14,0,0,0,0,12,0,6147,3,3,0.0,0,-150,173,323,44,False,0,2,3,12,2021-22,,,,,,Mads_Bidstrup
12,12,12,12.0,0,0,0,0,0.0,97,122,0,0,0.0,0.0,2021-11-28T14:00:00Z,0,8,0,0,0,0,13,0,6284,0,1,0.0,0,30,341,311,44,True,0,2,2,13,2021-22,,,,,,Mads_Bidstrup
13,13,13,13.0,0,0,0,0,0.0,97,140,0,0,0.0,0.0,2021-12-02T19:30:00Z,0,17,0,0,0,0,14,0,6380,0,2,0.0,0,71,236,165,44,False,0,2,4,14,2021-22,,,,,,Mads_Bidstrup
14,14,14,14.0,0,0,0,0,0.0,97,143,0,0,0.0,0.0,2021-12-05T14:00:00Z,0,10,0,0,0,0,15,0,6381,2,2,0.0,0,-44,245,289,44,False,0,2,2,15,2021-22,,,,,,Mads_Bidstrup
15,15,15,15.0,0,0,0,0,0.0,97,152,0,0,0.0,0.0,2021-12-10T20:00:00Z,0,18,0,0,0,0,16,0,6445,1,2,0.0,0,-19,284,303,44,True,0,2,2,16,2021-22,,,,,,Mads_Bidstrup
16,16,16,16.0,0,0,0,0,0.0,97,182,0,0,0.0,0.0,2021-12-26T20:00:00Z,0,4,0,0,0,0,19,0,6163,0,2,0.0,0,-145,95,240,44,False,0,2,2,19,2021-22,,,,,,Mads_Bidstrup
17,17,17,17.0,0,0,2,0,0.3,97,192,0,0,0.0,0.0,2021-12-29T20:15:00Z,15,12,0,0,0,0,20,0,6004,1,0,0.0,1,-66,43,109,44,True,0,2,5,20,2021-22,,,,,,Mads_Bidstrup
18,18,18,18.0,0,0,0,0,0.0,97,202,0,0,0.0,0.0,2022-01-02T14:00:00Z,0,2,0,0,0,0,21,0,6076,1,2,0.0,0,-22,172,194,44,True,0,2,2,21,2021-22,,,,,,Mads_Bidstrup
19,19,19,19.0,0,0,0,0,0.0,97,176,0,0,0.0,0.0,2022-01-11T19:45:00Z,0,16,0,0,0,0,21,0,6076,1,4,0.0,0,-22,172,194,44,False,0,2,3,21,2021-22,,,,,,Mads_Bidstrup
20,20,20,20.0,0,0,0,0,0.0,97,214,0,0,0.0,0.0,2022-01-16T14:00:00Z,0,11,0,0,0,0,22,0,6209,0,3,0.0,0,-108,185,293,44,False,0,2,5,22,2021-22,,,,,,Mads_Bidstrup
21,21,21,21.0,0,0,0,0,0.0,97,162,0,0,0.0,0.0,2022-01-19T20:00:00Z,0,13,0,0,0,0,22,0,6209,3,1,0.0,0,-108,185,293,44,True,0,2,3,22,2021-22,,,,,,Mads_Bidstrup
22,22,22,22.0,0,0,0,0,0.0,97,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,20,0,0,0,0,23,0,5857,2,1,0.0,0,-56,120,176,44,True,0,2,3,23,2021-22,,,,,,Mads_Bidstrup
23,23,23,23.0,0,0,0,0,0.0,97,238,0,0,0.0,0.0,2022-02-09T19:45:00Z,0,12,0,0,0,0,24,0,5665,0,2,0.0,0,-192,69,261,44,False,0,2,5,24,2021-22,,,,,,Mads_Bidstrup
24,24,24,24.0,0,0,0,0,0.0,97,241,0,0,0.0,0.0,2022-02-12T15:00:00Z,0,7,0,0,0,0,25,0,5482,0,0,0.0,0,-197,0,197,44,True,0,2,2,25,2021-22,,,,,,Mads_Bidstrup
