Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,1,0,0,0,0,19,0,69,0,0,0,0.0,0,63,68,5,45,False,0,3,4,19,2022-23,Garang_Kuol
1,1,1,1.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,9,0,0,0,0,20,0,153,0,0,1,0.0,0,52,81,29,45,True,0,4,2,20,2022-23,Garang_Kuol
2,2,2,2.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,7,0,0,0,0,21,0,108,0,0,0,0.0,0,-48,6,54,45,False,0,3,2,21,2022-23,Garang_Kuol
3,3,3,3.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2023-02-04T17:30:00Z,0,19,0,0,0,0,22,0,90,0,1,1,0.0,0,-18,0,18,45,True,0,4,2,22,2022-23,Garang_Kuol
4,4,4,4.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2023-02-11T17:30:00Z,0,3,0,0,0,0,23,0,82,0,1,1,0.0,0,-8,0,8,45,False,0,3,2,23,2022-23,Garang_Kuol
5,5,5,5.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2023-02-18T17:30:00Z,0,12,0,0,0,0,24,0,81,0,2,0,0.0,0,-1,0,1,45,True,0,4,4,24,2022-23,Garang_Kuol
6,6,6,6.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2023-03-04T12:30:00Z,0,13,0,0,0,0,26,0,75,0,0,2,0.0,0,-4,0,4,45,False,0,3,5,26,2022-23,Garang_Kuol
7,7,7,7.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2023-03-12T16:30:00Z,0,20,0,0,0,0,27,0,74,0,1,2,0.0,0,-1,0,1,45,True,0,4,2,27,2022-23,Garang_Kuol
8,8,8,8.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,278,0,0,0.0,0.0,2023-03-17T20:00:00Z,0,16,0,0,0,0,28,0,72,0,2,1,0.0,0,-2,0,2,45,False,0,3,2,28,2022-23,Garang_Kuol
9,9,9,9.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,288,0,0,0.0,0.0,2023-04-02T15:30:00Z,0,14,0,0,0,0,29,0,71,0,0,2,0.0,0,-1,0,1,45,True,0,4,3,29,2022-23,Garang_Kuol
10,10,10,10.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2023-04-05T19:00:00Z,0,19,0,0,0,0,29,0,71,0,5,1,0.0,0,-1,0,1,45,False,0,3,3,29,2022-23,Garang_Kuol
11,11,11,11.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,292,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,4,0,0,0,0,30,0,70,0,2,1,0.0,0,-1,0,1,45,False,0,3,3,30,2022-23,Garang_Kuol
12,12,12,12.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,301,0,0,0.0,0.0,2023-04-15T11:30:00Z,0,2,0,0,0,0,31,0,70,0,0,3,0.0,0,0,0,0,45,False,0,3,2,31,2022-23,Garang_Kuol
13,13,13,13.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,320,0,0,0.0,0.0,2023-04-23T13:00:00Z,0,18,0,0,0,0,32,0,70,0,1,6,0.0,0,0,0,0,45,True,0,4,3,32,2022-23,Garang_Kuol
14,14,14,14.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,8,0,0,0,0,33,0,70,0,4,1,0.0,0,0,0,0,45,False,0,3,2,33,2022-23,Garang_Kuol
15,15,15,15.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,340,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,17,0,0,0,0,34,0,70,0,1,3,0.0,0,0,0,0,45,True,0,4,2,34,2022-23,Garang_Kuol
16,16,16,16.0,0,0,0,0,0.0,683,0.0,0.0,0.0,0.0,346,0,0,0.0,0.0,2023-05-07T15:30:00Z,0,1,0,0,0,0,35,0,69,0,2,0,0.0,0,-1,0,1,45,True,0,4,4,35,2022-23,Garang_Kuol
