Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,2,0,0.0,712,378,0,0,0.1,1.2,2021-05-23T15:00:00Z,8,20,0,0,0,0,38,0,0,2,1,0.0,1,0,0,0,45,False,0,4,3,38,2020-21,,,,,,Hannibal_Mejbri
0,0,0,0.0,0,0,0,0,0.0,706,246,0,0,0.0,0.0,2022-02-12T12:30:00Z,0,16,0,0,0,0,25,0,0,1,1,0.0,0,0,0,0,45,True,0,4,2,25,2021-22,,,,,,Hannibal_Mejbri
1,1,1,1.0,0,0,0,0,0.0,706,174,0,0,0.0,0.0,2022-02-15T20:15:00Z,0,4,0,0,0,0,25,0,0,0,2,0.0,0,0,0,0,45,True,0,4,2,25,2021-22,,,,,,Hannibal_Mejbri
2,2,2,2.0,0,0,0,0,0.0,706,255,0,0,0.0,0.0,2022-02-20T14:00:00Z,0,10,0,0,0,0,26,0,175,4,2,0.0,0,115,132,17,45,False,0,3,2,26,2021-22,,,,,,Hannibal_Mejbri
3,3,3,3.0,0,0,0,0,0.0,706,268,0,0,0.0,0.0,2022-02-26T15:00:00Z,0,18,0,0,0,0,27,0,200,0,0,0.0,0,16,47,31,45,True,0,4,2,27,2021-22,,,,,,Hannibal_Mejbri
4,4,4,4.0,0,0,0,0,0.0,706,275,0,0,0.0,0.0,2022-03-06T16:30:00Z,0,12,0,0,0,0,28,0,215,1,4,0.0,0,4,30,26,45,False,0,3,5,28,2021-22,,,,,,Hannibal_Mejbri
5,5,5,5.0,0,0,0,0,0.0,706,288,0,0,0.0,0.0,2022-03-12T17:30:00Z,0,17,0,0,0,0,29,0,292,2,3,0.0,0,52,99,47,45,True,0,4,3,29,2021-22,,,,,,Hannibal_Mejbri
6,6,6,6.0,0,0,0,0,0.0,706,307,0,0,0.0,0.0,2022-04-02T16:30:00Z,0,9,0,0,0,0,31,0,302,1,1,0.0,0,7,34,27,45,True,0,4,2,31,2021-22,,,,,,Hannibal_Mejbri
7,7,7,7.0,0,0,0,0,0.0,706,314,0,0,0.0,0.0,2022-04-09T11:30:00Z,0,8,0,0,0,0,32,0,340,0,1,0.0,0,31,51,20,45,False,0,3,2,32,2021-22,,,,,,Hannibal_Mejbri
8,8,8,8.0,0,0,0,0,0.0,706,324,0,0,0.0,0.0,2022-04-16T14:00:00Z,0,15,0,0,0,0,33,0,384,2,3,0.0,0,24,65,41,45,True,0,4,2,33,2021-22,,,,,,Hannibal_Mejbri
9,9,9,9.0,0,0,-1,0,0.6,706,294,1,0,0.0,0.0,2022-04-19T19:00:00Z,6,11,0,0,0,0,33,0,384,0,4,0.0,0,24,65,41,45,False,1,3,5,33,2021-22,,,,,,Hannibal_Mejbri
10,10,10,10.0,0,0,0,0,0.0,706,331,0,0,0.0,0.0,2022-04-23T11:30:00Z,0,1,0,0,0,0,34,0,729,1,3,0.0,0,310,376,66,45,False,0,3,4,34,2021-22,,,,,,Hannibal_Mejbri
11,11,11,11.0,0,0,0,0,0.0,706,364,0,0,0.0,0.0,2022-04-28T18:45:00Z,0,6,0,0,0,0,34,0,729,1,1,0.0,0,310,376,66,45,True,0,4,4,34,2021-22,,,,,,Hannibal_Mejbri
12,12,12,12.0,0,0,0,0,0.0,706,344,0,0,0.0,0.0,2022-05-02T19:00:00Z,0,3,0,0,0,0,35,0,684,0,3,0.0,0,-30,70,100,45,True,0,4,2,35,2021-22,,,,,,Hannibal_Mejbri
13,13,13,13.0,0,0,0,0,0.0,706,353,0,0,0.0,0.0,2022-05-07T16:30:00Z,0,4,0,0,0,0,36,0,610,0,4,0.0,0,-81,35,116,45,False,0,3,2,36,2021-22,,,,,,Hannibal_Mejbri
14,14,14,14.0,0,0,-1,0,0.0,706,376,1,0,0.0,0.0,2022-05-22T15:00:00Z,61,7,0,0,0,0,38,0,700,0,1,0.0,1,55,115,60,45,False,1,3,2,38,2021-22,,,,,,Hannibal_Mejbri
0,0,0,,0,0,0,0,0.0,383,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,20,0,0,0,0,1,0,4611,0,1,0.0,0,0,0,0,45,True,0,4,2,1,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
1,1,1,,0,0,0,0,0.0,383,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,4858,0,2,0.0,0,-599,254,853,45,False,0,3,3,2,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
2,2,2,,0,0,0,0,0.0,383,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,16,0,0,0,0,3,0,5588,2,3,0.0,0,61,952,891,44,True,0,4,2,3,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
3,3,3,,0,0,0,0,0.0,383,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,5482,1,3,0.0,0,-404,286,690,44,False,0,3,4,4,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
4,4,4,,0,0,19,0,1.3,383,45,1,1,4.2,33.4,2023-09-16T14:00:00Z,26,5,0,0,0,0,5,0,5639,3,1,7.0,5,-173,356,529,44,True,1,4,3,5,2023-24,0.0,0.03,0.03,0.99,0.0,Hannibal_Mejbri
5,5,5,,0,0,11,1,26.4,383,54,0,0,4.7,14.8,2023-09-23T19:00:00Z,90,6,0,0,0,0,6,0,10735,1,0,6.0,3,4192,5062,870,44,False,0,3,2,6,2023-24,0.48,0.48,0.0,1.12,1.0,Hannibal_Mejbri
6,6,6,,0,0,0,0,0.0,383,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,8,0,0,0,0,7,0,24747,1,0,0.0,0,12291,16087,3796,44,True,0,4,2,7,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
7,7,7,,0,0,0,0,0.0,383,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,32075,1,2,0.0,0,6939,13073,6134,44,True,0,4,3,8,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
8,8,8,,0,0,0,0,0.0,383,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,17,0,0,0,0,9,0,31148,2,1,0.0,0,-498,3474,3972,44,False,0,3,2,9,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
9,9,9,,0,0,0,0,0.0,383,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,13,0,0,0,0,10,0,28688,3,0,0.0,0,-2410,1834,4244,44,True,0,4,5,10,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
10,10,10,,0,0,0,0,0.0,383,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,10,0,0,0,0,11,0,28218,1,0,0.0,0,-738,1905,2643,44,False,0,3,2,11,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
11,11,11,,0,0,0,0,0.0,383,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,25531,0,1,0.0,0,-2533,548,3081,44,True,0,4,2,12,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
12,12,12,,0,0,3,0,1.0,383,123,0,0,0.1,0.0,2023-11-26T16:30:00Z,6,9,0,0,0,0,13,0,23708,3,0,0.0,1,-1911,530,2441,44,False,0,3,2,13,2023-24,0.0,0.0,0.0,1.08,0.0,Hannibal_Mejbri
13,13,13,,0,0,0,0,0.0,383,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,15,0,0,0,0,14,0,22397,0,1,0.0,0,-1479,383,1862,44,False,0,3,4,14,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
14,14,14,,0,0,0,0,0.0,383,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,21489,1,2,0.0,0,-989,160,1149,44,True,0,4,3,15,2023-24,0.0,0.0,0.0,0.0,0.0,Hannibal_Mejbri
