Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,0,0,0.0,679,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,8,0,0,0,0,19,0,11,0,4,1,0.0,0,6,12,6,45,False,0,3,2,19,2022-23,Facundo_Buonanotte
1,1,1,1.0,0,0,0,0,0.0,679,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,12,0,0,0,0,20,0,105,0,0,3,0.0,0,65,83,18,45,True,0,3,4,20,2022-23,Facundo_Buonanotte
2,2,2,2.0,0,0,0,0,0.0,679,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,10,0,0,0,0,21,0,130,0,2,2,0.0,0,14,55,41,45,False,0,3,3,21,2022-23,Facundo_Buonanotte
3,3,3,3.0,0,0,2,0,11.0,679,0.01,0.01,0.0,0.67,213,0,0,1.2,1.2,2023-02-04T15:00:00Z,15,3,0,0,0,0,22,0,146,0,0,1,0.0,1,1,40,39,45,True,0,3,2,22,2022-23,Facundo_Buonanotte
4,4,4,4.0,0,0,0,0,0.0,679,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,7,0,0,0,0,23,0,199,0,1,1,0.0,0,26,53,27,45,False,0,3,2,23,2022-23,Facundo_Buonanotte
5,5,5,5.0,0,0,2,0,0.6,679,0.0,0.04,0.04,0.09,233,1,0,0.0,0.0,2023-02-18T15:00:00Z,17,9,0,0,0,0,24,0,218,0,1,0,1.0,1,15,35,20,45,True,0,3,2,24,2022-23,Facundo_Buonanotte
6,6,6,6.0,1,0,14,0,21.7,679,0.01,0.07,0.06,0.0,254,0,0,5.0,19.2,2023-03-04T15:00:00Z,14,19,0,0,0,0,26,0,328,0,0,4,9.0,4,24,61,37,45,True,0,3,2,26,2022-23,Facundo_Buonanotte
7,7,7,7.0,0,0,0,0,0.0,679,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,11,0,0,0,0,27,0,720,0,2,2,0.0,0,349,419,70,45,False,0,3,2,27,2022-23,Facundo_Buonanotte
8,8,8,8.0,0,0,0,0,0.0,679,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,7,0,0,0,0,27,0,720,0,0,1,0.0,0,349,419,70,45,True,0,3,2,27,2022-23,Facundo_Buonanotte
9,9,9,9.0,0,0,2,0,0.0,679,0.0,0.0,0.0,0.0,283,0,0,0.1,0.0,2023-04-01T14:00:00Z,7,4,0,0,0,0,29,0,712,0,3,3,2.0,1,-3,96,99,45,True,0,3,3,29,2022-23,Facundo_Buonanotte
