Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,2,0,0.5,626,256,0,0,0.2,1.2,2020-02-19T19:30:00Z,10,11,0,0,0,0,26,0,2274,0,2,0.0,1,2169,2304,135,65,False,0,2,4,26,2019-20,,,,,,Jarrod_Bowen
1,1,1,1.0,0,0,0,0,0.1,626,266,0,0,2.2,3.0,2020-02-24T20:00:00Z,6,10,0,0,0,0,27,0,2775,2,3,19.0,1,515,876,361,65,False,0,2,5,27,2019-20,,,,,,Jarrod_Bowen
2,2,2,2.0,0,2,35,0,15.1,626,280,1,1,12.8,50.2,2020-02-29T15:00:00Z,77,16,0,0,0,0,28,0,3593,1,3,63.0,9,587,925,338,65,True,0,2,3,28,2019-20,,,,,,Jarrod_Bowen
3,3,3,3.0,0,0,13,0,15.3,626,281,1,0,6.6,16.2,2020-03-07T15:00:00Z,89,1,0,0,0,0,29,0,9840,0,1,34.0,2,6140,6848,708,65,False,0,2,4,29,2019-20,,,,,,Jarrod_Bowen
4,4,4,4.0,0,0,12,0,15.9,626,300,2,0,3.1,11.0,2020-06-20T16:30:00Z,90,20,0,0,0,0,39,0,11138,2,0,4.0,2,-2315,3176,5491,65,True,0,2,4,39,2019-20,,,,,,Jarrod_Bowen
5,5,5,5.0,0,0,17,0,33.0,626,309,2,0,6.1,17.0,2020-06-23T19:15:00Z,90,17,0,0,0,0,40,0,10362,0,2,11.0,2,-929,407,1336,64,False,0,2,4,40,2019-20,,,,,,Jarrod_Bowen
6,6,6,6.0,2,1,29,0,35.4,626,320,2,0,8.6,46.2,2020-07-01T19:15:00Z,77,6,0,0,0,0,41,0,9922,2,3,4.0,9,-517,628,1145,64,True,0,2,4,41,2019-20,,,,,,Jarrod_Bowen
7,7,7,7.0,1,0,14,0,26.8,626,326,2,0,10.5,29.6,2020-07-05T13:15:00Z,90,13,0,0,0,0,42,0,13201,2,2,49.0,5,3017,3956,939,64,False,0,2,2,42,2019-20,,,,,,Jarrod_Bowen
8,8,8,8.0,0,0,9,0,34.6,626,340,1,0,12.3,12.4,2020-07-08T17:00:00Z,90,5,0,0,0,0,43,0,18312,1,0,76.0,2,4804,5586,782,64,True,0,2,3,43,2019-20,,,,,,Jarrod_Bowen
9,9,9,9.0,0,0,6,1,24.4,626,346,0,0,4.1,2.0,2020-07-11T11:30:00Z,82,14,0,0,0,0,44,0,21418,4,0,15.0,3,2982,4621,1639,64,False,0,2,2,44,2019-20,,,,,,Jarrod_Bowen
10,10,10,10.0,1,0,17,0,15.2,626,360,1,0,5.5,20.0,2020-07-17T19:00:00Z,80,18,0,0,0,0,45,0,19138,1,3,20.0,5,-1314,1631,2945,64,True,0,2,2,45,2019-20,,,,,,Jarrod_Bowen
11,11,11,11.0,0,0,16,0,17.0,626,365,1,0,7.4,12.2,2020-07-22T17:00:00Z,90,12,0,0,0,0,46,0,18489,1,1,45.0,2,-961,1006,1967,64,False,0,2,4,46,2019-20,,,,,,Jarrod_Bowen
12,12,12,12.0,0,0,3,0,1.7,626,380,0,0,0.4,0.4,2020-07-26T15:00:00Z,45,2,0,0,0,0,47,0,14446,1,1,2.0,1,-3357,1242,4599,64,True,0,2,2,47,2019-20,,,,,,Jarrod_Bowen
0,0,0,0.0,0,0,5,0,2.6,445,6,2,0,1.6,1.8,2020-09-12T19:00:00Z,88,14,0,0,0,0,1,0,94805,2,0,12.0,2,0,0,0,65,True,0,4,2,1,2020-21,,,,,,Jarrod_Bowen
1,1,1,1.0,0,0,6,0,6.9,445,9,1,0,4.6,4.8,2020-09-19T19:00:00Z,82,1,0,0,0,0,2,0,66218,1,2,34.0,2,-30148,1365,31513,64,False,0,4,4,2,2020-21,,,,,,Jarrod_Bowen
2,2,2,2.0,0,2,44,1,1.0,445,28,0,2,11.5,68.6,2020-09-27T18:00:00Z,87,20,0,0,0,0,3,0,46385,0,4,45.0,15,-21471,1473,22944,63,True,0,4,2,3,2020-21,,,,,,Jarrod_Bowen
3,3,3,3.0,0,0,32,1,21.8,445,34,0,1,11.2,45.2,2020-10-04T11:00:00Z,87,9,0,0,0,0,4,0,82921,3,0,45.0,8,24899,35147,10248,63,False,0,4,4,4,2020-21,,,,,,Jarrod_Bowen
4,4,4,4.0,0,0,6,0,24.7,445,47,3,0,5.2,4.8,2020-10-18T15:30:00Z,90,17,0,0,0,0,5,0,145413,3,3,22.0,2,47485,72186,24701,63,False,0,4,4,5,2020-21,,,,,,Jarrod_Bowen
5,5,5,5.0,0,0,5,0,0.9,445,57,1,0,0.9,2.0,2020-10-24T11:30:00Z,68,12,0,0,0,0,6,0,156321,1,1,6.0,2,8386,30586,22200,63,True,0,4,4,6,2020-21,,,,,,Jarrod_Bowen
6,6,6,6.0,0,0,6,0,1.2,445,63,2,0,0.5,0.0,2020-10-31T17:30:00Z,88,11,0,0,0,0,7,0,157832,1,2,4.0,2,-1235,20221,21456,63,False,0,4,3,7,2020-21,,,,,,Jarrod_Bowen
7,7,7,7.0,0,0,7,1,16.3,445,78,0,0,4.2,1.8,2020-11-07T20:00:00Z,71,8,0,0,0,0,8,0,187806,0,1,24.0,3,24882,45826,20944,63,True,0,4,2,8,2020-21,,,,,,Jarrod_Bowen
8,8,8,8.0,0,0,9,1,41.1,445,86,0,0,13.0,11.2,2020-11-22T14:00:00Z,90,15,0,0,0,0,9,0,167524,1,0,78.0,3,-17873,11434,29307,63,False,0,4,2,9,2020-21,,,,,,Jarrod_Bowen
9,9,9,9.0,1,3,40,0,25.1,445,98,1,1,10.3,50.6,2020-11-30T20:00:00Z,78,2,0,0,0,0,10,0,155632,1,2,27.0,13,-12641,7828,20469,63,True,0,4,2,10,2020-21,,,,,,Jarrod_Bowen
10,10,10,10.0,0,0,8,0,30.3,445,108,2,0,9.3,7.0,2020-12-05T17:30:00Z,75,13,0,0,0,0,11,0,176671,3,1,56.0,2,16332,31335,15003,63,True,0,4,4,11,2020-21,,,,,,Jarrod_Bowen
11,11,11,11.0,1,0,18,0,53.8,445,113,1,0,11.2,24.8,2020-12-11T20:00:00Z,84,10,0,0,0,0,12,0,238925,2,1,33.0,5,59145,74811,15666,63,False,0,4,3,12,2020-21,,,,,,Jarrod_Bowen
12,12,12,12.0,0,0,3,0,1.6,445,125,1,0,2.4,2.0,2020-12-16T20:00:00Z,79,6,0,0,0,0,13,0,401000,1,1,20.0,2,158893,172123,13230,64,True,0,4,2,13,2020-21,,,,,,Jarrod_Bowen
13,13,13,13.0,0,0,9,0,10.9,445,131,3,0,2.7,8.0,2020-12-21T20:00:00Z,89,5,0,0,0,0,14,0,393809,0,3,8.0,2,-5116,37823,42939,64,False,0,4,4,14,2020-21,,,,,,Jarrod_Bowen
14,14,14,14.0,0,0,2,0,1.4,445,147,1,0,1.3,2.0,2020-12-27T14:15:00Z,45,3,0,0,0,0,15,0,413463,2,2,10.0,1,15001,57504,42503,64,True,0,4,3,15,2020-21,,,,,,Jarrod_Bowen
15,15,15,15.0,0,0,2,0,3.3,445,156,0,0,0.7,1.2,2020-12-29T18:00:00Z,18,16,0,0,0,0,16,0,370132,0,0,2.0,1,-42981,18306,61287,64,False,0,4,2,16,2020-21,,,,,,Jarrod_Bowen
16,16,16,16.0,0,0,14,1,19.9,445,163,0,0,4.4,10.0,2021-01-01T17:30:00Z,72,7,0,0,0,0,17,0,309376,1,0,14.0,3,-61997,10485,72482,64,False,0,4,3,17,2020-21,,,,,,Jarrod_Bowen
17,17,17,17.0,0,0,5,1,33.5,445,187,0,0,5.8,8.8,2021-01-16T15:00:00Z,81,4,0,0,0,0,19,0,268223,0,1,16.0,3,2196,33048,30852,63,True,0,4,2,19,2020-21,,,,,,Jarrod_Bowen
18,18,18,18.0,0,0,20,0,2.7,445,175,1,1,8.1,38.8,2021-01-19T18:00:00Z,90,18,0,0,0,0,19,0,268223,1,2,39.0,7,2196,33048,30852,63,True,0,4,2,19,2020-21,,,,,,Jarrod_Bowen
19,19,19,19.0,1,0,17,0,20.4,445,195,1,0,5.2,23.4,2021-01-26T18:00:00Z,80,6,0,0,0,0,20,0,244764,3,2,8.0,5,-21229,12010,33239,63,False,0,4,3,20,2020-21,,,,,,Jarrod_Bowen
20,20,20,20.0,0,0,7,0,32.1,445,208,2,0,4.1,8.6,2021-01-31T16:30:00Z,78,11,0,0,0,0,21,0,208671,3,1,0.0,2,-36002,2254,38256,62,True,0,4,4,21,2020-21,,,,,,Jarrod_Bowen
21,21,21,21.0,0,0,3,0,0.0,445,209,0,0,0.0,0.0,2021-02-03T20:15:00Z,1,2,0,0,0,0,22,0,196014,3,1,0.0,1,-13238,4279,17517,62,False,0,4,3,22,2020-21,,,,,,Jarrod_Bowen
22,22,22,22.0,0,0,0,0,0.3,445,221,0,0,1.0,0.0,2021-02-06T17:30:00Z,55,8,0,0,0,0,23,0,177085,0,0,11.0,1,-19328,5225,24553,61,False,0,4,2,23,2020-21,,,,,,Jarrod_Bowen
23,23,23,23.0,0,0,4,1,2.3,445,238,0,0,2.4,1.4,2021-02-15T18:00:00Z,90,15,0,0,0,0,24,0,156408,0,3,20.0,3,-20351,3387,23738,61,True,0,4,2,24,2020-21,,,,,,Jarrod_Bowen
24,24,24,24.0,0,0,9,0,14.3,445,247,1,0,2.3,6.2,2021-02-21T12:00:00Z,64,17,0,0,0,0,25,0,143681,1,2,2.0,2,-13780,893,14673,60,True,0,4,3,25,2020-21,,,,,,Jarrod_Bowen
25,25,25,25.0,0,0,2,0,1.1,445,254,0,0,0.1,0.0,2021-02-27T12:30:00Z,6,12,0,0,0,0,26,0,131714,1,2,0.0,1,-11805,1896,13701,60,False,0,4,5,26,2020-21,,,,,,Jarrod_Bowen
26,26,26,26.0,0,0,4,0,0.1,445,268,0,0,1.4,6.4,2021-03-08T20:00:00Z,17,10,0,0,0,0,27,0,129995,0,2,7.0,1,-2666,2784,5450,60,True,0,4,3,27,2020-21,,,,,,Jarrod_Bowen
27,27,27,27.0,0,0,14,0,30.9,445,275,1,0,8.1,14.0,2021-03-14T19:15:00Z,90,13,0,0,0,0,28,0,127120,0,1,36.0,2,-3036,2018,5054,59,False,0,4,4,28,2020-21,,,,,,Jarrod_Bowen
28,28,28,28.0,0,1,24,0,3.3,445,288,2,1,7.6,35.8,2021-03-21T15:00:00Z,73,1,0,0,0,0,29,0,146921,3,3,37.0,8,11076,14358,3282,59,True,0,4,3,29,2020-21,,,,,,Jarrod_Bowen
29,29,29,29.0,0,0,16,0,2.3,445,298,2,1,7.7,34.8,2021-04-05T19:15:00Z,54,20,0,0,0,0,30,0,135709,3,2,40.0,6,-3019,3143,6162,59,False,0,4,3,30,2020-21,,,,,,Jarrod_Bowen
30,30,30,30.0,1,2,42,0,12.9,445,308,1,1,8.5,52.8,2021-04-11T13:05:00Z,83,9,0,0,0,0,31,0,137267,2,3,19.0,12,1355,5593,4238,59,True,0,4,4,31,2020-21,,,,,,Jarrod_Bowen
31,31,31,31.0,1,0,17,0,13.7,445,316,3,0,9.9,25.6,2021-04-17T11:30:00Z,90,14,0,0,0,0,32,0,222925,2,3,60.0,5,82769,87389,4620,59,False,0,4,2,32,2020-21,,,,,,Jarrod_Bowen
32,32,32,32.0,0,0,2,0,17.9,445,327,1,0,4.6,8.2,2021-04-24T16:30:00Z,90,5,0,0,0,0,33,0,256393,1,0,20.0,2,32400,45887,13487,60,True,0,4,4,33,2020-21,,,,,,Jarrod_Bowen
33,33,33,33.0,0,0,2,0,0.3,445,330,0,0,0.1,0.2,2021-05-03T19:15:00Z,12,4,0,0,0,0,34,0,269586,2,1,0.0,1,13528,26950,13422,60,False,0,4,2,34,2020-21,,,,,,Jarrod_Bowen
34,34,34,34.0,0,0,-3,0,3.0,445,347,0,0,1.5,0.0,2021-05-09T15:30:00Z,47,7,0,0,0,0,35,0,225106,1,0,13.0,1,-42476,6928,49404,60,True,0,4,4,35,2020-21,,,,,,Jarrod_Bowen
35,35,35,35.0,0,0,7,1,11.5,445,349,0,0,2.2,4.2,2021-05-15T19:00:00Z,63,3,0,0,0,0,36,0,225677,1,1,6.0,3,-1620,10776,12396,59,False,0,4,3,36,2020-21,,,,,,Jarrod_Bowen
36,36,36,36.0,0,0,7,0,13.3,445,368,0,0,1.6,2.6,2021-05-19T19:15:00Z,18,18,0,0,0,0,37,0,215913,3,1,0.0,1,-9893,5852,15745,59,False,0,4,2,37,2020-21,,,,,,Jarrod_Bowen
37,37,37,37.0,1,0,19,1,14.8,445,377,0,0,6.5,12.2,2021-05-23T15:00:00Z,83,16,0,0,0,0,38,0,203192,0,3,38.0,6,-12249,5260,17509,58,True,0,4,2,38,2020-21,,,,,,Jarrod_Bowen
0,0,0,0.0,0,0,8,0,20.2,420,9,2,0,7.2,20.0,2021-08-15T13:00:00Z,89,14,0,0,0,0,1,0,114253,4,2,32.0,2,0,0,0,65,False,0,3,3,1,2021-22,,,,,,Jarrod_Bowen
1,1,1,1.0,0,0,12,0,78.9,420,20,1,0,10.6,20.8,2021-08-23T19:00:00Z,90,9,0,0,0,0,2,0,106137,1,4,6.0,2,-13148,6136,19284,65,True,0,3,2,2,2021-22,,,,,,Jarrod_Bowen
2,2,2,2.0,0,0,7,0,33.3,420,28,2,0,4.8,9.6,2021-08-28T14:00:00Z,78,7,0,0,0,0,3,0,89640,2,2,5.0,2,-18272,6762,25034,64,True,0,3,2,3,2021-22,,,,,,Jarrod_Bowen
3,3,3,3.0,0,0,12,1,16.5,420,39,0,0,7.0,18.8,2021-09-11T14:00:00Z,82,16,0,0,0,0,4,0,72861,0,0,35.0,3,-18044,5493,23537,64,False,0,3,3,4,2021-22,,,,,,Jarrod_Bowen
4,4,4,4.0,1,0,16,0,31.6,420,49,2,0,12.7,31.6,2021-09-19T13:00:00Z,90,13,0,0,0,0,5,0,63475,2,1,64.0,5,-10367,2353,12720,63,True,0,3,3,5,2021-22,,,,,,Jarrod_Bowen
5,5,5,5.0,1,0,7,0,4.3,420,56,1,0,2.7,0.0,2021-09-25T14:00:00Z,90,10,0,0,0,0,6,0,68140,2,1,24.0,5,2876,9937,7061,63,False,0,3,2,6,2021-22,,,,,,Jarrod_Bowen
6,6,6,6.0,0,0,21,0,2.8,420,69,2,1,10.4,41.8,2021-10-03T13:00:00Z,90,3,0,0,0,0,7,0,73529,2,1,59.0,7,3990,9991,6001,63,True,0,3,2,7,2021-22,,,,,,Jarrod_Bowen
7,7,7,7.0,1,0,25,1,31.2,420,74,0,0,12.7,31.4,2021-10-17T13:00:00Z,90,8,0,0,0,0,8,0,79395,1,0,64.0,6,5006,11385,6379,63,False,0,3,2,8,2021-22,,,,,,Jarrod_Bowen
8,8,8,8.0,0,0,9,1,15.8,420,90,0,0,6.4,9.8,2021-10-24T13:00:00Z,90,17,0,0,0,0,9,0,108012,0,1,38.0,3,24799,31372,6573,63,True,0,3,3,9,2021-22,,,,,,Jarrod_Bowen
9,9,9,9.0,1,2,30,0,25.8,420,91,1,1,19.2,51.2,2021-10-31T16:30:00Z,90,2,0,0,0,0,10,0,114016,4,1,115.0,11,5242,17186,11944,63,False,1,3,2,10,2021-22,,,,,,Jarrod_Bowen
