Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,player
0,0,0,0.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,15,0,0,0,0,1,0,10542,0,0,2,0.0,0,0,0,0,45,False,0,2,4,1,2022-23,Braian_Ojeda Rodríguez
1,1,1,1.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2022-08-14T13:00:00Z,0,19,0,0,0,0,2,0,10538,0,0,1,0.0,0,-818,412,1230,45,True,0,2,2,2,2022-23,Braian_Ojeda Rodríguez
2,2,2,2.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,8,0,0,0,0,3,0,7917,0,1,1,0.0,0,-2606,189,2795,45,False,0,2,2,3,2022-23,Braian_Ojeda Rodríguez
3,3,3,3.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2022-08-28T15:30:00Z,0,18,0,0,0,0,4,0,6374,0,2,0,0.0,0,-1672,0,1672,45,True,0,2,3,4,2022-23,Braian_Ojeda Rodríguez
4,4,4,4.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,13,0,0,0,0,5,0,5577,0,0,6,0.0,0,-823,0,823,45,False,0,2,5,5,2022-23,Braian_Ojeda Rodríguez
5,5,5,5.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,3,0,0,0,0,6,0,4853,0,3,2,0.0,0,-724,0,724,45,True,0,2,2,6,2022-23,Braian_Ojeda Rodríguez
6,6,6,6.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,78,0,0,0.0,0.0,2022-09-16T19:00:00Z,0,9,0,0,0,0,8,0,4215,0,3,2,0.0,0,-233,0,233,45,True,0,2,2,8,2022-23,Braian_Ojeda Rodríguez
7,7,7,7.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2022-10-03T19:00:00Z,0,10,0,0,0,0,9,0,4019,0,0,4,0.0,0,-278,0,278,45,False,0,2,3,9,2022-23,Braian_Ojeda Rodríguez
8,8,8,8.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,2,0,0,0,0,10,0,3794,0,1,1,0.0,0,-234,0,234,45,True,0,2,2,10,2022-23,Braian_Ojeda Rodríguez
9,9,9,9.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,20,0,0,0,0,11,0,3605,0,0,1,0.0,0,-190,0,190,45,False,0,2,2,11,2022-23,Braian_Ojeda Rodríguez
10,10,10,10.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2022-10-18T18:30:00Z,0,5,0,0,0,0,12,0,3385,0,0,0,0.0,0,-154,0,154,45,False,0,2,3,12,2022-23,Braian_Ojeda Rodríguez
11,11,11,11.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,126,0,0,0.0,0.0,2022-10-22T11:30:00Z,0,12,0,0,0,0,13,0,3380,0,0,1,0.0,0,-80,0,80,45,True,0,2,4,13,2022-23,Braian_Ojeda Rodríguez
12,12,12,12.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,131,0,0,0.0,0.0,2022-10-30T14:00:00Z,0,1,0,0,0,0,14,0,3268,0,0,5,0.0,0,-111,0,111,45,False,0,2,4,14,2022-23,Braian_Ojeda Rodríguez
13,13,13,13.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,146,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,4,0,0,0,0,15,0,3165,0,2,2,0.0,0,-106,0,106,45,True,0,2,3,15,2022-23,Braian_Ojeda Rodríguez
14,14,14,14.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,7,0,0,0,0,16,0,3078,0,0,1,0.0,0,-88,0,88,45,True,0,2,2,16,2022-23,Braian_Ojeda Rodríguez
15,15,15,15.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,14,0,0,0,0,17,0,2855,0,0,3,0.0,0,-222,0,222,45,False,0,2,4,17,2022-23,Braian_Ojeda Rodríguez
16,16,16,16.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-01-01T16:30:00Z,0,6,0,0,0,0,18,0,2808,0,1,1,0.0,0,-48,0,48,45,True,0,2,3,18,2022-23,Braian_Ojeda Rodríguez
17,17,17,17.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,190,0,0,0.0,0.0,2023-01-04T19:30:00Z,0,17,0,0,0,0,19,0,2784,0,1,0,0.0,0,-24,0,24,45,False,0,2,2,19,2022-23,Braian_Ojeda Rodríguez
18,18,18,18.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,10,0,0,0,0,20,0,2742,0,0,2,0.0,0,-43,0,43,45,True,0,2,3,20,2022-23,Braian_Ojeda Rodríguez
19,19,19,19.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,3,0,0,0,0,21,0,2714,0,1,1,0.0,0,-29,0,29,45,False,0,2,2,21,2022-23,Braian_Ojeda Rodríguez
