Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,7,0,15.1,619,246,0,0,4.0,6.4,2020-02-01T17:30:00Z,14,12,0,0,0,0,25,0,547,0,0,18.0,1,514,571,57,55,False,0,4,4,25,2019-20,,,,,,Daniel_Castelo Podence
1,1,1,1.0,0,0,0,0,0.3,619,260,0,0,0.0,0.0,2020-02-14T20:00:00Z,12,9,0,0,0,0,26,0,1845,0,0,0.0,1,1208,1416,208,55,True,0,3,3,26,2019-20,,,,,,Daniel_Castelo Podence
2,2,2,2.0,0,0,0,0,0.0,619,270,0,0,0.0,0.0,2020-02-23T14:00:00Z,0,14,0,0,0,0,27,0,1800,0,3,0.0,0,-102,343,445,55,True,0,3,2,27,2019-20,,,,,,Daniel_Castelo Podence
3,3,3,3.0,0,0,3,0,0.0,619,278,0,0,0.0,0.0,2020-03-01T14:00:00Z,1,17,0,0,0,0,28,0,1470,3,2,0.0,1,-318,147,465,53,False,0,4,4,28,2019-20,,,,,,Daniel_Castelo Podence
4,4,4,4.0,0,0,4,0,12.1,619,290,0,0,3.7,2.6,2020-03-07T15:00:00Z,16,4,0,0,0,0,29,0,1292,0,0,22.0,1,-233,138,371,52,True,0,3,2,29,2019-20,,,,,,Daniel_Castelo Podence
5,5,5,5.0,0,0,0,0,0.0,619,300,0,0,0.0,0.0,2020-06-20T16:30:00Z,0,19,0,0,0,0,39,0,1236,2,0,0.0,0,-36,460,496,51,False,0,4,2,39,2019-20,,,,,,Daniel_Castelo Podence
6,6,6,6.0,0,0,2,0,0.1,619,310,0,0,0.1,1.0,2020-06-24T17:00:00Z,1,3,0,0,0,0,40,0,1151,0,1,0.0,1,-100,28,128,51,True,0,3,2,40,2019-20,,,,,,Daniel_Castelo Podence
7,7,7,7.0,0,0,0,0,0.0,619,312,0,0,0.0,0.0,2020-06-27T11:30:00Z,0,2,0,0,0,0,41,0,1093,1,0,0.0,0,-87,14,101,50,False,0,4,2,41,2019-20,,,,,,Daniel_Castelo Podence
8,8,8,8.0,0,0,0,0,0.0,619,330,0,0,0.0,0.0,2020-07-04T16:30:00Z,0,1,0,0,0,0,42,0,1036,2,0,0.0,0,-81,20,101,49,True,0,3,3,42,2019-20,,,,,,Daniel_Castelo Podence
9,9,9,9.0,0,0,0,0,0.0,619,338,0,0,0.0,0.0,2020-07-08T17:00:00Z,0,15,0,0,0,0,43,0,1006,0,1,0.0,0,-35,28,63,49,False,0,4,3,43,2019-20,,,,,,Daniel_Castelo Podence
10,10,10,10.0,1,0,20,1,18.6,619,350,0,0,7.1,10.4,2020-07-12T11:00:00Z,70,8,0,0,0,0,44,0,1010,0,3,42.0,6,-16,32,48,49,True,0,3,2,44,2019-20,,,,,,Daniel_Castelo Podence
11,11,11,11.0,0,0,6,1,13.4,619,352,0,0,2.5,2.4,2020-07-15T17:00:00Z,69,5,0,0,0,0,45,0,2072,1,1,9.0,3,913,977,64,49,False,0,4,3,45,2019-20,,,,,,Daniel_Castelo Podence
12,12,12,12.0,0,2,34,1,13.0,619,370,0,1,10.5,35.4,2020-07-20T19:15:00Z,71,7,0,0,0,0,46,0,2821,0,2,57.0,10,677,840,163,49,True,0,3,3,46,2019-20,,,,,,Daniel_Castelo Podence
13,13,13,13.0,0,0,-2,0,0.7,619,373,0,0,0.5,4.2,2020-07-26T15:00:00Z,31,6,0,0,0,0,47,0,6714,0,2,0.0,1,2622,3226,604,49,False,0,4,4,47,2019-20,,,,,,Daniel_Castelo Podence
0,0,0,0.0,1,0,23,1,18.3,469,8,0,0,4.4,25.8,2020-09-14T17:00:00Z,75,15,0,0,0,0,1,0,17314,2,0,0.0,6,0,0,0,55,False,0,2,2,1,2020-21,,,,,,Daniel_Castelo Podence
1,1,1,1.0,1,0,17,0,29.6,469,18,3,0,6.1,24.4,2020-09-21T19:15:00Z,90,12,0,0,0,0,2,0,47771,3,1,7.0,5,22114,35402,13288,55,True,0,3,4,2,2020-21,,,,,,Daniel_Castelo Podence
2,2,2,2.0,0,0,0,0,0.0,469,28,0,0,0.0,0.0,2020-09-27T18:00:00Z,0,19,0,0,0,0,3,0,424856,0,4,0.0,0,351024,411832,60808,56,False,0,2,4,3,2020-21,,,,,,Daniel_Castelo Podence
3,3,3,3.0,0,0,7,1,5.2,469,38,0,0,0.6,1.2,2020-10-04T13:00:00Z,70,8,0,0,0,0,4,0,379939,0,1,0.0,3,-31844,61888,93732,56,True,0,3,2,4,2020-21,,,,,,Daniel_Castelo Podence
4,4,4,4.0,0,0,2,1,2.1,469,42,0,0,3.5,8.8,2020-10-19T19:00:00Z,64,10,0,0,0,0,5,0,317946,1,0,24.0,3,-66440,24266,90706,56,False,0,2,3,5,2020-21,,,,,,Daniel_Castelo Podence
5,5,5,5.0,0,0,12,1,25.8,469,58,0,0,7.1,11.2,2020-10-25T16:30:00Z,67,14,0,0,0,0,6,0,288945,1,1,34.0,3,-32379,15334,47713,55,True,0,3,2,6,2020-21,,,,,,Daniel_Castelo Podence
6,6,6,6.0,0,0,29,1,15.0,469,68,0,1,9.8,39.2,2020-10-30T20:00:00Z,75,6,0,0,0,0,7,0,264381,0,2,44.0,8,-26857,14464,41321,55,True,0,3,2,7,2020-21,,,,,,Daniel_Castelo Podence
7,7,7,7.0,0,0,3,0,21.4,469,74,1,0,2.7,3.4,2020-11-08T14:00:00Z,59,9,0,0,0,0,8,0,292674,0,1,2.0,1,24547,51668,27121,55,False,0,2,4,8,2020-21,,,,,,Daniel_Castelo Podence
8,8,8,8.0,0,0,4,0,14.2,469,88,1,0,7.8,10.2,2020-11-23T20:00:00Z,84,16,0,0,0,0,9,0,255450,1,1,54.0,2,-35506,21145,56651,55,True,0,3,2,9,2020-21,,,,,,Daniel_Castelo Podence
9,9,9,9.0,0,2,34,0,2.9,469,89,1,1,8.3,38.6,2020-11-29T19:15:00Z,69,1,0,0,0,0,10,0,230738,2,1,41.0,9,-27114,11825,38939,54,False,0,2,4,10,2020-21,,,,,,Daniel_Castelo Podence
10,10,10,10.0,0,0,1,0,2.8,469,103,3,0,2.3,3.0,2020-12-06T19:15:00Z,70,11,0,0,0,0,11,0,244733,0,4,17.0,2,10591,34861,24270,54,False,0,2,3,11,2020-21,,,,,,Daniel_Castelo Podence
