Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,0,0,0,0.0,641,195,0,0,0.0,0.0,2021-01-26T18:00:00Z,0,19,0,0,0,0,20,0,981,3,2,0.0,0,915,1495,580,60,True,0,3,4,,,,,
1,0,0,0,0,0.0,641,202,0,0,0.0,0.0,2021-01-30T15:00:00Z,0,20,0,0,0,0,21,0,2390,0,1,0.0,0,1342,1634,292,60,True,0,3,2,,,,,
2,0,0,0,0,0.0,641,217,0,0,0.0,0.0,2021-02-02T20:15:00Z,0,14,0,0,0,0,22,0,3110,2,1,0.0,0,615,1163,548,60,False,0,2,2,,,,,
3,0,0,8,0,11.9,641,222,2,0,2.1,9.2,2021-02-08T20:00:00Z,64,10,0,0,0,0,23,0,2841,0,2,0.0,2,-382,466,848,60,False,0,2,3,,,,,
4,0,0,2,0,0.8,641,232,0,0,2.8,1.0,2021-02-13T15:00:00Z,14,4,0,0,0,0,24,0,3215,3,0,26.0,1,231,1074,843,59,True,0,3,2,,,,,
5,0,2,25,0,2.7,641,241,1,1,6.7,31.2,2021-02-22T20:00:00Z,74,3,0,0,0,0,25,0,2651,2,1,33.0,8,-589,319,908,59,False,0,2,3,,,,,
6,0,0,0,0,0.0,641,250,0,0,0.0,0.0,2021-02-28T12:00:00Z,0,8,0,0,0,0,26,0,9318,0,0,0.0,0,6123,7117,994,58,True,0,3,2,,,,,
7,0,0,0,0,0.0,641,281,0,0,0.0,0.0,2021-03-03T20:15:00Z,0,13,0,0,0,0,26,0,9318,0,0,0.0,0,6123,7117,994,58,True,0,3,4,,,,,
8,0,0,1,0,0.1,641,266,1,0,0.2,0.0,2021-03-07T19:15:00Z,16,17,0,0,0,0,27,0,6645,1,4,4.0,1,-2368,512,2880,58,False,0,2,4,,,,,
9,0,0,0,0,0.0,641,270,0,0,0.0,0.0,2021-03-13T15:00:00Z,0,18,0,0,0,0,28,0,5658,0,1,0.0,0,-1066,601,1667,57,True,0,3,2,,,,,
10,0,0,5,0,0.1,641,292,0,0,2.2,5.2,2021-04-05T17:00:00Z,13,7,0,0,0,0,30,0,3903,1,1,17.0,1,-677,67,744,55,False,0,2,3,,,,,
11,0,0,0,0,0.0,641,301,0,0,0.0,0.0,2021-04-10T16:30:00Z,0,5,0,0,0,0,31,0,3598,4,1,0.0,0,-313,108,421,55,True,0,3,4,,,,,
12,0,0,0,0,0.0,641,323,0,0,0.0,0.0,2021-04-26T19:00:00Z,0,9,0,0,0,0,33,0,3144,1,2,0.0,0,-130,68,198,54,False,0,2,4,,,,,
13,0,0,1,0,0.3,641,332,0,0,0.0,0.0,2021-05-01T11:30:00Z,22,12,0,0,0,0,34,0,3066,2,0,0.0,1,-93,78,171,54,True,0,3,4,,,,,
14,0,0,0,0,0.0,641,346,0,0,0.0,0.0,2021-05-08T14:00:00Z,0,15,0,0,0,0,35,0,3084,2,0,0.0,0,9,179,170,54,False,0,2,2,,,,,
15,0,0,3,0,0.3,641,317,0,0,0.0,0.0,2021-05-11T19:15:00Z,12,16,0,0,0,0,35,0,3084,1,3,0.0,1,9,179,170,54,False,0,2,2,,,,,
16,0,0,0,0,0.0,641,355,0,0,0.0,0.0,2021-05-16T11:00:00Z,0,2,0,0,0,0,36,0,3009,2,3,0.0,0,-94,63,157,54,True,0,3,2,,,,,
17,0,0,0,0,0.0,641,362,0,0,0.0,0.0,2021-05-19T18:00:00Z,0,1,0,0,0,0,37,0,2958,3,1,0.0,0,-58,57,115,53,True,0,3,3,,,,,
18,0,0,0,0,0.0,641,374,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,11,0,0,0,0,38,0,2919,0,2,0.0,0,-41,119,160,53,False,0,2,3,,,,,
0,0,0,5,0,1.3,159,3,2,0,0.8,6.4,2021-08-14T14:00:00Z,56,6,0,0,0,0,1,0,8209,0,3,0.0,1,0,0,0,55,False,0,2,4,,,,,
1,0,0,0,0,0.0,159,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,3,0,0,0,0,2,0,11816,0,0,0.0,0,1191,3277,2086,55,True,0,2,2,,,,,
2,0,0,0,0,0.0,159,28,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,19,0,0,0,0,3,0,9549,2,2,0.0,0,-2391,711,3102,55,False,0,2,3,,,,,
3,0,0,0,0,0.0,159,34,0,0,0.0,0.0,2021-09-11T11:30:00Z,0,17,0,0,0,0,4,0,7865,0,3,0.0,0,-2069,934,3003,54,True,0,2,3,,,,,
4,0,0,0,0,0.0,159,44,0,0,0.0,0.0,2021-09-18T14:00:00Z,0,11,0,0,0,0,5,0,7356,0,3,0.0,0,-809,779,1588,54,False,0,2,5,,,,,
5,0,0,0,0,0.0,159,54,0,0,0.0,0.0,2021-09-27T19:00:00Z,0,4,0,0,0,0,6,0,6793,1,1,0.0,0,-660,418,1078,53,True,0,2,2,,,,,
6,0,0,0,0,0.0,159,64,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,9,0,0,0,0,7,0,6590,2,2,0.0,0,-343,281,624,53,True,0,2,2,,,,,
7,0,0,0,0,0.0,159,71,0,0,0.0,0.0,2021-10-18T19:00:00Z,0,1,0,0,0,0,8,0,6408,2,2,0.0,0,-274,288,562,53,False,0,2,4,,,,,
8,0,0,1,0,0.0,159,85,0,0,0.0,0.0,2021-10-23T14:00:00Z,4,14,0,0,0,0,9,0,6351,1,1,0.0,1,-126,244,370,53,True,0,2,2,,,,,
9,0,0,0,0,0.0,159,95,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,12,0,0,0,0,10,0,6458,2,0,0.0,0,14,511,497,53,False,0,2,5,,,,,
10,0,0,0,0,0.0,159,105,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,20,0,0,0,0,11,0,6379,0,2,0.0,0,-145,294,439,53,True,0,2,3,,,,,
11,0,0,0,0,0.0,159,112,0,0,0.0,0.0,2021-11-20T15:00:00Z,0,5,0,0,0,0,12,0,6430,3,3,0.0,0,-48,315,363,53,False,0,2,2,,,,,
12,0,0,0,0,0.0,159,126,0,0,0.0,0.0,2021-11-27T15:00:00Z,0,2,0,0,0,0,13,0,6386,2,1,0.0,0,-95,246,341,53,True,0,2,2,,,,,
13,0,0,0,0,0.0,159,133,0,0,0.0,0.0,2021-11-30T20:15:00Z,0,10,0,0,0,0,14,0,6464,0,1,0.0,0,35,261,226,53,False,0,2,2,,,,,
14,0,0,0,0,0.0,159,144,0,0,0.0,0.0,2021-12-05T14:00:00Z,0,13,0,0,0,0,15,0,6392,0,1,0.0,0,-107,213,320,52,False,0,2,4,,,,,
15,0,0,0,0,0.0,159,156,0,0,0.0,0.0,2021-12-12T16:30:00Z,0,8,0,0,0,0,16,0,6408,1,3,0.0,0,-44,257,301,52,True,0,2,2,,,,,
16,0,0,0,0,0.0,159,165,0,0,0.0,0.0,2021-12-15T19:30:00Z,0,16,0,0,0,0,17,0,6499,2,2,0.0,0,34,263,229,52,True,0,2,2,,,,,
17,0,0,3,0,2.8,159,188,1,0,0.3,0.0,2021-12-26T15:00:00Z,27,17,0,0,0,0,19,0,7077,0,3,0.0,1,227,550,323,52,False,0,2,4,,,,,
18,0,0,24,1,3.9,159,194,0,1,11.9,42.2,2021-12-28T15:00:00Z,80,15,0,0,0,0,20,0,7767,0,3,73.0,6,461,715,254,52,True,0,2,2,,,,,
19,0,0,1,0,12.2,159,204,0,0,4.5,2.2,2022-01-01T17:30:00Z,30,19,0,0,0,0,21,0,10458,3,2,31.0,1,2458,3791,1333,52,True,0,2,3,,,,,
20,0,0,2,0,2.6,159,212,1,0,0.2,0.0,2022-01-14T20:00:00Z,24,4,0,0,0,0,22,0,11302,1,1,0.0,1,931,2968,2037,52,False,0,2,2,,,,,
21,1,0,18,0,10.8,159,224,2,0,5.9,25.4,2022-01-23T14:00:00Z,76,11,0,0,0,0,23,0,10909,3,1,23.0,5,-43,1047,1090,52,True,0,2,4,,,,,
22,0,0,1,0,2.1,159,234,1,0,3.2,5.2,2022-02-09T19:45:00Z,79,15,0,0,0,0,24,0,21065,1,1,25.0,1,9177,11444,2267,52,False,1,2,2,,,,,
23,0,0,0,0,0.3,159,241,0,0,0.1,1.0,2022-02-12T15:00:00Z,18,3,0,0,0,0,25,0,25655,0,0,0.0,1,4704,7332,2628,52,False,0,2,2,,,,,
24,0,0,3,0,0.0,159,254,0,0,0.0,0.0,2022-02-19T15:00:00Z,1,6,0,0,0,0,26,0,27582,1,0,0.0,1,1056,4929,3873,52,True,0,2,4,,,,,
25,0,1,27,0,2.0,159,178,1,1,6.0,33.2,2022-02-23T19:30:00Z,90,18,0,0,0,0,26,0,27582,4,1,25.0,7,1056,4929,3873,52,False,0,2,2,,,,,
26,0,0,3,0,0.7,159,265,0,0,0.1,0.2,2022-02-26T15:00:00Z,30,5,0,0,0,0,27,0,32054,1,1,0.0,1,3221,6357,3136,52,True,0,2,2,,,,,
27,0,3,30,1,11.5,159,280,0,1,18.0,43.2,2022-03-05T15:00:00Z,68,20,0,0,0,0,28,0,27205,2,0,125.0,9,-1927,3816,5743,52,False,0,2,3,,,,,
28,0,0,7,1,10.9,159,285,0,0,2.3,5.6,2022-03-14T20:00:00Z,64,12,0,0,0,0,29,0,51919,0,0,6.0,2,21110,26810,5700,52,True,0,2,5,,,,,
29,0,0,27,1,0.9,159,304,0,1,5.9,30.4,2022-04-04T19:00:00Z,68,1,0,0,0,0,31,0,81493,0,3,28.0,6,30579,36557,5978,52,True,0,2,4,,,,,
30,0,0,2,0,0.7,159,315,2,0,3.7,9.0,2022-04-10T13:00:00Z,90,9,0,0,0,0,32,0,201403,1,2,27.0,2,118203,121779,3576,53,False,0,2,3,,,,,
31,0,0,3,0,14.0,159,296,0,0,2.3,3.0,2022-04-20T18:45:00Z,30,14,0,0,0,0,33,0,225706,0,1,6.0,1,33053,50478,17425,53,False,0,2,3,,,,,
32,0,0,-4,1,3.3,159,336,0,0,4.1,0.0,2022-04-25T19:00:00Z,83,10,0,0,0,0,34,0,273809,0,0,38.0,2,40189,67649,27460,53,True,0,2,2,,,,,
