Unnamed: 0,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,18.0,0.0,0.0,0,6,0,0.0,14.0,41.8,2.0,0.0,258,0.0,0.0,8,1.0,0,0,6.4,258.0,6.0,4.0,2018-08-12T12:30:00Z,12 Aug 13:30,0.0,0.0,34,1.0,0.0,4,0,0.0,0,0,1.0,0,1,0,82610,0.0,1.0,3.0,0,0,16.0,1,0,0,0,55,True,0.0,0,2,2,,,,,
1,0,15.0,0.0,1.0,1,22,0,0.0,12.0,11.7,0.0,0.0,258,0.0,0.0,16,2.0,2,1,15.8,783.0,34.6,1.0,2018-08-18T14:00:00Z,18 Aug 15:00,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,1.0,0,2,0,100810,2.0,0.0,2.0,1,2,112.0,7,3062,12128,9066,55,False,0.0,0,2,3,,,,,
2,0,11.0,0.0,0.0,0,4,0,1.0,7.0,2.3,1.0,0.0,258,0.0,0.0,28,1.0,1,0,7.0,1310.0,7.4,0.0,2018-08-25T14:00:00Z,25 Aug 15:00,0.0,0.0,68,0.0,0.0,11,0,0.0,0,0,1.0,0,3,0,292660,2.0,0.0,0.0,2,1,60.0,2,166479,199560,33081,56,True,0.0,0,2,3,,,,,
3,0,24.0,0.0,0.0,2,35,1,2.0,14.0,22.2,1.0,0.0,258,0.0,0.0,35,1.0,0,1,10.1,1841.0,49.2,2.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,77,0.0,0.0,7,0,0.0,0,0,4.0,0,4,0,263075,1.0,0.0,1.0,2,0,30.0,8,-25139,27282,52421,56,False,1.0,0,2,2,,,,,
4,0,20.0,0.0,1.0,1,28,0,1.0,13.0,15.4,2.0,0.0,258,0.0,0.0,47,0.0,1,1,11.6,2378.0,42.2,1.0,2018-09-17T19:00:00Z,17 Sep 20:00,0.0,0.0,83,0.0,0.0,3,0,0.0,0,0,4.0,0,5,0,457662,1.0,0.0,2.0,2,2,58.0,7,170974,216104,45130,56,True,0.0,0,2,2,,,,,
5,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,258,0.0,0.0,58,0.0,0,0,0.0,2915.0,0.0,0.0,2018-09-22T14:00:00Z,22 Sep 15:00,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,6,0,379114,0.0,0.0,0.0,0,3,0.0,0,-65751,24483,90234,57,False,0.0,0,2,5,,,,,
6,0,24.0,0.0,0.0,0,8,0,1.0,18.0,14.8,0.0,0.0,258,0.0,0.0,70,0.0,2,0,5.9,3453.0,10.2,1.0,2018-09-29T14:00:00Z,29 Sep 15:00,0.0,0.0,90,1.0,0.0,20,0,0.0,0,0,3.0,0,7,0,383907,1.0,1.0,0.0,0,2,34.0,2,-1505,27757,29262,57,False,0.0,0,2,3,,,,,
7,0,15.0,0.0,1.0,0,-7,0,1.0,14.0,11.8,0.0,0.0,258,0.0,0.0,78,3.0,3,0,6.1,3992.0,7.8,1.0,2018-10-07T13:15:00Z,07 Oct 14:15,0.0,0.0,90,0.0,0.0,6,0,0.0,0,0,4.0,0,8,0,350640,4.0,0.0,2.0,3,0,41.0,1,-32346,9162,41508,57,True,0.0,1,2,4,,,,,
8,0,10.0,0.0,0.0,0,5,1,0.0,6.0,0.7,0.0,0.0,258,0.0,0.0,82,0.0,0,0,1.2,4534.0,4.2,0.0,2018-10-20T14:00:00Z,20 Oct 15:00,0.0,0.0,78,0.0,0.0,2,0,0.0,0,0,1.0,0,9,0,320621,1.0,0.0,0.0,0,0,7.0,2,-33285,12332,45617,56,False,0.0,0,2,3,,,,,
9,0,32.0,0.0,0.0,0,11,1,0.0,25.0,48.5,0.0,0.0,258,0.0,0.0,98,0.0,0,0,11.4,5080.0,13.6,4.0,2018-10-27T14:00:00Z,27 Oct 15:00,0.0,0.0,90,0.0,1.0,15,0,0.0,0,0,8.0,0,10,0,333108,3.0,0.0,1.0,0,0,52.0,2,8380,29338,20958,56,True,0.0,0,2,2,,,,,
10,0,15.0,0.0,1.0,0,24,0,0.0,10.0,2.8,0.0,0.0,258,0.0,0.0,107,0.0,5,1,11.8,5628.0,38.6,0.0,2018-11-04T15:00:00Z,04 Nov 15:00,0.0,0.0,81,1.0,0.0,13,0,0.0,0,0,2.0,0,11,0,291110,1.0,0.0,1.0,1,6,77.0,6,-39798,10863,50661,56,False,0.0,0,2,5,,,,,
11,1,4.0,1.0,0.0,2,18,0,0.0,4.0,10.8,0.0,0.0,258,0.0,0.0,120,0.0,0,0,3.1,6178.0,18.4,1.0,2018-11-10T15:00:00Z,10 Nov 15:00,0.0,0.0,39,0.0,0.0,18,0,0.0,0,0,2.0,0,12,0,309407,0.0,1.0,0.0,1,1,2.0,6,14436,34490,20054,55,True,0.0,0,2,3,,,,,
12,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,258,0.0,0.0,125,0.0,0,0,0.0,6730.0,0.0,0.0,2018-11-24T15:00:00Z,24 Nov 15:00,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,13,0,257113,0.0,0.0,0.0,2,3,0.0,0,-49499,9090,58589,55,False,0.0,0,2,2,,,,,
