Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,6,0.0,0,0,0.0,301.0,0.0,0.0,2018-08-10T19:00:00Z,10 Aug 20:00,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,1,0,46847,0.0,0.0,0.0,1,2,0.0,0,0,0,0,75,True,0.0,0,4,3,1,2018-19,,,,,,Anthony_Martial
1,1,1,1.0,0,20.0,0.0,0.0,0,-4,0,0.0,18.0,3.0,1.0,0.0,301,0.0,0.0,11,1.0,3,0,2.4,826.0,0.0,0.0,2018-08-19T15:00:00Z,19 Aug 16:00,0.0,0.0,59,1.0,0.0,3,0,0.0,0,0,3.0,0,2,0,35779,4.0,0.0,0.0,2,3,22.0,0,-14104,904,15008,74,False,0.0,1,4,2,2,2018-19,,,,,,Anthony_Martial
2,2,2,2.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,26,0.0,0,0,0.0,1353.0,0.0,0.0,2018-08-27T19:00:00Z,27 Aug 20:00,0.0,0.0,0,0.0,0.0,17,0,0.0,0,0,0.0,0,3,0,29171,0.0,0.0,0.0,3,0,0.0,0,-8499,815,9314,73,True,0.0,0,4,4,3,2018-19,,,,,,Anthony_Martial
3,3,3,3.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,32,0.0,0,0,0.0,1884.0,0.0,0.0,2018-09-02T15:00:00Z,02 Sep 16:00,0.0,0.0,0,0.0,0.0,4,0,0.0,0,0,0.0,0,4,0,26128,0.0,0.0,0.0,2,0,0.0,0,-4235,622,4857,73,False,0.0,0,4,3,4,2018-19,,,,,,Anthony_Martial
4,4,4,4.0,0,12.0,0.0,0.0,0,0,0,0.0,10.0,1.8,0.0,0.0,301,0.0,0.0,49,0.0,0,0,0.8,2421.0,0.2,0.0,2018-09-15T16:30:00Z,15 Sep 17:30,0.0,0.0,19,0.0,0.0,18,0,0.0,0,0,2.0,0,5,0,24703,3.0,0.0,0.0,2,1,6.0,1,-2241,688,2929,72,False,0.0,0,4,3,5,2018-19,,,,,,Anthony_Martial
5,5,5,5.0,0,15.0,0.0,0.0,0,5,0,0.0,10.0,33.3,0.0,0.0,301,0.0,0.0,59,0.0,0,0,4.5,2958.0,7.4,3.0,2018-09-22T14:00:00Z,22 Sep 15:00,0.0,0.0,27,0.0,0.0,20,0,0.0,0,0,0.0,0,6,0,25296,1.0,0.0,0.0,1,1,4.0,1,-37,1412,1449,72,True,0.0,0,4,3,6,2018-19,,,,,,Anthony_Martial
6,6,6,6.0,0,29.0,0.0,0.0,0,3,0,1.0,26.0,4.9,3.0,0.0,301,0.0,0.0,69,1.0,2,0,1.5,3496.0,3.8,0.0,2018-09-29T11:30:00Z,29 Sep 12:30,0.0,0.0,70,1.0,0.0,19,0,0.0,0,0,6.0,0,7,0,25170,6.0,0.0,0.0,1,3,6.0,2,-529,1073,1602,72,False,0.0,0,4,3,7,2018-19,,,,,,Anthony_Martial
7,7,7,7.0,1,60.0,0.0,0.0,3,38,0,0.0,51.0,43.2,1.0,0.0,301,0.0,0.0,77,2.0,2,1,11.8,4035.0,41.8,3.0,2018-10-06T16:30:00Z,06 Oct 17:30,0.0,0.0,90,0.0,0.0,15,0,0.0,0,0,3.0,0,8,0,25429,2.0,0.0,0.0,2,3,33.0,13,-112,998,1110,72,True,0.0,0,4,2,8,2018-19,,,,,,Anthony_Martial
8,8,8,8.0,0,30.0,0.0,0.0,3,49,0,1.0,25.0,8.2,1.0,0.0,301,0.0,0.0,84,1.0,1,2,12.1,4577.0,69.0,0.0,2018-10-20T11:30:00Z,20 Oct 12:30,0.0,0.0,83,0.0,0.0,6,0,0.0,0,0,3.0,0,9,0,37606,0.0,1.0,0.0,2,2,44.0,15,9760,12081,2321,72,False,0.0,0,4,4,9,2018-19,,,,,,Anthony_Martial
9,9,9,9.0,0,31.0,0.0,1.0,2,30,0,1.0,23.0,48.5,1.0,0.0,301,0.0,0.0,97,0.0,1,1,14.0,5123.0,52.8,4.0,2018-10-28T16:00:00Z,28 Oct 16:00,0.0,0.0,90,0.0,1.0,8,0,0.0,0,0,4.0,0,10,0,249931,3.0,0.0,0.0,1,2,39.0,9,197679,205831,8152,73,True,1.0,0,4,2,10,2018-19,,,,,,Anthony_Martial
10,10,10,10.0,0,29.0,2.0,0.0,3,31,0,2.0,22.0,23.8,1.0,0.0,301,0.0,0.0,102,0.0,1,1,14.6,5671.0,46.6,2.0,2018-11-03T12:30:00Z,03 Nov 12:30,0.0,0.0,90,0.0,0.0,2,0,0.0,0,0,4.0,0,11,0,440055,4.0,0.0,0.0,2,1,76.0,10,184451,198641,14190,74,False,0.0,0,4,3,11,2018-19,,,,,,Anthony_Martial
11,11,11,11.0,0,35.0,0.0,0.0,0,30,0,2.0,28.0,3.7,0.0,0.0,301,0.0,0.0,118,0.0,3,1,9.2,6221.0,39.0,0.0,2018-11-11T16:30:00Z,11 Nov 16:30,0.0,0.0,90,0.0,0.0,13,0,0.0,0,0,5.0,0,12,0,608827,2.0,1.0,0.0,1,3,49.0,7,168925,195744,26819,75,False,0.0,0,4,5,12,2018-19,,,,,,Anthony_Martial
12,12,12,12.0,0,31.0,0.0,1.0,0,3,1,0.0,25.0,48.0,0.0,0.0,301,0.0,0.0,126,2.0,0,0,9.6,6773.0,11.0,4.0,2018-11-24T15:00:00Z,24 Nov 15:00,0.0,0.0,90,0.0,0.0,7,0,0.0,0,0,3.0,0,13,0,863135,6.0,0.0,1.0,0,0,37.0,3,239853,287427,47574,76,True,0.0,0,4,2,13,2018-19,,,,,,Anthony_Martial
13,13,13,13.0,0,5.0,0.0,0.0,0,4,0,0.0,3.0,0.4,0.0,0.0,301,0.0,0.0,140,0.0,0,0,0.3,7326.0,2.2,0.0,2018-12-01T17:30:00Z,01 Dec 17:30,0.0,0.0,13,0.0,0.0,16,0,0.0,0,0,0.0,0,14,0,903156,1.0,1.0,0.0,2,2,0.0,1,42846,90566,47720,76,False,0.0,0,4,2,14,2018-19,,,,,,Anthony_Martial
14,14,14,14.0,0,19.0,0.0,0.0,0,21,0,1.0,16.0,2.1,0.0,0.0,301,0.0,0.0,145,1.0,1,1,8.1,7882.0,36.8,0.0,2018-12-05T20:00:00Z,05 Dec 20:00,0.0,0.0,62,0.0,0.0,1,0,0.0,0,0,0.0,0,15,0,723350,2.0,0.0,0.0,2,2,42.0,7,-172316,17021,189337,76,True,0.0,0,4,4,15,2018-19,,,,,,Anthony_Martial
15,15,15,15.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,158,0.0,0,0,0.0,8440.0,0.0,0.0,2018-12-08T15:00:00Z,08 Dec 15:00,0.0,0.0,0,0.0,0.0,9,0,0.0,0,0,0.0,0,16,0,631646,0.0,0.0,0.0,1,4,0.0,0,-92802,33783,126585,75,True,0.0,0,4,2,16,2018-19,,,,,,Anthony_Martial
16,16,16,16.0,0,6.0,0.0,0.0,0,3,0,0.0,4.0,0.5,0.0,0.0,301,0.0,0.0,165,0.0,1,0,0.1,8999.0,0.4,0.0,2018-12-16T16:00:00Z,16 Dec 16:00,0.0,0.0,11,0.0,0.0,12,0,0.0,0,0,1.0,0,17,0,407724,0.0,0.0,0.0,1,3,0.0,1,-223088,4145,227233,74,False,0.0,0,4,5,17,2018-19,,,,,,Anthony_Martial
