Unnamed: 0,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,own_FDR,opp_FDR,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
0,0,37.0,1.0,0.0,0,23,0,8.0,30.0,11.8,1.0,0.0,195,0.0,0.0,4,1.0,3,0,3.5,195.0,21.0,1.0,2018-08-11T14:00:00Z,11 Aug 15:00,0.0,0.0,90,0.0,0.0,6,0,0.0,0,0,5.0,0,1,0,479775,0.0,2.0,0.0,3,0,2.0,1,0,0,0,45,True,0.0,0,2,4,,,,,
1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,18,0.0,0,0,0.0,720.0,0.0,0.0,2018-08-19T12:30:00Z,19 Aug 13:30,0.0,0.0,0,0.0,0.0,13,0,0.0,0,0,0.0,0,2,0,415020,0.0,0.0,0.0,1,6,0.0,0,-65709,1576,67285,45,False,0.0,0,2,5,,,,,
2,0,47.0,0.0,0.0,0,23,1,5.0,37.0,0.4,0.0,0.0,195,0.0,0.0,24,0.0,0,0,1.5,1247.0,14.4,0.0,2018-08-25T14:00:00Z,25 Aug 15:00,0.0,0.0,90,0.0,0.0,5,0,0.0,0,0,4.0,0,3,0,308572,0.0,0.0,0.0,0,0,0.0,6,-106900,539,107439,45,True,0.0,0,2,2,,,,,
3,0,30.0,0.0,0.0,0,5,0,5.0,23.0,0.3,0.0,0.0,195,0.0,0.0,36,3.0,1,0,2.1,1778.0,19.0,0.0,2018-09-01T14:00:00Z,01 Sep 15:00,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,3.0,0,4,0,296504,0.0,0.0,0.0,1,1,2.0,1,-16787,1946,18733,45,False,0.0,1,2,3,,,,,
4,0,44.0,0.0,0.0,0,7,0,2.0,38.0,0.9,0.0,0.0,195,0.0,0.0,44,2.0,1,0,0.7,2315.0,3.6,0.0,2018-09-15T14:00:00Z,15 Sep 15:00,0.0,0.0,77,0.0,0.0,7,0,0.0,0,0,3.0,0,5,0,272628,0.0,0.0,0.0,1,0,2.0,1,-24082,811,24893,45,True,0.0,1,2,2,,,,,
5,0,39.0,0.0,0.0,0,21,0,4.0,28.0,0.5,0.0,0.0,195,0.0,0.0,57,1.0,3,1,6.2,2852.0,44.2,0.0,2018-09-22T14:00:00Z,22 Sep 15:00,0.0,0.0,90,0.0,0.0,11,0,0.0,0,0,3.0,0,6,0,254037,1.0,0.0,0.0,1,3,17.0,7,-18952,314,19266,45,False,0.0,0,2,3,,,,,
6,0,43.0,0.0,0.0,0,19,0,6.0,39.0,10.4,0.0,0.0,195,0.0,0.0,66,3.0,2,0,2.4,3390.0,13.6,1.0,2018-09-29T14:00:00Z,29 Sep 15:00,0.0,0.0,90,0.0,0.0,17,0,0.0,0,0,10.0,0,7,0,248919,0.0,3.0,0.0,2,0,0.0,0,-5990,2053,8043,45,True,0.0,1,2,4,,,,,
7,0,71.0,0.0,0.0,0,7,0,1.0,57.0,0.7,0.0,0.0,195,0.0,0.0,72,1.0,1,0,0.8,3929.0,7.0,0.0,2018-10-06T14:00:00Z,06 Oct 15:00,0.0,0.0,90,0.0,0.0,4,0,0.0,0,0,4.0,0,8,0,238562,0.0,0.0,0.0,1,1,0.0,1,-10317,492,10809,45,False,0.0,1,2,3,,,,,
8,0,76.0,0.0,0.0,0,12,0,5.0,65.0,1.0,0.0,0.0,195,0.0,0.0,86,1.0,1,0,2.1,4471.0,16.0,0.0,2018-10-20T16:30:00Z,20 Oct 17:30,0.0,0.0,90,0.0,0.0,12,0,0.0,0,0,6.0,0,9,0,223713,0.0,0.0,1.0,1,0,4.0,2,-15028,296,15324,44,True,0.0,0,2,4,,,,,
9,0,72.0,0.0,0.0,0,14,0,12.0,56.0,0.7,0.0,0.0,195,0.0,0.0,100,2.0,3,0,2.4,5017.0,22.8,0.0,2018-10-27T14:00:00Z,27 Oct 15:00,0.0,0.0,90,0.0,0.0,18,0,0.0,0,0,6.0,0,10,0,216216,0.0,0.0,0.0,0,3,0.0,1,-7721,261,7982,44,False,0.0,0,2,3,,,,,
10,0,35.0,0.0,0.0,2,29,1,12.0,21.0,0.7,0.0,0.0,195,0.0,0.0,106,2.0,0,0,2.8,5565.0,27.0,0.0,2018-11-05T20:00:00Z,05 Nov 20:00,0.0,0.0,90,0.0,0.0,9,0,0.0,0,0,5.0,0,11,0,208468,0.0,3.0,0.0,0,1,0.0,8,-8001,633,8634,44,True,0.0,0,2,2,,,,,
11,0,23.0,0.0,0.0,0,10,0,10.0,14.0,0.2,0.0,0.0,195,0.0,0.0,115,3.0,1,0,1.9,6115.0,16.8,0.0,2018-11-10T15:00:00Z,10 Nov 15:00,0.0,0.0,90,0.0,0.0,19,0,0.0,0,0,4.0,0,12,0,204475,0.0,2.0,0.0,1,1,2.0,1,-4181,683,4864,44,True,0.0,1,2,3,,,,,
12,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,130,0.0,0,0,0.0,6667.0,0.0,0.0,2018-11-25T16:00:00Z,25 Nov 16:00,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,13,0,178592,0.0,0.0,0.0,2,0,0.0,0,-25006,55,25061,44,False,0.0,0,2,3,,,,,
13,0,22.0,0.0,0.0,0,25,0,8.0,16.0,0.0,0.0,0.0,195,0.0,0.0,135,0.0,2,1,10.0,7220.0,51.6,0.0,2018-12-01T15:00:00Z,01 Dec 15:00,0.0,0.0,90,0.0,0.0,3,0,0.0,0,0,9.0,0,14,0,176017,0.0,0.0,0.0,2,1,48.0,7,-3736,346,4082,44,True,0.0,0,2,2,,,,,
14,1,70.0,0.0,0.0,1,24,0,2.0,59.0,21.8,0.0,0.0,195,0.0,0.0,141,1.0,2,0,6.2,7776.0,34.0,2.0,2018-12-04T19:45:00Z,04 Dec 19:45,0.0,0.0,90,0.0,0.0,2,0,0.0,0,0,11.0,0,15,0,176176,0.0,0.0,0.0,1,2,6.0,5,-181,1712,1893,44,False,0.0,0,2,3,,,,,
15,0,26.0,0.0,0.0,0,13,0,4.0,20.0,0.1,0.0,0.0,195,0.0,0.0,151,0.0,1,0,1.8,8334.0,17.6,0.0,2018-12-08T15:00:00Z,08 Dec 15:00,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,5.0,0,16,0,177767,0.0,2.0,0.0,0,1,0.0,2,1500,3690,2190,44,False,0.0,0,2,4,,,,,
16,0,86.0,0.0,0.0,0,22,0,9.0,79.0,3.3,0.0,0.0,195,0.0,0.0,164,0.0,1,0,3.0,8893.0,26.4,0.0,2018-12-15T15:00:00Z,15 Dec 15:00,0.0,0.0,90,0.0,0.0,15,0,0.0,0,0,12.0,0,17,0,188302,0.0,1.0,0.0,1,0,0.0,2,9070,12274,3204,44,True,0.0,0,2,2,,,,,
17,0,60.0,0.0,1.0,0,5,0,8.0,53.0,11.0,1.0,0.0,195,0.0,0.0,176,3.0,3,0,5.3,9455.0,13.2,1.0,2018-12-22T15:00:00Z,22 Dec 15:00,0.0,0.0,90,0.0,0.0,16,0,1.0,0,0,9.0,0,18,0,189887,2.0,0.0,0.0,3,1,29.0,0,2024,5652,3628,44,True,0.0,1,2,2,,,,,
18,0,36.0,0.0,0.0,1,31,0,16.0,33.0,0.5,0.0,0.0,195,0.0,0.0,187,2.0,3,1,10.4,10020.0,68.8,0.0,2018-12-26T15:00:00Z,26 Dec 15:00,0.0,0.0,90,0.0,0.0,14,0,0.0,0,0,7.0,0,19,0,183235,1.0,0.0,0.0,1,3,35.0,8,-6127,979,7106,44,False,0.0,0,2,4,,,,,
19,0,70.0,0.0,0.0,0,14,0,3.0,59.0,15.2,0.0,0.0,195,0.0,0.0,194,2.0,1,0,3.3,10588.0,17.6,1.0,2018-12-29T15:00:00Z,29 Dec 15:00,0.0,0.0,90,0.0,1.0,9,0,0.0,0,0,6.0,0,20,0,199979,1.0,1.0,0.0,0,1,0.0,2,13394,17436,4042,44,False,0.0,0,2,2,,,,,
20,0,34.0,0.0,0.0,0,17,0,10.0,25.0,0.0,0.0,0.0,195,0.0,0.0,206,1.0,2,0,2.1,11156.0,21.2,0.0,2019-01-02T19:45:00Z,02 Jan 19:45,0.0,0.0,90,0.0,0.0,4,0,0.0,0,0,5.0,0,21,0,203828,0.0,2.0,0.0,2,1,0.0,1,4637,11239,6602,44,True,0.0,0,2,2,,,,,
21,0,38.0,0.0,0.0,0,22,1,10.0,25.0,10.8,0.0,0.0,195,0.0,0.0,213,3.0,0,0,3.5,11726.0,16.2,1.0,2019-01-12T15:00:00Z,12 Jan 15:00,0.0,0.0,90,0.0,0.0,5,0,0.0,0,0,5.0,0,22,0,200198,1.0,1.0,1.0,0,0,8.0,6,-3614,5521,9135,44,False,0.0,0,2,2,,,,,
22,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,224,0.0,0,0,0.0,12300.0,0.0,0.0,2019-01-20T13:30:00Z,20 Jan 13:30,0.0,0.0,0,0.0,0.0,13,0,0.0,0,0,0.0,0,23,0,196581,0.0,0.0,0.0,3,0,0.0,0,-3683,6070,9753,44,True,0.0,0,2,4,,,,,
23,0,77.0,0.0,0.0,0,15,0,4.0,65.0,11.1,0.0,0.0,195,0.0,0.0,234,1.0,1,0,3.6,12879.0,21.2,1.0,2019-01-29T19:45:00Z,29 Jan 19:45,0.0,0.0,90,0.0,0.0,8,0,0.0,0,0,16.0,0,24,0,194527,1.0,0.0,1.0,1,0,4.0,2,-2565,3033,5598,44,True,0.0,0,2,2,,,,,
24,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,244,0.0,0,0,0.0,13485.0,0.0,0.0,2019-02-02T15:00:00Z,02 Feb 15:00,0.0,0.0,0,0.0,0.0,6,0,0.0,0,0,0.0,0,25,0,190751,0.0,0.0,0.0,0,5,0.0,0,-2933,1427,4360,44,False,0.0,0,2,4,,,,,
25,0,36.0,0.0,0.0,0,10,0,2.0,30.0,0.1,0.0,0.0,195,0.0,0.0,254,1.0,2,0,0.7,14116.0,7.2,0.0,2019-02-09T15:00:00Z,09 Feb 15:00,0.0,0.0,90,0.0,0.0,1,0,0.0,0,0,5.0,0,26,0,186470,1.0,0.0,0.0,2,1,0.0,1,-5111,434,5545,44,True,0.0,0,2,4,,,,,
26,0,40.0,0.0,0.0,0,17,0,9.0,36.0,0.4,0.0,0.0,195,0.0,0.0,269,0.0,2,0,2.1,14648.0,20.6,0.0,2019-02-23T15:00:00Z,23 Feb 15:00,0.0,0.0,90,0.0,0.0,15,0,0.0,0,0,3.0,0,27,0,183270,0.0,0.0,0.0,0,2,0.0,1,-2384,1490,3874,44,False,0.0,0,2,3,,,,,
27,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,274,0.0,0,0,0.0,15200.0,0.0,0.0,2019-02-26T19:45:00Z,26 Feb 19:45,0.0,0.0,0,0.0,0.0,20,0,0.0,0,0,0.0,0,28,0,183098,0.0,0.0,0.0,0,1,0.0,0,-1299,1250,2549,44,True,0.0,0,2,3,,,,,
28,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,282,0.0,0,0,0.0,15805.0,0.0,0.0,2019-03-02T15:00:00Z,02 Mar 15:00,0.0,0.0,0,0.0,0.0,3,0,0.0,0,0,0.0,0,29,0,179165,0.0,0.0,0.0,0,1,0.0,0,-3930,333,4263,44,False,0.0,0,2,2,,,,,
29,0,60.0,0.0,0.0,0,17,0,6.0,51.0,1.8,0.0,0.0,195,0.0,0.0,295,0.0,2,0,3.5,16411.0,23.2,0.0,2019-03-09T15:00:00Z,09 Mar 15:00,0.0,0.0,90,0.0,0.0,2,0,0.0,0,0,7.0,0,30,0,175156,0.0,1.0,0.0,2,0,10.0,1,-4034,338,4372,44,True,0.0,0,2,2,,,,,
30,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,309,0.0,0,0,0.0,16933.0,0.0,0.0,2019-03-16T15:00:00Z,16 Mar 15:00,0.0,0.0,0,0.0,0.0,19,0,0.0,0,0,0.0,0,31,0,173475,0.0,0.0,0.0,3,4,0.0,0,-1057,1002,2059,44,False,0.0,0,2,3,,,,,
31,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,315,0.0,0,0,0.0,17425.0,0.0,0.0,2019-03-30T15:00:00Z,30 Mar 15:00,0.0,0.0,0,0.0,0.0,7,0,0.0,0,0,0.0,0,32,0,167306,0.0,0.0,0.0,0,2,0.0,0,-4850,367,5217,44,False,0.0,0,2,2,,,,,
32,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,324,0.0,0,0,0.0,18169.0,0.0,0.0,2019-04-06T14:00:00Z,06 Apr 15:00,0.0,0.0,0,0.0,0.0,11,0,0.0,0,0,0.0,0,33,0,166746,0.0,0.0,0.0,4,1,0.0,0,-2272,192,2464,44,True,0.0,0,2,3,,,,,
33,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,339,0.0,0,0,0.0,18646.0,0.0,0.0,2019-04-13T11:30:00Z,13 Apr 12:30,0.0,0.0,0,0.0,0.0,17,0,0.0,0,0,0.0,0,34,0,162580,0.0,0.0,0.0,0,4,0.0,0,-4596,85,4681,44,False,0.0,0,2,4,,,,,
34,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,346,0.0,0,0,0.0,19316.0,0.0,0.0,2019-04-20T14:00:00Z,20 Apr 15:00,0.0,0.0,0,0.0,0.0,18,0,0.0,0,0,0.0,0,35,0,157553,0.0,0.0,0.0,2,1,0.0,0,-4577,104,4681,44,True,0.0,0,2,3,,,,,
35,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,356,0.0,0,0,0.0,20131.0,0.0,0.0,2019-04-26T19:00:00Z,26 Apr 20:00,0.0,0.0,0,0.0,0.0,12,0,0.0,0,0,0.0,0,36,0,155778,0.0,0.0,0.0,0,5,0.0,0,-2197,79,2276,44,False,0.0,0,2,5,,,,,
36,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,366,0.0,0,0,0.0,20746.0,0.0,0.0,2019-05-05T13:00:00Z,05 May 14:00,0.0,0.0,0,0.0,0.0,14,0,0.0,0,0,0.0,0,37,0,152855,0.0,0.0,0.0,1,1,0.0,0,-2908,129,3037,44,True,0.0,0,2,4,,,,,
37,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,195,0.0,0.0,378,0.0,0,0,0.0,21362.0,0.0,0.0,2019-05-12T14:00:00Z,12 May 15:00,0.0,0.0,0,0.0,0.0,16,0,0.0,0,0,0.0,0,38,0,147237,0.0,0.0,0.0,1,1,0.0,0,-4971,25,4996,44,False,0.0,0,2,2,,,,,
0,0,,,,0,0,0,,,0.0,,,594,,,32,,0,0,0.0,,0.0,,2021-09-11T14:00:00Z,,,,0,,,4,0,,0,0,,0,4,0,91,,,,1,0,0.0,0,33,46,13,45,True,,0,2,2,,,,,
1,0,,,,0,4,0,,,0.0,,,594,,,50,,0,0,0.2,,2.4,,2021-09-18T11:30:00Z,,,,8,,,20,0,,0,0,,0,5,0,460,,,,2,0,0.0,1,105,167,62,45,False,,0,2,3,,,,,
2,0,,,,0,4,0,,,0.4,,,594,,,52,,2,0,0.9,,8.8,,2021-09-25T16:30:00Z,,,,47,,,11,0,,0,0,,0,6,0,739,,,,3,3,0.0,0,41,147,106,45,True,,0,2,4,,,,,
3,0,,,,0,3,0,,,0.7,,,594,,,69,,1,0,0.7,,6.4,,2021-10-03T13:00:00Z,,,,90,,,19,0,,0,0,,0,7,0,970,,,,2,1,0.0,1,55,139,84,45,False,,1,2,3,,,,,
4,0,,,,0,13,0,,,30.0,,,594,,,73,,1,0,5.2,,19.8,,2021-10-16T16:30:00Z,,,,90,,,6,0,,0,0,,0,8,0,1266,,,,1,0,2.0,2,89,203,114,45,True,,0,2,4,,,,,
5,0,,,,0,19,0,,,11.5,,,594,,,82,,2,1,11.0,,47.0,,2021-10-24T13:00:00Z,,,,90,,,9,0,,0,0,,0,9,0,1590,,,,2,1,51.0,6,177,281,104,45,True,,1,2,2,,,,,
6,0,,,,0,10,0,,,2.0,,,594,,,92,,3,0,1.6,,12.0,,2021-10-30T14:00:00Z,,,,90,,,5,0,,0,0,,0,10,0,8545,,,,1,3,2.0,1,5797,6662,865,45,False,,0,2,2,,,,,
7,0,,,,0,4,0,,,0.0,,,594,,,102,,1,0,0.0,,0.0,,2021-11-06T15:00:00Z,,,,11,,,15,0,,0,0,,0,11,0,9390,,,,2,1,0.0,1,792,2570,1778,45,True,,0,2,2,,,,,
8,0,,,,0,0,0,,,0.0,,,594,,,116,,0,0,0.0,,0.0,,2021-11-20T15:00:00Z,,,,0,,,14,0,,0,0,,0,12,0,6185,,,,3,3,0.0,0,-3004,90,3094,45,False,,0,2,3,,,,,
9,0,,,,0,0,0,,,0.0,,,594,,,122,,0,0,0.0,,0.0,,2021-11-28T14:00:00Z,,,,0,,,8,0,,0,0,,0,13,0,4761,,,,0,1,0.0,0,-1475,15,1490,45,True,,0,2,2,,,,,
10,0,,,,0,0,0,,,0.0,,,594,,,140,,0,0,0.0,,0.0,,2021-12-02T19:30:00Z,,,,0,,,17,0,,0,0,,0,14,0,4060,,,,0,2,0.0,0,-739,3,742,45,False,,0,2,4,,,,,
11,0,,,,0,0,0,,,0.0,,,594,,,143,,0,0,0.0,,0.0,,2021-12-05T14:00:00Z,,,,0,,,10,0,,0,0,,0,15,0,3385,,,,2,2,0.0,0,-672,16,688,45,False,,0,2,2,,,,,
12,0,,,,0,0,0,,,0.0,,,594,,,152,,0,0,0.0,,0.0,,2021-12-10T20:00:00Z,,,,0,,,18,0,,0,0,,0,16,0,2955,,,,1,2,0.0,0,-421,26,447,45,True,,0,2,2,,,,,
13,0,,,,0,0,0,,,0.0,,,594,,,182,,0,0,0.0,,0.0,,2021-12-26T20:00:00Z,,,,0,,,4,0,,0,0,,0,19,0,2475,,,,0,2,0.0,0,-117,33,150,45,False,,0,2,2,,,,,
14,0,,,,0,0,0,,,0.0,,,594,,,192,,0,0,0.0,,0.0,,2021-12-29T20:15:00Z,,,,0,,,12,0,,0,0,,0,20,0,2416,,,,1,0,0.0,0,-71,6,77,45,True,,0,2,5,,,,,
15,0,,,,0,0,0,,,0.0,,,594,,,202,,0,0,0.0,,0.0,,2022-01-02T14:00:00Z,,,,0,,,2,0,,0,0,,0,21,0,2394,,,,1,2,0.0,0,-34,62,96,45,True,,0,2,2,,,,,
16,0,,,,0,0,0,,,0.0,,,594,,,176,,0,0,0.0,,0.0,,2022-01-11T19:45:00Z,,,,0,,,16,0,,0,0,,0,21,0,2394,,,,1,4,0.0,0,-34,62,96,45,False,,0,2,3,,,,,
17,0,,,,0,0,0,,,0.0,,,594,,,214,,0,0,0.0,,0.0,,2022-01-16T14:00:00Z,,,,0,,,11,0,,0,0,,0,22,0,2292,,,,0,3,0.0,0,-107,17,124,45,False,,0,2,5,,,,,
18,0,,,,0,0,0,,,0.0,,,594,,,162,,0,0,0.0,,0.0,,2022-01-19T20:00:00Z,,,,0,,,13,0,,0,0,,0,22,0,2292,,,,3,1,0.0,0,-107,17,124,45,True,,0,2,3,,,,,
19,0,,,,0,0,0,,,0.0,,,594,,,222,,0,0,0.0,,0.0,,2022-01-22T15:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,2269,,,,2,1,0.0,0,-37,28,65,45,True,,0,2,3,,,,,
20,0,,,,0,0,0,,,0.0,,,594,,,238,,0,0,0.0,,0.0,,2022-02-09T19:45:00Z,,,,0,,,12,0,,0,0,,0,24,0,2239,,,,0,2,0.0,0,-34,30,64,45,False,,0,2,5,,,,,
21,0,,,,0,0,0,,,0.0,,,594,,,241,,0,0,0.0,,0.0,,2022-02-12T15:00:00Z,,,,0,,,7,0,,0,0,,0,25,0,2232,,,,0,0,0.0,0,-6,35,41,45,True,,0,2,2,,,,,
22,0,,,,0,0,0,,,0.0,,,594,,,251,,0,0,0.0,,0.0,,2022-02-19T15:00:00Z,,,,0,,,1,0,,0,0,,0,26,0,2200,,,,1,2,0.0,0,-30,25,55,45,False,,0,2,4,,,,,
23,0,,,,0,0,0,,,0.0,,,594,,,262,,0,0,0.0,,0.0,,2022-02-26T15:00:00Z,,,,0,,,14,0,,0,0,,0,27,0,2172,,,,2,0,0.0,0,-40,19,59,45,True,,0,2,2,,,,,
24,0,,,,0,0,0,,,0.0,,,594,,,277,,0,0,0.0,,0.0,,2022-03-05T15:00:00Z,,,,0,,,15,0,,0,0,,0,28,0,2221,,,,3,1,0.0,0,0,32,32,45,False,,0,2,2,,,,,
25,0,,,,0,0,0,,,0.0,,,594,,,282,,0,0,0.0,,0.0,,2022-03-12T15:00:00Z,,,,0,,,5,0,,0,0,,0,29,0,2271,,,,0,2,0.0,0,3,45,42,45,True,,0,2,2,,,,,
26,0,,,,0,0,0,,,0.0,,,594,,,293,,0,0,0.0,,0.0,,2022-03-20T14:00:00Z,,,,0,,,9,0,,0,0,,0,30,0,2556,,,,1,2,0.0,0,27,70,43,45,False,,0,2,3,,,,,
