Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw,season,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts,player
0,0,0,0.0,0,0,0,0,0.0,95,1,0,0,0.0,0.0,2021-08-13T19:00:00Z,0,1,0,0,0,0,1,0,3289,0,2,0.0,0,0,0,0,55,True,0,2,4,1,2021-22,,,,,,Halil_Dervişoğlu
1,1,1,1.0,0,0,0,0,0.0,95,13,0,0,0.0,0.0,2021-08-21T14:00:00Z,0,7,0,0,0,0,2,0,3436,0,0,0.0,0,-416,544,960,55,False,0,2,2,2,2021-22,,,,,,Halil_Dervişoğlu
2,2,2,2.0,0,0,0,0,0.0,95,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,2,0,0,0,0,3,0,3138,1,1,0.0,0,-487,364,851,54,False,0,2,2,3,2021-22,,,,,,Halil_Dervişoğlu
3,3,3,3.0,0,0,0,0,0.0,95,32,0,0,0.0,0.0,2021-09-11T14:00:00Z,0,4,0,0,0,0,4,0,2374,1,0,0.0,0,-842,351,1193,54,True,0,2,2,4,2021-22,,,,,,Halil_Dervişoğlu
4,4,4,4.0,0,0,0,0,0.0,95,50,0,0,0.0,0.0,2021-09-18T11:30:00Z,0,20,0,0,0,0,5,0,1874,2,0,0.0,0,-541,0,541,54,False,0,2,3,5,2021-22,,,,,,Halil_Dervişoğlu
5,5,5,5.0,0,0,0,0,0.0,95,52,0,0,0.0,0.0,2021-09-25T16:30:00Z,0,11,0,0,0,0,6,0,1604,3,3,0.0,0,-286,0,286,54,True,0,2,4,6,2021-22,,,,,,Halil_Dervişoğlu
6,6,6,6.0,0,0,0,0,0.0,95,69,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,19,0,0,0,0,7,0,1455,2,1,0.0,0,-150,0,150,54,False,0,2,3,7,2021-22,,,,,,Halil_Dervişoğlu
7,7,7,7.0,0,0,0,0,0.0,95,73,0,0,0.0,0.0,2021-10-16T16:30:00Z,0,6,0,0,0,0,8,0,1370,1,0,0.0,0,-91,0,91,54,True,0,2,4,8,2021-22,,,,,,Halil_Dervişoğlu
8,8,8,8.0,0,0,0,0,0.0,95,82,0,0,0.0,0.0,2021-10-24T13:00:00Z,0,9,0,0,0,0,9,0,1320,2,1,0.0,0,-50,0,50,54,True,0,2,2,9,2021-22,,,,,,Halil_Dervişoğlu
9,9,9,9.0,0,0,0,0,0.0,95,92,0,0,0.0,0.0,2021-10-30T14:00:00Z,0,5,0,0,0,0,10,0,1273,1,3,0.0,0,-49,0,49,54,False,0,2,2,10,2021-22,,,,,,Halil_Dervişoğlu
10,10,10,10.0,0,0,0,0,0.0,95,102,0,0,0.0,0.0,2021-11-06T15:00:00Z,0,15,0,0,0,0,11,0,1240,2,1,0.0,0,-35,0,35,54,True,0,2,2,11,2021-22,,,,,,Halil_Dervişoğlu
11,11,11,11.0,0,0,0,0,0.0,95,116,0,0,0.0,0.0,2021-11-20T15:00:00Z,0,14,0,0,0,0,12,0,1207,3,3,0.0,0,-32,0,32,54,False,0,2,3,12,2021-22,,,,,,Halil_Dervişoğlu
12,12,12,12.0,0,0,0,0,0.0,95,122,0,0,0.0,0.0,2021-11-28T14:00:00Z,0,8,0,0,0,0,13,0,1186,0,1,0.0,0,-22,0,22,54,True,0,2,2,13,2021-22,,,,,,Halil_Dervişoğlu
13,13,13,13.0,0,0,0,0,0.0,95,140,0,0,0.0,0.0,2021-12-02T19:30:00Z,0,17,0,0,0,0,14,0,1179,0,2,0.0,0,-8,0,8,54,False,0,2,4,14,2021-22,,,,,,Halil_Dervişoğlu
14,14,14,14.0,0,0,0,0,0.0,95,143,0,0,0.0,0.0,2021-12-05T14:00:00Z,0,10,0,0,0,0,15,0,1167,2,2,0.0,0,-13,0,13,54,False,0,2,2,15,2021-22,,,,,,Halil_Dervişoğlu
15,15,15,15.0,0,0,0,0,0.0,95,152,0,0,0.0,0.0,2021-12-10T20:00:00Z,0,18,0,0,0,0,16,0,1147,1,2,0.0,0,-20,0,20,54,True,0,2,2,16,2021-22,,,,,,Halil_Dervişoğlu
16,16,16,16.0,0,0,0,0,0.0,95,182,0,0,0.0,0.0,2021-12-26T20:00:00Z,0,4,0,0,0,0,19,0,1121,0,2,0.0,0,-8,0,8,54,False,0,2,2,19,2021-22,,,,,,Halil_Dervişoğlu
17,17,17,17.0,0,0,0,0,0.0,95,192,0,0,0.0,0.0,2021-12-29T20:15:00Z,0,12,0,0,0,0,20,0,1120,1,0,0.0,0,-2,0,2,54,True,0,2,5,20,2021-22,,,,,,Halil_Dervişoğlu
18,18,18,18.0,0,0,0,0,0.0,95,202,0,0,0.0,0.0,2022-01-02T14:00:00Z,0,2,0,0,0,0,21,0,1116,1,2,0.0,0,-3,0,3,54,True,0,2,2,21,2021-22,,,,,,Halil_Dervişoğlu
19,19,19,19.0,0,0,0,0,0.0,95,176,0,0,0.0,0.0,2022-01-11T19:45:00Z,0,16,0,0,0,0,21,0,1116,1,4,0.0,0,-3,0,3,54,False,0,2,3,21,2021-22,,,,,,Halil_Dervişoğlu
20,20,20,20.0,0,0,0,0,0.0,95,214,0,0,0.0,0.0,2022-01-16T14:00:00Z,0,11,0,0,0,0,22,0,1104,0,3,0.0,0,-12,0,12,54,False,0,2,5,22,2021-22,,,,,,Halil_Dervişoğlu
21,21,21,21.0,0,0,0,0,0.0,95,162,0,0,0.0,0.0,2022-01-19T20:00:00Z,0,13,0,0,0,0,22,0,1104,3,1,0.0,0,-12,0,12,54,True,0,2,3,22,2021-22,,,,,,Halil_Dervişoğlu
