,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,16,0,0,0,0,1,0,5201,0,0,2,0.0,0,0,0,0,45,True,0,4,2
1,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,5,0,0,0,0,2,0,5142,0,0,0,0.0,0,-983,95,1078,45,False,0,3,3
2,0,0,3,0,0.0,364,0.0,0.0,0.0,0.1,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,1,13,0,0,0,0,3,0,3978,0,3,3,0.0,1,-1175,24,1199,44,True,0,4,5
3,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,20,0,0,0,0,4,0,3785,0,1,1,0.0,0,-408,154,562,44,False,0,3,2
4,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,12,0,0,0,0,5,0,3240,0,1,2,0.0,0,-547,11,558,44,False,0,3,4
5,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,7,0,0,0,0,6,0,2865,0,0,0,0.0,0,-391,28,419,44,True,0,4,2
6,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,3,0,0,0,0,8,0,2576,0,1,1,0.0,0,-93,12,105,43,True,0,4,2
7,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,9,0,0,0,0,9,0,2491,0,4,1,0.0,0,-112,23,135,43,False,0,3,2
8,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,4,0,0,0,0,10,0,2379,0,1,5,0.0,0,-111,22,133,43,True,0,4,3
9,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,14,0,0,0,0,11,0,2360,0,0,0,0.0,0,-42,23,65,43,False,0,3,4
10,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,8,0,0,0,0,12,0,2295,0,0,1,0.0,0,-52,10,62,43,True,0,4,2
11,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2022-10-23T15:30:00Z,0,18,0,0,0,0,13,0,2283,0,2,1,0.0,0,-29,7,36,43,False,0,3,4
12,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,2,0,0,0,0,14,0,2229,0,0,4,0.0,0,-53,6,59,43,True,0,4,2
13,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,147,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,17,0,0,0,0,15,0,2162,0,4,1,0.0,0,-67,5,72,43,False,0,3,2
14,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2022-11-12T17:30:00Z,0,6,0,0,0,0,16,0,2144,0,0,1,0.0,0,-19,15,34,43,True,0,4,3
15,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,10,0,0,0,0,17,0,2093,0,3,0,0.0,0,-54,29,83,43,False,0,3,3
16,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,11,0,0,0,0,18,0,2073,0,0,0,0.0,0,-22,5,27,43,True,0,4,2
17,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,1,0,0,0,0,19,0,2070,0,0,0,0.0,0,-9,8,17,43,False,0,3,4
18,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,9,0,0,0,0,20,0,2053,0,0,1,0.0,0,-16,11,27,43,True,0,4,2
19,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,7,0,0,0,0,21,0,2041,0,0,0,0.0,0,-14,5,19,43,False,0,3,2
20,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2023-02-04T17:30:00Z,0,19,0,0,0,0,22,0,2025,0,1,1,0.0,0,-20,9,29,43,True,0,4,2
21,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2023-02-11T17:30:00Z,0,3,0,0,0,0,23,0,2020,0,1,1,0.0,0,-7,8,15,43,False,0,3,2
22,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,237,0,0,0.0,0.0,2023-02-18T17:30:00Z,0,12,0,0,0,0,24,0,2021,0,2,0,0.0,0,2,17,15,43,True,0,4,4
23,0,0,0,0,0.0,364,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2023-03-04T12:30:00Z,0,13,0,0,0,0,26,0,2042,0,0,2,0.0,0,26,37,11,43,False,0,3,5
