,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,2022-08-07T15:30:00Z,0,19,0,0,0,0,1,0,11672,0,2,0,0.0,0,0,0,0,40,False,0,5,3,1
1,1,1,1,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,3,0,0,0,0,2,0,13510,0,0,4,0.0,0,-593,453,1046,40,True,0,5,2,2
2,2,2,2,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,0,3,0,13133,0,3,3,0.0,0,-1036,379,1415,40,False,0,5,4,3
3,3,3,3,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,7,0,0,0,0,4,0,13003,0,2,4,0.0,0,-706,274,980,40,True,0,5,2,4
4,4,4,4,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,16,0,0,0,0,5,0,12712,0,0,6,0.0,0,-663,216,879,40,True,0,5,2,5
5,5,5,5,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,2,0,0,0,0,6,0,18804,0,1,1,0.0,0,3413,5256,1843,39,False,0,5,2,6
6,6,6,6,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2022-09-17T11:30:00Z,0,20,0,0,0,0,8,0,24750,0,3,0,0.0,0,-620,1384,2004,39,False,0,5,2,8
7,7,7,7,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,14,0,0,0,0,9,0,27395,0,3,6,0.0,0,1489,3562,2073,39,True,0,5,3,9
8,8,8,8,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,17,0,0,0,0,10,0,24123,0,0,4,0.0,0,-2624,464,3088,39,True,0,5,2,10
9,9,9,9,0,0,0,0,0.0,502,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,12,0,0,0,0,11,0,22239,0,0,1,0.0,0,-2014,168,2182,39,False,0,5,4,11
