,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,6,0,0,0.0,0.0,2023-08-12T16:30:00Z,0,15,0,0,0,0,1,0,1283,0,1,5,0.0,0,0,0,0,50,False,0,3,4
1,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,905,0,0,4,0.0,0,-372,0,372,50,True,0,4,2
2,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,6,0,0,0,0,3,0,789,0,3,1,0.0,0,-130,0,130,50,False,0,3,2
3,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,11,0,0,0,0,4,0,712,0,0,3,0.0,0,-81,0,81,50,False,0,3,5
4,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,8,0,0,0,0,5,0,650,0,1,3,0.0,0,-64,0,64,50,True,0,4,2
5,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,7,0,0,0,0,6,0,626,0,1,0,0.0,0,-24,0,24,50,False,0,3,3
6,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,5,0,0,0,0,7,0,605,0,1,6,0.0,0,-20,0,20,50,True,0,4,3
7,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,20,0,0,0,0,8,0,595,0,1,1,0.0,0,-11,0,11,50,False,0,3,2
8,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2023-10-22T15:30:00Z,0,19,0,0,0,0,9,0,574,0,1,4,0.0,0,-21,0,21,50,True,0,4,2
9,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,12,0,0,0,0,10,0,563,0,1,3,0.0,0,-12,0,12,50,True,0,4,2
10,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,16,0,0,0,0,11,0,557,0,0,2,0.0,0,-6,0,6,50,False,0,3,2
11,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,10,0,0,0,0,12,0,545,0,1,3,0.0,0,-12,0,12,50,True,0,4,2
12,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,18,0,0,0,0,13,0,534,0,2,1,0.0,0,-11,0,11,50,False,0,3,3
13,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,3,0,0,0,0,14,0,532,0,2,2,0.0,0,-3,0,3,50,False,0,3,2
14,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,13,0,0,0,0,15,0,530,0,0,1,0.0,0,-2,0,2,50,True,0,4,5
15,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,151,0,0,0.0,0.0,2023-12-09T17:30:00Z,0,1,0,0,0,0,16,0,526,0,0,1,0.0,0,-4,0,4,50,True,0,4,4
16,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,4,0,0,0,0,17,0,525,0,2,1,0.0,0,-1,0,1,50,False,0,3,3
17,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2023-12-22T20:00:00Z,0,17,0,0,0,0,18,0,523,0,1,1,0.0,0,-2,0,2,50,True,0,4,2
18,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-12-26T20:00:00Z,0,14,0,0,0,0,19,0,522,0,2,3,0.0,0,-1,0,1,50,False,0,3,4
19,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,6,0,0,0,0,20,0,521,0,2,3,0.0,0,-1,0,1,50,True,0,4,2
20,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2024-01-14T14:00:00Z,0,9,0,0,0,0,21,0,517,0,0,0,0.0,0,-3,0,3,50,False,0,3,2
21,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,211,0,0,0.0,0.0,2024-01-30T20:15:00Z,0,15,0,0,0,0,22,0,517,0,3,1,0.0,0,-1,0,1,50,True,0,4,3
22,0,0,0,0,0.0,61,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,17,0,0,0,0,23,0,517,0,5,0,0.0,0,0,0,0,50,False,0,3,2
