,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR
0,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,16,0,0,0,0,1,0,44271,0,0,2,0.0,0,0,0,0,40,True,0,4,2
1,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,14,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,5,0,0,0,0,2,0,50109,0,0,0,0.0,0,-1080,3473,4553,40,False,0,3,3
2,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,13,0,0,0,0,3,0,49711,0,3,3,0.0,0,-2914,3149,6063,40,True,0,4,5
3,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,20,0,0,0,0,4,0,48781,0,1,1,0.0,0,-2792,2294,5086,40,False,0,3,2
4,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2022-08-31T19:00:00Z,0,12,0,0,0,0,5,0,47693,0,1,2,0.0,0,-2451,1427,3878,40,False,0,3,4
5,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,7,0,0,0,0,6,0,47159,0,0,0,0.0,0,-2044,1983,4027,40,True,0,4,2
6,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,3,0,0,0,0,8,0,52644,0,1,1,0.0,0,378,2639,2261,39,True,0,4,2
7,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,9,0,0,0,0,9,0,54228,0,4,1,0.0,0,2498,5333,2835,39,False,0,3,2
8,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,4,0,0,0,0,10,0,58044,0,1,5,0.0,0,2765,6010,3245,39,True,0,4,3
9,0,0,0,0,0.0,362,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,14,0,0,0,0,11,0,59057,0,0,0,0.0,0,401,3589,3188,39,False,0,3,4
