,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,3,0,0,0,0,10,0,0,0,1,2,0.0,0,0,0,0,45,False,0,3,2,10
1,1,1,1,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,105,0,0,0.0,0.0,2022-10-15T11:30:00Z,0,7,0,0,0,0,11,0,138,0,0,0,0.0,0,81,97,16,45,True,0,3,2,11
2,2,2,2,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,11,0,0,0,0,12,0,214,0,0,2,0.0,0,7,51,44,45,True,0,3,2,12
3,3,3,3,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,20,0,0,0,0,13,0,241,0,4,0,0.0,0,29,53,24,45,False,0,3,2,13
4,4,4,4,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2022-10-29T11:30:00Z,0,13,0,0,0,0,14,0,433,0,1,0,0.0,0,148,221,73,45,True,0,3,5,14
5,5,5,5,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2022-11-05T17:30:00Z,0,8,0,0,0,0,15,0,333,0,2,0,0.0,0,-129,36,165,45,False,0,3,2,15
6,6,6,6,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,19,0,0,0,0,16,0,355,0,2,0,0.0,0,-13,33,46,45,False,0,3,3,16
7,7,7,7,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,168,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,15,0,0,0,0,17,0,470,0,3,0,0.0,0,56,128,72,45,True,0,3,3,17
8,8,8,8,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,174,0,0,0.0,0.0,2022-12-30T20:00:00Z,0,12,0,0,0,0,18,0,515,0,1,2,0.0,0,20,75,55,45,False,0,3,4,18
9,9,9,9,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,9,0,0,0,0,19,0,518,0,1,0,0.0,0,-12,35,47,45,True,0,3,2,19
10,10,10,10,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,16,0,0,0,0,20,0,504,0,0,2,0.0,0,-36,13,49,45,False,0,3,2,20
11,11,11,11,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,5,0,0,0,0,21,0,534,0,2,2,0.0,0,7,33,26,45,True,0,3,3,21
12,12,12,12,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,211,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,2,0,0,0,0,22,0,544,0,4,2,0.0,0,-7,47,54,45,False,0,3,2,22
13,13,13,13,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,226,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,18,0,0,0,0,23,0,502,0,1,4,0.0,0,-44,13,57,45,True,0,3,3,23
14,14,14,14,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,236,0,0,0.0,0.0,2023-02-19T14:00:00Z,0,14,0,0,0,0,24,0,497,0,0,3,0.0,0,-3,22,25,45,False,0,3,4,24
15,15,15,15,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,246,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,1,0,0,0,0,25,0,517,0,1,0,0.0,0,6,38,32,45,True,0,3,4,25
16,16,16,16,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,259,0,0,0.0,0.0,2023-03-04T17:30:00Z,0,17,0,0,0,0,26,0,500,0,0,1,0.0,0,-11,18,29,45,False,0,3,2,26
17,17,17,17,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,266,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,6,0,0,0,0,27,0,516,0,3,1,0.0,0,14,48,34,45,True,0,3,3,27
18,18,18,18,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,273,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,4,0,0,0,0,28,0,553,0,1,1,0.0,0,31,63,32,45,False,0,3,3,28
19,19,19,19,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,7,0,0,0,0,29,0,505,0,1,2,0.0,0,-45,11,56,45,False,0,3,2,29
20,20,20,20,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,66,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,2,0,0,0,0,29,0,505,0,2,1,0.0,0,-45,11,56,45,True,0,3,2,29
21,21,21,21,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,3,0,0,0,0,30,0,502,0,1,0,0.0,0,-3,13,16,45,True,0,3,2,30
22,22,22,22,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,305,0,0,0.0,0.0,2023-04-15T16:30:00Z,0,13,0,0,0,0,31,0,553,0,1,3,0.0,0,49,59,10,45,False,0,3,5,31
23,23,23,23,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,20,0,0,0,0,32,0,523,0,1,2,0.0,0,-31,16,47,45,True,0,3,2,32
24,24,24,24,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,323,0,0,0.0,0.0,2023-04-25T19:00:00Z,0,11,0,0,0,0,33,0,552,0,1,1,0.0,0,27,47,20,45,False,0,3,2,33
25,25,25,25,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,8,0,0,0,0,34,0,525,0,2,2,0.0,0,-30,7,37,45,True,0,3,2,34
26,26,26,26,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,343,0,0,0.0,0.0,2023-05-08T14:00:00Z,0,9,0,0,0,0,35,0,520,0,3,5,0.0,0,-3,16,19,45,False,0,3,2,35
27,27,27,27,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,358,0,0,0.0,0.0,2023-05-15T19:00:00Z,0,12,0,0,0,0,36,0,542,0,3,0,0.0,0,22,40,18,45,True,0,3,4,36
28,28,28,28,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,366,0,0,0.0,0.0,2023-05-22T19:00:00Z,0,15,0,0,0,0,37,0,526,0,0,0,0.0,0,-17,16,33,45,False,0,3,4,37
29,29,29,29,0,0,0,0,0.0,639,0.0,0.0,0.0,0.0,378,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,19,0,0,0,0,38,0,526,0,1,2,0.0,0,-2,21,23,45,True,0,3,2,38
