,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,724,327,0,0,0.0,0.0,2022-04-16T11:30:00Z,0,4,0,0,0,0,33,0,0,1,0,0.0,0,0,0,0,40,True,0,4,2,33
1,1,1,1,0,0,0,0,0.0,724,332,0,0,0.0,0.0,2022-04-23T16:30:00Z,0,3,0,0,0,0,34,0,90,0,0,0.0,0,26,27,1,40,False,0,3,2,34
2,2,2,2,0,0,0,0,0.0,724,347,0,0,0.0,0.0,2022-05-01T13:00:00Z,0,9,0,0,0,0,35,0,150,1,3,0.0,0,17,30,13,40,True,0,4,2,35
3,3,3,3,0,0,0,0,0.0,724,358,0,0,0.0,0.0,2022-05-07T18:45:00Z,0,11,0,0,0,0,36,0,210,1,1,0.0,0,10,29,19,40,False,0,3,5,36
4,4,4,4,0,0,0,0,0.0,724,218,0,0,0.0,0.0,2022-05-12T18:45:00Z,0,1,0,0,0,0,36,0,210,0,3,0.0,0,10,29,19,40,True,0,4,4,36
5,5,5,5,0,0,0,0,0.0,724,367,0,0,0.0,0.0,2022-05-15T11:00:00Z,0,5,0,0,0,0,37,0,267,0,1,0.0,0,15,37,22,40,True,0,4,2,37
6,6,6,6,0,0,0,0,0.0,724,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,15,0,0,0,0,38,0,333,5,0,0.0,0,25,47,22,40,False,0,3,2,38
