,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,7,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,17,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,45,False,0,2,2,1
1,1,1,0,0,4,0,10.8,657,0.08,0.1,0.02,0.0,12,0,0,2.9,3.0,2023-08-21T19:00:00Z,7,1,0,0,0,0,2,0,491,0,1,0,15.0,1,149,190,41,45,True,0,2,4,2
2,2,2,0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,4,0,0,0,0,3,0,875,0,1,1,0.0,0,192,312,120,45,False,0,2,3,3
3,3,3,0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,20,0,0,0,0,4,0,974,0,2,3,0.0,0,-4,128,132,45,True,0,2,2,4
4,4,4,0,0,3,0,0.0,657,0.0,0.0,0.0,0.64,41,1,0,0.2,2.0,2023-09-16T14:00:00Z,1,2,0,0,0,0,5,0,1219,0,1,3,0.0,1,101,215,114,45,False,0,2,4,5
5,5,5,0,0,2,0,0.5,657,0.0,0.0,0.0,0.0,56,0,0,0.1,0.0,2023-09-23T14:00:00Z,1,10,0,0,0,0,6,0,1358,0,0,0,0.0,1,82,178,96,45,True,0,2,2,6
6,6,6,0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,14,0,0,0,0,7,0,1541,0,1,0,0.0,0,134,276,142,45,False,0,2,4,7
7,7,7,0,0,9,1,3.3,657,0.04,0.19,0.15,0.95,74,0,0,3.6,11.0,2023-10-07T16:30:00Z,64,16,0,0,0,0,8,0,1762,0,0,0,22.0,3,137,396,259,45,True,0,2,2,8
8,8,8,0,0,3,0,13.1,657,0.02,0.23,0.22,0.65,87,1,0,3.7,5.2,2023-10-21T14:00:00Z,29,15,0,0,0,0,9,0,2854,0,0,4,19.0,1,935,1238,303,45,False,0,2,4,9
9,9,9,0,0,0,0,0.5,657,0.0,0.02,0.02,0.97,96,1,0,0.5,2.0,2023-10-27T19:00:00Z,30,18,0,0,0,0,10,0,3235,0,2,1,2.0,1,396,770,374,45,True,0,2,3,10
10,10,10,0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,6,0,0,0,0,11,0,4245,0,2,0,0.0,0,887,1274,387,45,False,0,2,2,11
11,11,11,0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,9,0,0,0,0,12,0,3186,0,3,2,0.0,0,-925,57,982,45,True,0,2,2,12
12,12,12,0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,12,0,0,0,0,13,0,2655,0,1,2,0.0,0,-560,20,580,45,False,0,2,2,13
13,13,13,0,0,0,0,0.0,657,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,19,0,0,0,0,14,0,2423,0,1,1,0.0,0,-258,12,270,45,False,0,2,3,14
