,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,4,0,0.8,714,0.01,0.27,0.26,2.61,213,1,0,1.3,3.2,2023-02-04T15:00:00Z,90,5,0,0,0,0,22,0,730,1,0,1,9.0,2,645,705,60,50,False,0,2,3,22
1,1,1,1,0,0,3,0,0.0,714,0.0,0.0,0.0,0.1,222,0,0,0.1,1.0,2023-02-11T17:30:00Z,11,15,0,0,0,0,23,0,1591,0,1,1,0.0,1,697,845,148,50,True,0,2,3,23
2,2,2,2,0,0,1,0,10.8,714,0.01,0.01,0.0,0.23,240,0,0,1.3,1.8,2023-02-18T15:00:00Z,32,20,0,0,0,0,24,0,1737,0,1,0,0.0,1,66,351,285,50,False,0,2,2,24
3,3,3,3,0,0,0,0,0.0,714,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,13,0,0,0,0,25,0,2512,0,4,1,0.0,0,307,672,365,50,True,0,2,5,25
4,4,4,4,0,0,7,0,1.3,714,0.0,0.0,0.0,1.8,251,1,0,0.9,7.4,2023-03-04T15:00:00Z,63,1,0,0,0,0,26,0,2396,1,2,3,0.0,2,152,483,331,50,False,0,2,4,26
5,5,5,5,0,0,3,0,1.0,714,0.0,0.03,0.03,0.08,261,0,0,0.5,0.2,2023-03-11T12:30:00Z,2,12,0,0,0,0,27,0,2655,0,0,1,4.0,1,151,646,495,50,True,0,2,4,27
6,6,6,6,0,0,0,0,0.2,714,0.0,0.0,0.0,1.65,272,2,0,0.1,0.0,2023-03-18T15:00:00Z,31,2,0,0,0,0,28,0,2587,0,0,3,2.0,1,-158,265,423,50,False,0,2,2,28
7,7,7,7,0,0,3,0,0.0,714,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,1,9,0,0,0,0,29,0,2709,0,1,2,0.0,1,51,382,331,50,True,0,2,2,29
8,8,8,8,0,0,2,0,0.3,714,0.0,0.0,0.0,0.94,62,1,0,0.0,0.0,2023-04-04T18:45:00Z,5,5,0,0,0,0,29,0,2709,0,2,0,0.0,1,51,382,331,50,True,0,2,3,29
9,9,9,9,0,0,3,0,0.3,714,0.0,0.0,0.0,0.13,295,0,0,0.2,2.0,2023-04-08T14:00:00Z,2,10,0,0,0,0,30,0,2500,0,1,0,0.0,1,-251,90,341,50,False,0,2,3,30
10,10,10,10,0,0,0,0,0.0,714,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,0,0,0,0,31,0,2454,0,3,2,0.0,0,-93,118,211,50,False,0,2,4,31
11,11,11,11,0,0,0,0,0.0,714,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2023-04-23T13:00:00Z,0,19,0,0,0,0,32,0,2454,0,4,0,0.0,0,-64,155,219,50,True,0,2,2,32
12,12,12,12,0,0,0,0,0.0,714,0.0,0.0,0.0,0.0,330,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,17,0,0,0,0,33,0,2437,0,1,0,0.0,0,-35,98,133,50,False,0,2,2,33
13,13,13,13,0,1,26,0,1.3,714,0.0,0.07,0.07,0.0,332,0,1,5.0,32.0,2023-04-30T13:00:00Z,7,11,0,0,0,0,34,0,2607,0,1,4,17.0,6,102,268,166,50,True,0,2,2,34
14,14,14,14,0,0,4,0,10.5,714,0.0,0.0,0.0,0.16,341,1,0,1.3,2.4,2023-05-06T14:00:00Z,6,6,0,0,0,0,35,0,3014,0,3,1,0.0,1,336,577,241,50,True,0,2,3,35
15,15,15,15,0,0,0,0,0.0,714,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,7,0,0,0,0,36,0,3067,0,0,2,0.0,0,8,298,290,50,False,0,2,2,36
16,16,16,16,0,0,0,0,0.0,714,0.0,0.0,0.0,0.0,361,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,14,0,0,0,0,37,0,2813,0,1,0,0.0,0,-241,135,376,50,True,0,2,3,37
17,17,17,17,0,0,0,0,0.0,714,0.0,0.0,0.0,0.0,376,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,8,0,0,0,0,38,0,2636,0,0,1,0.0,0,-191,79,270,50,False,0,2,2,38
