,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,3,0,0,0.0,0.0,2022-08-06T16:30:00Z,0,6,0,0,0,0,1,0,3055,0,1,0,0.0,0,0,0,0,40,True,0,2,3,1
1,1,1,1,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,12,0,0,0.0,0.0,2022-08-13T11:30:00Z,0,2,0,0,0,0,2,0,2502,0,1,2,0.0,0,-526,0,526,40,False,0,2,2,2
2,2,2,2,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,23,0,0,0.0,0.0,2022-08-20T14:00:00Z,0,16,0,0,0,0,3,0,2223,0,1,1,0.0,0,-285,0,285,40,True,0,2,2,3
3,3,3,3,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,4,0,0,0,0,4,0,2054,0,1,1,0.0,0,-181,0,181,40,False,0,2,3,4
4,4,4,4,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,11,0,0,0,0,5,0,1938,0,1,1,0.0,0,-125,0,125,40,False,0,2,2,5
5,5,5,5,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2022-09-03T11:30:00Z,0,12,0,0,0,0,6,0,1806,0,0,0,0.0,0,-131,0,131,40,True,0,2,4,6
6,6,6,6,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2022-09-18T13:15:00Z,0,19,0,0,0,0,8,0,1680,0,0,1,0.0,0,-34,0,34,40,True,0,2,2,8
7,7,7,7,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,89,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,17,0,0,0,0,9,0,1636,0,2,1,0.0,0,-56,0,56,40,False,0,2,2,9
8,8,8,8,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,14,0,0,0,0,10,0,1588,0,2,1,0.0,0,-48,0,48,40,True,0,2,3,10
9,9,9,9,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,109,0,0,0.0,0.0,2022-10-15T16:30:00Z,0,18,0,0,0,0,11,0,1539,0,0,2,0.0,0,-50,0,50,40,False,0,2,4,11
10,10,10,10,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,15,0,0,0,0,12,0,1487,0,0,1,0.0,0,-32,0,32,40,False,0,2,4,12
11,11,11,11,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,7,0,0,0,0,13,0,1484,0,0,3,0.0,0,-26,0,26,40,True,0,2,2,13
12,12,12,12,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2022-10-29T16:30:00Z,0,9,0,0,0,0,14,0,1459,0,0,0,0.0,0,-25,0,25,40,False,0,2,2,14
13,13,13,13,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,143,0,0,0.0,0.0,2022-11-05T17:30:00Z,0,10,0,0,0,0,15,0,1432,0,2,0,0.0,0,-26,0,26,40,True,0,2,3,15
14,14,14,14,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,151,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,3,0,0,0,0,16,0,1402,0,0,3,0.0,0,-29,0,29,40,False,0,2,2,16
15,15,15,15,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,20,0,0,0,0,17,0,1309,0,2,1,0.0,0,-94,0,94,40,True,0,2,2,17
16,16,16,16,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,13,0,0,0,0,18,0,1303,0,1,1,0.0,0,-6,0,6,40,False,0,2,5,18
17,17,17,17,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,5,0,0,0,0,19,0,1294,0,4,1,0.0,0,-10,0,10,40,True,0,2,3,19
18,18,18,18,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,195,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,17,0,0,0,0,20,0,1288,0,2,1,0.0,0,-6,0,6,40,True,0,2,2,20
19,19,19,19,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,210,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,19,0,0,0,0,21,0,1278,0,0,2,0.0,0,-11,0,11,40,False,0,2,3,21
20,20,20,20,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,215,0,0,0.0,0.0,2023-02-04T12:30:00Z,0,1,0,0,0,0,22,0,1262,0,0,1,0.0,0,-16,0,16,40,True,0,2,4,22
21,21,21,21,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,227,0,0,0.0,0.0,2023-02-13T20:00:00Z,0,12,0,0,0,0,23,0,1255,0,0,2,0.0,0,-7,0,7,40,False,0,2,4,23
22,22,22,22,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,11,0,0,0,0,24,0,1244,0,0,1,0.0,0,-11,0,11,40,True,0,2,2,24
23,23,23,23,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,243,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,2,0,0,0,0,25,0,1228,0,2,0,0.0,0,-14,0,14,40,True,0,2,2,25
24,24,24,24,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-03-01T19:45:00Z,0,1,0,0,0,0,25,0,1228,0,0,4,0.0,0,-14,0,14,40,False,0,2,4,25
25,25,25,25,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,258,0,0,0.0,0.0,2023-03-05T14:00:00Z,0,16,0,0,0,0,26,0,1222,0,2,2,0.0,0,-8,0,8,40,False,0,2,2,26
26,26,26,26,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,263,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,4,0,0,0,0,27,0,1215,0,0,1,0.0,0,-7,0,7,40,True,0,2,3,27
27,27,27,27,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,275,0,0,0.0,0.0,2023-03-18T17:30:00Z,0,6,0,0,0,0,28,0,1210,0,2,2,0.0,0,-5,0,5,40,False,0,2,4,28
28,28,28,28,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,286,0,0,0.0,0.0,2023-04-03T19:00:00Z,0,18,0,0,0,0,29,0,1204,0,1,1,0.0,0,-7,0,7,40,True,0,2,3,29
29,29,29,29,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,297,0,0,0.0,0.0,2023-04-08T11:30:00Z,0,14,0,0,0,0,30,0,1201,0,0,2,0.0,0,-3,0,3,40,False,0,2,4,30
30,30,30,30,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,303,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,9,0,0,0,0,31,0,1197,0,3,1,0.0,0,-4,0,4,40,True,0,2,2,31
31,31,31,31,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,7,0,0,0,0,32,0,1191,0,0,0,0.0,0,-5,0,5,40,False,0,2,2,32
32,32,32,32,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,322,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,15,0,0,0,0,33,0,1189,0,4,1,0.0,0,-3,0,3,40,True,0,2,3,33
33,33,33,33,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,337,0,0,0.0,0.0,2023-05-01T19:00:00Z,0,10,0,0,0,0,34,0,1187,0,2,2,0.0,0,-2,0,2,40,False,0,2,3,34
34,34,34,34,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,342,0,0,0.0,0.0,2023-05-08T16:30:00Z,0,5,0,0,0,0,35,0,1184,0,5,1,0.0,0,-3,0,3,40,False,0,2,3,35
35,35,35,35,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,356,0,0,0.0,0.0,2023-05-14T13:00:00Z,0,13,0,0,0,0,36,0,1180,0,3,0,0.0,0,-3,0,3,40,True,0,2,5,36
36,36,36,36,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,370,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,20,0,0,0,0,37,0,1178,0,1,1,0.0,0,-2,0,2,40,False,0,2,2,37
37,37,37,37,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,376,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,3,0,0,0,0,38,0,1178,0,0,1,0.0,0,0,0,0,40,True,0,2,2,38
