assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,13,0,45.2,42,0.15,0.15,0.0,3.44,6,5,0,6.0,13.2,2023-08-12T16:30:00Z,90,15,0,0,0,0,1,0,93893,1.0,1,5,2.0,-1,0,0,0,45,False,1,,,,,,,,,,,,,,,,,,,,,,,
1,2,31,1,17.7,42,0.05,0.07,0.02,0.68,11,0,0,3.8,14.8,2023-08-20T13:00:00Z,90,9,0,0,0,0,2,0,115312,1.0,0,4,5.0,10,7057,17061,10004,45,True,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,17,0,22.5,42,0.08,0.08,0.0,0.28,25,1,0,5.4,21.8,2023-08-27T13:00:00Z,80,6,0,0,0,0,3,0,257804,1.0,3,1,10.0,5,118092,135008,16916,45,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,17,0,61.8,42,0.23,0.23,0.0,2.47,37,3,0,9.1,29.0,2023-09-03T13:00:00Z,90,11,0,0,0,0,4,0,296233,1.0,0,3,0.0,1,33661,57811,24150,45,False,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,19,0,44.4,42,0.21,0.24,0.03,1.17,41,1,0,8.8,35.8,2023-09-16T14:00:00Z,90,8,0,0,0,0,5,0,355006,1.0,1,3,8.0,5,47523,70090,22567,45,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,17,1,5.8,42,0.03,0.04,0.01,1.35,55,0,0,2.9,13.6,2023-09-24T13:00:00Z,90,7,0,0,0,0,6,0,410631,1.0,1,0,10.0,5,51168,72203,21035,46,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,6,0,15.8,42,0.06,0.14,0.08,1.71,61,1,0,3.4,12.2,2023-09-30T11:30:00Z,90,5,0,0,0,0,7,0,511327,1.0,1,6,6.0,1,95226,118198,22972,46,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,13,0,30.8,42,0.18,0.18,0.0,1.19,80,1,0,4.2,9.6,2023-10-08T13:00:00Z,90,20,0,0,0,0,8,0,602591,1.0,1,1,2.0,2,87395,130439,43044,46,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,14,0,1.6,42,0.01,0.01,0.0,1.15,81,1,0,2.4,20.2,2023-10-22T15:30:00Z,90,19,0,0,0,0,9,0,616561,1.0,1,4,2.0,2,14827,42054,27227,47,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,18,0,46.0,42,0.39,0.39,0.0,0.48,92,1,0,7.4,17.6,2023-10-29T14:00:00Z,90,12,0,0,0,0,10,0,652618,1.0,1,3,10.0,2,33100,61910,28810,47,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,18,0,65.3,42,0.71,0.74,0.03,0.41,108,2,0,11.4,30.0,2023-11-05T14:00:00Z,90,16,0,0,0,0,11,0,660537,1.0,0,2,19.0,1,6947,33275,26328,47,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,12,0,13.6,42,0.19,0.19,0.0,0.93,112,1,0,2.5,9.0,2023-11-12T14:00:00Z,90,10,0,0,0,0,12,0,674120,1.0,1,3,2.0,2,11845,36646,24801,47,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,21,0,30.0,42,0.23,0.29,0.06,2.32,130,1,0,5.7,20.4,2023-11-26T14:00:00Z,90,18,0,0,0,0,13,0,653335,1.0,2,1,7.0,2,-19196,18468,37664,47,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,6,0,22.4,42,0.02,0.04,0.02,1.86,132,2,0,3.1,7.4,2023-12-03T14:00:00Z,73,3,0,0,0,0,14,0,650688,1.0,2,2,1.0,1,-7378,17347,24725,47,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,22,1,20.0,42,0.07,0.09,0.02,0.83,141,0,0,3.7,10.6,2023-12-06T20:15:00Z,89,13,0,0,0,0,15,0,594650,1.0,0,1,6.0,6,-55183,4178,59361,47,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,13,1,1.3,42,0.01,0.1,0.09,1.32,151,0,0,2.6,5.4,2023-12-09T17:30:00Z,77,1,0,0,0,0,16,0,601991,1.0,0,1,19.0,5,5356,22024,16668,47,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,42,0.0,0.0,0.0,0.0,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,4,0,0,0,0,17,0,487922,0.0,2,1,0.0,0,-101585,4966,106551,47,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,21,1,4.2,42,0.02,0.03,0.01,0.0,171,0,0,0.7,0.0,2023-12-22T20:00:00Z,73,17,0,0,0,0,18,0,536433,1.0,1,1,3.0,6,27334,44276,16942,47,True,0,,,,,,,,,,,,,,,,,,,,,,,
