assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,9,0,5.0,512,0.03,0.15,0.12,2.02,8,2,0,2.6,17.0,2023-08-13T13:00:00Z,76,4,0,0,0,0,1,0,13680,0.0,2,2,4.0,0,0,0,0,45,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,16468,0.0,0,2,0.0,0,-1313,714,2027,45,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,3,0,0,0,0,3,0,16079,0.0,2,0,0.0,0,-1547,487,2034,45,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,6,0,0,0,0,4,0,15765,0.0,5,2,0.0,0,-1191,625,1816,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,17,0,0,0,0,5,0,13425,0.0,1,2,0.0,0,-2839,537,3376,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,1,0,0,0,0,6,0,11510,0.0,2,2,0.0,0,-1984,0,1984,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,11,0,0,0,0,7,0,10335,0.0,1,2,0.0,0,-1173,0,1173,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,9674,0.0,1,0,0.0,0,-692,0,692,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,10,0,0,0,0,9,0,9210,0.0,0,2,0.0,0,-474,0,474,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,8,0,0,0,0,10,0,8971,0.0,2,1,0.0,0,-243,0,243,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,7,0,0,0,0,11,0,8729,0.0,4,1,0.0,0,-242,0,242,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,8586,0.0,1,2,0.0,0,-146,0,146,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,2,0,0,0,0,13,0,8448,0.0,2,1,0.0,0,-137,0,137,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,13,0,0,0,0,14,0,8375,0.0,3,3,0.0,0,-75,0,75,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,8336,0.0,2,1,0.0,0,-44,0,44,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,15,0,0,0,0,16,0,8287,0.0,1,4,0.0,0,-50,0,50,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,16,0,0,0,0,17,0,8202,0.0,2,0,0.0,0,-82,0,82,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,178,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,9,0,0,0,0,18,0,8153,0.0,1,2,0.0,0,-45,0,45,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,5,0,0,0,0,19,0,8113,0.0,2,4,0.0,0,-48,0,48,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,198,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,3,0,0,0,0,20,0,8079,0.0,1,3,0.0,0,-32,0,32,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2024-01-14T16:30:00Z,0,14,0,0,0,0,21,0,8004,0.0,2,2,0.0,0,-76,0,76,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,512,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2024-01-31T19:30:00Z,0,4,0,0,0,0,22,0,7946,0.0,2,3,0.0,0,-58,0,58,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
