assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,2,0,0.0,527,0.0,0.0,0.0,0.0,3,0,0,0.2,2.2,2023-08-12T14:00:00Z,1,3,0,0,0,0,1,0,6824,0.0,1,1,0.0,1,0,0,0,55,False,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2023-08-20T15:30:00Z,0,7,0,0,0,0,2,0,7205,0.0,1,3,0.0,0,-1020,130,1150,55,True,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2023-08-26T16:30:00Z,0,5,0,0,0,0,3,0,6735,0.0,3,1,0.0,0,-883,128,1011,54,False,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,12,0,0,0,0,4,0,6328,0.0,2,1,0.0,0,-597,187,784,54,False,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,49,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,13,0,0,0,0,5,0,5908,0.0,3,1,0.0,0,-630,84,714,53,True,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,57,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,11,0,0,0,0,6,0,5702,0.0,1,3,0.0,0,-275,57,332,53,False,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,69,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,17,0,0,0,0,7,0,5573,0.0,0,2,0.0,0,-169,124,293,53,True,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,79,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,15,0,0,0,0,8,0,5551,0.0,2,2,0.0,0,-99,109,208,53,True,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2023-10-22T15:30:00Z,0,2,0,0,0,0,9,0,5551,0.0,1,4,0.0,0,-94,116,210,53,False,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2023-10-29T13:00:00Z,0,9,0,0,0,0,10,0,5484,0.0,1,0,0.0,0,-110,85,195,53,True,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,101,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,4,0,0,0,0,11,0,5502,0.0,2,3,0.0,0,-16,151,167,53,False,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,16,0,0,0,0,12,0,5482,0.0,2,3,0.0,0,-69,108,177,53,True,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,6,0,0,0,0,13,0,5434,0.0,2,1,0.0,0,-85,79,164,52,False,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,140,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,8,0,0,0,0,14,0,5426,0.0,1,1,0.0,0,-33,90,123,52,True,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,18,0,0,0,0,15,0,5424,0.0,2,1,0.0,0,-19,58,77,52,False,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,10,0,0,0,0,16,0,5395,0.0,0,5,0.0,0,-63,55,118,52,False,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,170,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,20,0,0,0,0,17,0,5384,0.0,0,3,0.0,0,-63,52,115,52,True,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,179,0,0,0.0,0.0,2023-12-23T12:30:00Z,0,14,0,0,0,0,18,0,5339,0.0,0,2,0.0,0,-71,37,108,52,True,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,181,0,0,0.0,0.0,2023-12-28T20:15:00Z,0,1,0,0,0,0,19,0,5221,0.0,2,0,0.0,0,-121,2,123,52,False,0
0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2024-01-02T19:30:00Z,0,5,0,0,0,0,20,0,5164,0.0,0,0,0.0,0,-72,21,93,52,True,0
0,0,22,0,1.8,527,0.01,0.3,0.29,1.35,210,1,1,8.2,34.4,2024-01-21T14:00:00Z,69,17,0,0,0,0,21,0,5226,1.0,2,2,46.0,7,-13,88,101,52,False,0
0,0,3,0,0.3,527,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2024-02-01T19:30:00Z,1,3,0,0,0,0,22,0,5590,0.0,1,1,0.0,1,263,377,114,52,True,0
0,0,4,0,31.6,527,0.01,0.04,0.03,0.25,228,1,0,4.1,5.2,2024-02-04T14:00:00Z,18,14,0,0,0,0,23,0,5655,0.0,0,3,4.0,1,66,184,118,52,False,0
0,0,0,0,0.0,578,,,,,35,0,0,0.0,0.0,2021-09-13T19:00:00Z,0,8,0,0,0,0,4,0,1228,,1,3,0.0,0,818,1492,674,60,False,0
0,0,6,0,15.3,578,,,,,43,0,0,4.5,10.8,2021-09-18T14:00:00Z,33,1,0,0,0,0,5,0,1374,,1,0,19.0,1,46,377,331,60,True,0
0,0,17,0,0.9,578,,,,,57,1,1,5.6,32.0,2021-09-25T14:00:00Z,45,9,0,0,0,0,6,0,2214,,2,2,23.0,5,532,911,379,60,False,1
0,0,0,0,0.0,578,,,,,62,0,0,0.0,0.0,2021-10-02T14:00:00Z,0,15,0,0,0,0,7,0,2917,,0,0,0.0,0,625,1593,968,60,True,0
0,0,-2,0,1.1,578,,,,,76,1,0,3.2,7.4,2021-10-16T14:00:00Z,55,12,0,0,0,0,8,0,2952,,0,2,23.0,1,-10,566,576,60,False,0
0,3,42,0,15.0,578,,,,,89,2,2,11.1,69.8,2021-10-23T14:00:00Z,77,16,0,0,0,0,9,0,4196,,2,2,26.0,15,979,1360,381,60,False,0
0,2,29,1,16.0,578,,,,,92,0,1,6.1,37.8,2021-10-30T14:00:00Z,67,3,0,0,0,0,10,0,41651,,1,3,7.0,10,33290,36827,3537,60,True,0
0,0,3,0,11.7,578,,,,,104,1,0,4.1,6.4,2021-11-06T15:00:00Z,87,6,0,0,0,0,11,0,90137,,1,1,23.0,1,45674,54134,8460,60,False,1
0,0,26,0,16.2,578,,,,,112,3,1,7.9,44.2,2021-11-20T15:00:00Z,83,7,0,0,0,0,12,0,158709,,3,3,19.0,7,63121,75802,12681,61,True,0
0,0,2,1,10.2,578,,,,,137,0,0,1.3,0.0,2021-12-01T19:30:00Z,84,20,0,0,0,0,14,0,252284,,0,0,4.0,3,22129,34388,12259,61,False,0
0,0,2,0,4.3,578,,,,,145,0,0,3.0,0.0,2021-12-04T15:00:00Z,31,14,0,0,0,0,15,0,276838,,0,1,26.0,1,23334,42699,19365,61,False,0
0,0,0,0,0.0,578,,,,,154,0,0,0.0,0.0,2021-12-12T14:00:00Z,0,19,0,0,0,0,16,0,161925,,0,0,0.0,0,-109017,1368,110385,61,True,0
0,0,0,0,0.0,578,,,,,198,0,0,0.0,0.0,2021-12-30T20:15:00Z,0,13,0,0,0,0,20,0,60614,,1,3,0.0,0,-7208,173,7381,59,False,0
0,0,17,0,1.5,578,,,,,206,2,1,5.7,31.0,2022-01-02T14:00:00Z,45,10,0,0,0,0,21,0,53135,,1,3,24.0,6,-8211,580,8791,59,False,0
0,0,0,0,0.0,578,,,,,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,1,0,0,0,0,23,0,39799,,0,0,0.0,0,-4042,370,4412,59,False,0
0,0,0,1,14.1,578,,,,,164,0,0,5.9,5.2,2022-02-05T18:00:00Z,90,18,0,0,0,0,23,0,39799,,0,0,40.0,3,-4042,370,4412,59,True,0
0,0,3,0,2.3,578,,,,,233,1,0,0.9,2.6,2022-02-08T20:00:00Z,68,13,0,0,0,0,24,0,51412,,1,1,4.0,2,10688,16246,5558,59,True,0
