assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,3,0,13.5,509,0.01,0.22,0.21,2.02,8,2,0,5.4,8.4,2023-08-13T13:00:00Z,90,4,0,0,0,0,1,0,349105,1.0,2,2,32.0,2,0,0,0,70,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,1,12.3,509,0.01,0.01,0.0,1.64,18,0,0,2.3,9.0,2023-08-19T16:30:00Z,69,14,0,0,0,0,2,0,363326,1.0,0,2,2.0,3,-14014,28516,42530,70,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,-7,0,1.6,509,0.04,0.3,0.26,0.51,22,0,0,3.9,0.0,2023-08-26T11:30:00Z,59,3,0,0,0,0,3,0,351831,1.0,2,0,38.0,0,-21789,51911,73700,70,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,0,0.0,509,0.0,0.0,0.0,0.62,34,1,0,0.7,5.0,2023-09-02T14:00:00Z,18,6,0,0,0,0,4,0,227144,0.0,5,2,2.0,1,-125972,10721,136693,69,False,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,24,0,10.8,509,0.05,0.34,0.29,0.01,48,0,1,9.9,45.0,2023-09-16T14:00:00Z,10,17,0,0,0,0,5,0,156795,0.0,1,2,43.0,8,-74697,5261,79958,68,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.5,509,0.0,0.18,0.18,0.18,51,0,0,2.0,2.2,2023-09-24T13:00:00Z,11,1,0,0,0,0,6,0,159162,0.0,2,2,17.0,1,-903,14406,15309,68,False,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,13,0,23.0,509,0.36,1.12,0.76,1.34,68,1,0,10.7,28.4,2023-09-30T16:30:00Z,90,11,0,0,0,0,7,0,144754,1.0,1,2,56.0,5,-15645,6775,22420,67,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,-5,0,7.3,509,0.09,0.9,0.81,0.06,77,0,0,4.9,3.8,2023-10-07T11:30:00Z,45,12,0,0,0,0,8,0,214922,1.0,1,0,38.0,1,63460,82158,18698,67,False,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,14,1,12.9,509,0.08,0.27,0.19,0.17,90,0,0,5.3,19.6,2023-10-23T19:00:00Z,80,10,0,0,0,0,9,0,193449,1.0,0,2,20.0,6,-18552,8739,27291,67,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,4,1,15.9,509,0.07,0.09,0.02,0.45,96,0,0,3.2,8.6,2023-10-27T19:00:00Z,63,8,0,0,0,0,10,0,171800,1.0,2,1,7.0,3,-22410,6067,28477,67,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,7,0,0,0,0,11,0,153375,0.0,4,1,0.0,0,-19267,3393,22660,67,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,127991,0.0,1,2,0.0,0,-25741,1621,27362,67,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,509,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,2,0,0,0,0,13,0,108295,0.0,2,1,0.0,0,-19872,106,19978,66,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.0,509,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,3,13,0,0,0,0,14,0,103140,0.0,3,3,0.0,1,-5788,71,5859,66,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,-2,0,0.3,509,0.0,0.27,0.27,1.13,148,1,0,0.5,0.0,2023-12-07T20:15:00Z,23,19,0,0,0,0,15,0,102639,0.0,2,1,8.0,1,-746,868,1614,66,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,2,46,1,1.3,509,0.01,0.72,0.71,1.09,159,0,2,13.7,73.2,2023-12-10T16:30:00Z,72,15,0,0,0,0,16,0,102999,1.0,1,4,62.0,15,37,1308,1271,66,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,1,29,1,2.6,509,0.01,0.4,0.39,0.42,169,0,1,7.5,37.6,2023-12-15T20:00:00Z,71,16,0,0,0,0,17,0,216810,1.0,2,0,35.0,9,105532,108903,3371,66,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,21,1,1.3,509,0.0,0.38,0.38,1.23,178,0,1,5.4,33.4,2023-12-23T15:00:00Z,62,9,0,0,0,0,18,0,336018,1.0,1,2,19.0,8,112041,119954,7913,67,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,11.6,509,0.26,0.59,0.33,2.91,184,3,0,3.2,4.4,2023-12-28T19:30:00Z,64,5,0,0,0,0,19,0,539187,1.0,2,4,16.0,1,207225,214099,6874,68,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,16,1,13.9,509,0.01,1.39,1.38,1.3,198,0,1,11.0,46.6,2023-12-31T14:00:00Z,81,3,0,0,0,0,20,0,592470,1.0,1,3,49.0,8,55875,97367,41492,68,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,1,27,0,12.8,509,0.01,0.29,0.28,0.84,208,2,1,11.9,44.0,2024-01-14T16:30:00Z,90,14,0,0,0,0,21,0,1167629,1.0,2,2,62.0,8,546913,662918,116005,69,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,22,0,6.3,509,0.02,0.53,0.51,1.66,216,2,1,9.8,41.4,2024-01-31T19:30:00Z,90,4,0,0,0,0,22,0,1365989,1.0,2,3,50.0,7,208016,254228,46212,70,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,3,40,0,23.1,509,0.03,0.78,0.75,2.62,227,2,2,15.5,80.2,2024-02-03T12:30:00Z,90,9,0,0,0,0,23,0,1507130,1.0,2,2,52.0,15,141946,169180,27234,71,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,3,46,0,5.6,393,,,,,10,2,2,14.0,78.2,2018-08-11T16:30:00Z,85,20,0,0,0,0,1,0,872082,,2,2,56.0,14,0,0,0,65,False,1,31.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,1.0,393.0,0.0,11 Aug 17:30,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0
0,2,29,0,24.1,393,,,,,16,1,1,11.0,51.0,2018-08-18T14:00:00Z,85,16,0,0,0,0,2,0,1252500,,1,2,35.0,9,274769,316483,41714,66,True,0,23.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,918.0,2.0,18 Aug 15:00,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,1.0
0,0,-9,0,5.6,393,,,,,22,2,0,2.3,0.0,2018-08-25T14:00:00Z,40,2,0,0,0,1,3,0,2072219,,2,2,20.0,-2,713570,743122,29552,68,False,0,14.0,0.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,2.0,1445.0,0.0,25 Aug 15:00,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
0,0,0,0,0.0,393,,,,,36,0,0,0.0,0.0,2018-09-01T14:00:00Z,0,10,0,0,0,0,4,0,871145,,1,1,0.0,0,-1156152,18652,1174804,67,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,0.0,01 Sep 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,393,,,,,43,0,0,0.0,0.0,2018-09-16T15:00:00Z,0,19,0,0,0,0,5,0,740355,,3,1,0.0,0,-156366,39494,195860,66,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513.0,0.0,16 Sep 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3,0,1.7,393,,,,,51,2,0,3.7,8.6,2018-09-23T15:00:00Z,90,1,0,0,0,0,6,0,941628,,0,2,27.0,2,184348,224406,40058,66,False,0,19.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,0.0,3050.0,0.0,23 Sep 16:00,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0
0,0,12,1,22.8,393,,,,,65,0,0,10.9,18.2,2018-09-29T14:00:00Z,87,9,0,0,0,0,7,0,1228932,,0,3,68.0,3,271015,290500,19485,67,True,0,29.0,0.0,0.0,1.0,22.0,3.0,0.0,0.0,0.0,0.0,3588.0,2.0,29 Sep 15:00,0.0,0.0,2.0,0.0,0.0,7.0,6.0,4.0,1.0,0.0
0,0,19,0,4.0,393,,,,,75,1,1,6.1,34.4,2018-10-06T14:00:00Z,90,11,0,0,0,0,8,0,1222214,,2,1,23.0,7,7341,57816,50475,67,False,0,34.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,4127.0,0.0,06 Oct 15:00,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0
0,0,4,1,4.6,393,,,,,85,0,0,2.6,5.4,2018-10-21T15:00:00Z,90,7,0,0,0,0,9,0,1492689,,0,2,16.0,3,246317,271104,24787,68,True,0,29.0,0.0,0.0,2.0,21.0,3.0,0.0,0.0,0.0,2.0,4669.0,0.0,21 Oct 16:00,0.0,0.0,1.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0
1,0,19,0,23.8,393,,,,,97,2,0,5.5,16.2,2018-10-28T16:00:00Z,90,14,0,0,0,0,10,0,1412410,,1,2,15.0,5,-61471,40414,101885,68,False,0,22.0,1.0,0.0,3.0,12.0,2.0,0.0,0.0,0.0,1.0,5215.0,2.0,28 Oct 16:00,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
0,3,42,0,15.7,393,,,,,105,1,2,16.9,73.4,2018-11-03T15:00:00Z,90,3,0,0,0,0,11,0,1417367,,1,3,80.0,15,-10370,60786,71156,68,True,0,22.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,5763.0,1.0,03 Nov 15:00,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
0,0,-4,1,2.1,393,,,,,113,0,0,1.3,0.0,2018-11-11T14:15:00Z,88,6,0,0,0,0,12,0,1491101,,0,0,12.0,3,74761,170546,95785,69,False,0,19.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,6313.0,0.0,11 Nov 14:15,0.0,0.0,4.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
0,0,3,1,17.0,393,,,,,124,0,0,7.0,13.0,2018-11-24T15:00:00Z,90,5,0,0,0,0,13,0,1847893,,0,1,40.0,3,324736,364269,39533,70,True,0,31.0,0.0,1.0,3.0,19.0,1.0,0.0,0.0,0.0,2.0,6865.0,1.0,24 Nov 15:00,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
0,0,7,0,2.2,393,,,,,137,1,0,2.4,8.4,2018-12-02T16:15:00Z,90,12,0,0,0,0,14,0,1776219,,0,1,13.0,2,-51777,45763,97540,70,False,0,15.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,7418.0,0.0,02 Dec 16:15,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0
0,3,24,0,5.4,393,,,,,149,1,1,17.7,40.4,2018-12-05T19:45:00Z,90,15,0,0,0,0,15,0,1847687,,1,1,131.0,10,60372,102439,42067,70,True,0,33.0,0.0,0.0,1.0,23.0,2.0,0.0,0.0,0.0,0.0,7974.0,0.0,05 Dec 19:45,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,1.0,0.0
0,0,19,0,13.4,393,,,,,156,2,1,10.0,41.8,2018-12-10T20:00:00Z,90,18,0,0,0,0,16,0,1982023,,2,2,45.0,7,118683,138365,19682,71,True,0,17.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,8532.0,1.0,10 Dec 20:00,0.0,0.0,3.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0
0,0,1,0,1.9,393,,,,,166,3,0,1.7,0.0,2018-12-15T12:30:00Z,90,13,0,0,0,0,17,0,1898000,,1,3,16.0,2,-65930,64557,130487,71,False,0,20.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,9091.0,0.0,15 Dec 12:30,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0
1,0,12,0,12.2,393,,,,,175,6,0,3.3,14.6,2018-12-23T16:00:00Z,74,17,0,0,0,0,18,0,1866352,,6,2,6.0,5,-39625,48668,88293,71,True,0,21.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,9653.0,1.0,23 Dec 16:00,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0
0,0,15,0,1.0,393,,,,,182,0,1,7.5,32.4,2018-12-26T15:00:00Z,23,4,0,0,0,0,19,0,1858839,,5,1,42.0,5,-14611,83253,97864,70,False,1,9.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,10218.0,0.0,26 Dec 15:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
0,0,2,0,4.9,393,,,,,191,1,0,5.5,9.8,2018-12-29T15:00:00Z,90,3,0,0,0,0,20,0,1865559,,0,1,40.0,2,103,79299,79196,70,False,0,20.0,0.0,0.0,3.0,12.0,1.0,0.0,0.0,0.0,1.0,10786.0,0.0,29 Dec 15:00,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0
0,0,1,0,2.5,393,,,,,205,1,0,5.5,2.8,2019-01-01T12:30:00Z,90,11,0,0,0,0,21,0,1804623,,1,0,50.0,2,-63734,69949,133683,70,True,0,27.0,0.0,0.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,11354.0,0.0,01 Jan 12:30,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2.0,0.0
0,0,-8,1,5.1,393,,,,,216,0,0,5.2,0.0,2019-01-13T14:15:00Z,86,2,0,0,0,0,22,0,1787214,,0,2,52.0,2,-25423,132144,157567,69,True,1,20.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,4.0,11924.0,0.0,13 Jan 14:15,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0
0,0,6,0,2.5,393,,,,,228,2,0,0.7,2.8,2019-01-19T15:00:00Z,64,16,0,0,0,0,23,0,1650798,,1,2,2.0,2,-135023,68494,203517,69,False,0,14.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,12498.0,0.0,19 Jan 15:00,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0
0,0,20,1,4.6,393,,,,,234,0,1,8.5,41.6,2019-01-29T19:45:00Z,85,10,0,0,0,0,24,0,1537180,,1,0,39.0,8,-118870,43569,162439,68,False,0,31.0,0.0,1.0,1.0,23.0,1.0,0.0,0.0,0.0,1.0,13077.0,0.0,29 Jan 19:45,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,1.0
0,0,8,0,29.1,393,,,,,246,3,0,5.3,16.2,2019-02-02T15:00:00Z,90,20,0,0,0,0,25,0,1736865,,3,1,8.0,2,155386,188732,33346,68,True,0,31.0,0.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,1.0,13706.0,2.0,02 Feb 15:00,0.0,0.0,0.0,1.0,0.0,7.0,6.0,1.0,0.0,0.0
