assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,4,0,1.8,586,0.01,0.01,0.0,2.88,4,3,0,0.9,5.2,2023-08-12T14:00:00Z,87,5,0,0,0,0,1,0,10570,1.0,1,4,2.0,2,0,0,0,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,3.3,586,0.04,0.06,0.02,2.02,26,3,0,1.6,6.6,2023-08-25T19:00:00Z,76,7,0,0,0,0,3,0,9924,1.0,0,3,6.0,2,-1002,442,1444,50,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,-1,0,3.2,586,0.02,0.22,0.2,0.86,38,1,0,0.9,0.0,2023-09-01T19:00:00Z,83,19,0,0,0,0,4,0,10409,1.0,2,1,9.0,2,-162,1208,1370,50,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,0.2,586,0.0,0.05,0.05,0.93,44,1,0,2.0,2.6,2023-09-16T14:00:00Z,74,10,0,0,0,0,5,0,10157,1.0,0,1,17.0,1,-655,1112,1767,49,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,586,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,20,0,0,0,0,6,0,11881,0.0,1,1,0.0,0,1423,2618,1195,49,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,586,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,9,0,0,0,0,7,0,12005,0.0,2,1,0.0,0,-185,1861,2046,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,5.6,586,0.03,0.06,0.03,0.06,15,1,0,1.9,2.6,2023-10-03T18:30:00Z,21,6,0,0,0,0,7,0,12005,0.0,2,1,11.0,0,-185,1861,2046,49,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,14.5,586,0.03,0.03,0.0,0.0,77,0,0,2.5,8.6,2023-10-07T11:30:00Z,23,18,0,0,0,0,8,0,9734,0.0,1,0,2.0,1,-2002,293,2295,49,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,8.8,586,0.06,0.07,0.01,2.87,88,1,0,2.8,6.4,2023-10-21T14:00:00Z,71,16,0,0,0,0,9,0,8908,1.0,2,2,13.0,2,-951,128,1079,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,3.3,586,0.04,0.09,0.05,0.42,92,1,0,1.3,4.6,2023-10-29T14:00:00Z,32,2,0,0,0,0,10,0,8291,0.0,1,3,5.0,1,-652,84,736,49,False,0,,,,,,,,,,,,,,,,,,,,,,,
