assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,2023-08-12T12:00:00Z,0,1,0,0,0,0,1,0,52483,0.0,1,2,0.0,0,0,0,0,50,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,17,0,0,0.0,0.0,2023-08-18T18:45:00Z,0,17,0,0,0,0,2,0,49007,0.0,1,2,0.0,0,-7358,2522,9880,50,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,41234,0.0,2,3,0.0,0,-8753,1309,10062,49,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,36436,0.0,1,0,0.0,0,-5473,754,6227,49,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,33572,0.0,1,1,0.0,0,-3849,1467,5316,48,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,27729,0.0,0,2,0.0,0,-5944,187,6131,48,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,23290,0.0,1,1,0.0,0,-4380,0,4380,48,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,20896,0.0,0,0,0.0,0,-2445,0,2445,48,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,12,0,0,0,0,9,0,19372,0.0,2,2,0.0,0,-1608,0,1608,48,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,11,0,0,0,0,10,0,18321,0.0,0,3,0.0,0,-1097,0,1097,48,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,2,0,0,0,0,11,0,17430,0.0,0,2,0.0,0,-893,0,893,48,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,16809,0.0,2,3,0.0,0,-619,0,619,48,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,16164,0.0,3,2,0.0,0,-644,0,644,48,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,15863,0.0,1,0,0.0,0,-330,0,330,48,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,15651,0.0,0,5,0.0,0,-224,0,224,48,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,20,0,0,0,0,16,0,15444,0.0,1,1,0.0,0,-212,0,212,48,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,18,0,0,0,0,17,0,15062,0.0,2,0,0.0,0,-358,0,358,48,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,177,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,3,0,0,0,0,18,0,14851,0.0,3,2,0.0,0,-220,0,220,48,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-12-26T12:30:00Z,0,15,0,0,0,0,19,0,14708,0.0,3,1,0.0,0,-163,0,163,48,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,14,0,0,0,0,20,0,14489,0.0,1,2,0.0,0,-217,0,217,48,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2024-01-20T17:30:00Z,0,4,0,0,0,0,21,0,14133,0.0,2,3,0.0,0,-346,0,346,48,False,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,215,0,0,0.0,0.0,2024-01-30T19:30:00Z,0,1,0,0,0,0,22,0,13981,0.0,2,1,0.0,0,-158,0,158,48,True,0
0,0,0,0,0.0,443,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,0,3,0,0,0,0,23,0,13903,0.0,1,1,0.0,0,-89,0,89,48,False,0
1,3,44,1,33.4,450,,,,,8,0,1,18.3,62.2,2021-08-14T14:00:00Z,65,2,0,0,0,0,1,0,25528,,2,3,87.0,12,0,0,0,50,True,0
0,0,6,0,16.1,450,,,,,12,2,0,5.0,11.6,2021-08-21T16:30:00Z,90,4,0,0,0,0,2,0,312447,,0,2,22.0,2,202165,242587,40422,51,False,0
0,0,-2,0,2.0,450,,,,,27,1,0,2.5,0.4,2021-08-29T13:00:00Z,90,17,0,0,0,0,3,0,530746,,0,1,23.0,1,187719,269879,82160,51,False,1
0,0,1,0,4.2,450,,,,,40,2,0,1.3,1.4,2021-09-11T14:00:00Z,90,20,0,0,0,0,4,0,754977,,2,0,7.0,1,191749,429994,238245,52,True,1
0,0,26,0,3.2,450,,,,,47,1,1,7.4,35.2,2021-09-18T14:00:00Z,72,15,0,0,0,0,5,0,895354,,3,1,36.0,6,129029,261189,132160,52,False,0
0,0,0,0,11.3,450,,,,,60,1,0,8.2,7.8,2021-09-25T14:00:00Z,74,14,0,0,0,0,6,0,1021793,,1,1,63.0,1,113123,177496,64373,53,True,1
0,0,3,0,21.2,450,,,,,65,1,0,6.3,6.8,2021-10-02T14:00:00Z,90,10,0,0,0,0,7,0,926744,,0,1,35.0,1,-89253,47918,137171,53,False,1
