assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,10,0,0,0,0,1,0,19306,0.0,1,0,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,2,0,0,0,0,2,0,18316,0.0,0,4,0.0,0,-2892,291,3183,45,False,0
0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,20,0,0,0,0,3,0,16371,0.0,1,0,0.0,0,-2495,386,2881,44,True,0
0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,17,0,0,0,0,4,0,13759,0.0,2,2,0.0,0,-2759,187,2946,44,False,0
0,0,10,0,0.8,260,0.01,0.02,0.01,1.02,43,1,0,2.4,17.8,2023-09-17T15:30:00Z,90,1,0,0,0,0,5,0,11754,1.0,1,0,5.0,2,-2144,244,2388,43,True,0
0,0,11,0,3.2,260,0.02,0.17,0.15,1.04,52,1,0,3.8,17.8,2023-09-23T16:30:00Z,90,4,0,0,0,0,6,0,12947,1.0,3,1,17.0,2,831,1578,747,43,False,0
0,1,20,0,39.5,260,0.21,0.21,0.0,0.89,63,2,0,7.4,30.8,2023-09-30T14:00:00Z,90,12,0,0,0,0,7,0,15128,1.0,2,1,4.0,2,2044,4855,2811,43,True,0
0,0,25,1,3.4,260,0.01,0.08,0.07,0.72,75,0,0,2.3,12.4,2023-10-07T14:00:00Z,90,3,0,0,0,0,8,0,19721,1.0,0,3,7.0,6,3934,6044,2110,43,True,0
0,0,15,0,0.2,260,0.0,0.0,0.0,1.64,85,1,0,2.0,20.0,2023-10-21T11:30:00Z,87,11,0,0,0,0,9,0,24477,1.0,0,2,0.0,2,4550,7571,3021,43,False,0
0,2,26,1,15.4,260,0.02,0.02,0.0,0.66,99,0,0,4.4,28.2,2023-10-29T13:00:00Z,90,19,0,0,0,0,10,0,30064,1.0,1,0,0.0,8,5206,8476,3270,43,False,0
0,3,23,0,4.6,260,0.01,0.21,0.2,0.53,103,1,1,10.7,50.2,2023-11-04T15:00:00Z,90,5,0,0,0,0,11,0,53097,1.0,1,1,52.0,11,20322,22944,2622,43,True,0
1,0,27,0,2.9,260,0.06,0.61,0.55,2.24,116,2,1,8.6,45.4,2023-11-11T15:00:00Z,90,8,0,0,0,0,12,0,147118,1.0,3,2,38.0,9,87446,92012,4566,43,False,1
0,0,4,0,2.8,260,0.02,0.15,0.13,2.18,123,3,0,1.0,0.0,2023-11-26T16:30:00Z,90,14,0,0,0,0,13,0,360359,1.0,3,0,9.0,1,200471,211280,10809,44,True,0
0,0,22,1,1.4,260,0.01,0.01,0.0,0.71,139,0,0,2.2,18.6,2023-12-02T17:30:00Z,90,16,0,0,0,0,14,0,414899,1.0,1,0,2.0,6,59505,73782,14277,44,False,0
0,0,20,1,0.7,260,0.01,0.01,0.0,1.58,144,0,0,0.8,5.0,2023-12-07T19:30:00Z,90,15,0,0,0,0,15,0,450229,1.0,0,3,2.0,6,35658,51090,15432,44,True,0
0,1,23,1,4.5,260,0.02,0.08,0.06,0.93,154,0,0,4.1,35.0,2023-12-10T14:00:00Z,90,7,0,0,0,0,16,0,546445,1.0,0,2,1.0,7,92035,101870,9835,45,True,0
0,0,0,0,0.0,260,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2023-12-16T17:30:00Z,0,6,0,0,0,0,17,0,687378,0.0,2,0,0.0,0,133136,160329,27193,46,False,0
0,0,12,0,15.6,260,0.06,0.19,0.13,1.34,178,2,0,6.0,20.6,2023-12-23T15:00:00Z,90,18,0,0,0,0,18,0,584068,1.0,1,2,24.0,1,-81998,6872,88870,46,False,0
0,0,10,0,4.8,260,0.06,0.07,0.01,2.6,187,3,0,2.1,13.2,2023-12-27T20:15:00Z,90,13,0,0,0,0,19,0,606114,1.0,3,1,3.0,1,7851,25791,17940,46,True,0
0,0,21,0,2.0,260,0.01,0.01,0.0,2.06,200,3,0,2.3,21.0,2023-12-30T15:00:00Z,90,20,0,0,0,0,20,0,623862,1.0,0,3,0.0,1,15452,38295,22843,46,False,0
0,0,21,1,0.5,260,0.01,0.05,0.04,1.11,207,0,0,2.4,18.6,2024-01-14T14:00:00Z,90,2,0,0,0,0,21,0,586586,1.0,0,0,5.0,6,-35708,46341,82049,46,True,0
0,0,24,1,14.9,260,0.08,0.08,0.0,1.71,213,0,0,3.5,18.2,2024-01-30T19:45:00Z,90,10,0,0,0,0,22,0,617285,1.0,0,0,2.0,6,23155,48111,24956,46,False,0
0,0,8,0,6.5,260,0.01,0.01,0.0,0.98,227,2,0,2.8,19.8,2024-02-03T12:30:00Z,90,18,0,0,0,0,23,0,633363,1.0,2,2,2.0,1,15413,30218,14805,46,True,0
0,0,0,0,0.0,675,,,,,205,0,0,0.0,0.0,2022-01-02T14:00:00Z,0,4,0,0,0,0,21,0,0,,3,2,0.0,0,0,0,0,50,True,0
0,0,15,0,6.7,675,,,,,217,2,0,3.0,19.2,2022-01-15T15:00:00Z,90,15,0,0,0,0,22,0,3344,,1,2,4.0,1,2266,2932,666,50,False,0
0,0,0,0,0.0,675,,,,,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,2,0,0,0,0,23,0,2597,,1,0,0.0,0,166,818,652,50,True,0
0,0,0,0,0.0,675,,,,,239,0,0,0.0,0.0,2022-02-08T19:45:00Z,0,14,0,0,0,0,24,0,3725,,1,3,0.0,0,883,1654,771,50,False,0
0,0,0,0,0.0,675,,,,,244,0,0,0.0,0.0,2022-02-12T15:00:00Z,0,10,0,0,0,0,25,0,2595,,0,3,0.0,0,-1058,189,1247,50,True,0
0,0,0,0,0.0,675,,,,,258,0,0,0.0,0.0,2022-02-19T15:00:00Z,0,16,0,0,0,0,26,0,2111,,0,2,0.0,0,-489,121,610,50,False,0
0,0,0,0,0.0,675,,,,,266,0,0,0.0,0.0,2022-02-26T17:30:00Z,0,12,0,0,0,0,27,0,2052,,1,0,0.0,0,-199,148,347,50,True,0
0,0,5,0,1.6,675,,,,,278,0,0,0.6,2.2,2022-03-07T20:00:00Z,31,17,0,0,0,0,28,0,1891,,0,5,2.0,1,-234,110,344,49,False,0
0,0,7,0,13.7,675,,,,,286,1,0,2.0,6.4,2022-03-13T14:00:00Z,58,20,0,0,0,0,29,0,2185,,1,0,0.0,1,123,340,217,49,True,0
0,0,0,0,0.0,675,,,,,195,0,0,0.0,0.0,2022-03-17T19:45:00Z,0,14,0,0,0,0,29,0,2185,,0,1,0.0,0,123,340,217,49,True,0
0,0,10,0,3.5,675,,,,,309,2,0,1.5,8.0,2022-04-03T13:00:00Z,90,19,0,0,0,0,31,0,2124,,1,2,3.0,1,-1,143,144,49,False,0
1,0,18,0,21.3,675,,,,,183,3,0,4.4,20.2,2022-04-06T18:30:00Z,90,5,0,0,0,0,31,0,2124,,2,3,2.0,4,-1,143,144,49,False,0
0,3,29,1,14.8,675,,,,,314,0,0,4.3,24.4,2022-04-09T11:30:00Z,90,13,0,0,0,0,32,0,2274,,0,1,4.0,9,115,261,146,49,True,0
0,0,10,0,15.7,675,,,,,172,1,0,2.9,13.4,2022-04-20T18:45:00Z,90,9,0,0,0,0,33,0,4906,,1,1,0.0,2,2197,2528,331,49,True,0
0,0,12,0,14.8,675,,,,,338,2,0,3.4,18.8,2022-04-24T15:30:00Z,90,11,0,0,0,0,34,0,5356,,0,2,0.0,1,648,1440,792,49,False,0
0,0,15,1,10.6,675,,,,,342,0,0,2.0,5.0,2022-05-01T13:00:00Z,90,6,0,0,0,0,35,0,8247,,0,1,4.0,6,2751,3700,949,49,True,0
0,0,21,0,1.8,675,,,,,357,1,1,4.8,39.6,2022-05-08T13:00:00Z,65,9,0,0,0,0,36,0,45873,,2,1,7.0,8,33751,34724,973,49,False,0
0,0,17,1,3.3,675,,,,,299,0,0,4.0,7.2,2022-05-11T18:45:00Z,90,18,0,0,0,0,36,0,45873,,0,0,29.0,6,33751,34724,973,49,False,0
0,0,6,0,1.6,675,,,,,362,3,0,1.3,6.8,2022-05-15T15:30:00Z,90,3,0,0,0,0,37,0,260723,,3,2,5.0,1,86483,88470,1987,49,True,0
0,0,12,0,29.4,675,,,,,322,2,0,5.2,16.2,2022-05-19T18:45:00Z,90,7,0,0,0,0,37,0,260723,,2,3,6.0,1,86483,88470,1987,49,True,0
0,0,0,0,0.0,675,,,,,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,1,0,0,0,0,38,0,100131,,1,5,0.0,0,-19659,2926,22585,49,False,0
0,0,4,0,15.7,194,0.09,0.2,0.11,1.64,3,1,0,3.3,15.8,2022-08-06T16:30:00Z,90,6,0,0,0,0,1,0,23854,1.0,1,0,1.0,1,0,0,0,45,True,1
0,0,11,0,26.3,194,0.04,0.04,0.0,2.31,12,2,0,4.7,16.4,2022-08-13T11:30:00Z,90,2,0,0,0,0,2,0,29895,1.0,1,2,4.0,1,1664,4078,2414,45,False,0
0,0,8,0,12.5,194,0.01,0.01,0.0,0.99,23,1,0,2.3,10.0,2022-08-20T14:00:00Z,90,16,0,0,0,0,3,0,33788,1.0,1,1,0.0,2,1950,6372,4422,45,True,0
0,0,10,0,16.7,194,0.03,0.12,0.09,2.05,33,1,0,4.8,12.4,2022-08-27T14:00:00Z,85,4,0,0,0,0,4,0,29709,1.0,1,1,19.0,2,-4873,1402,6275,45,False,0
0,0,10,0,4.0,194,0.01,0.03,0.02,1.01,45,1,0,2.8,14.2,2022-08-30T19:00:00Z,90,11,0,0,0,0,5,0,27983,1.0,1,1,10.0,2,-2672,1069,3741,45,False,0
