assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
1,0,25,1,84.8,343,0.37,0.76,0.39,0.3,1,0,0,14.3,30.6,2023-08-11T19:00:00Z,90,6,0,0,0,0,1,0,396614,1,3,0,28.0,5,0,0,0,65,False,0
0,2,33,1,27.5,343,0.02,0.13,0.11,0.29,16,0,1,8.7,38.4,2023-08-19T19:00:00Z,90,15,0,0,0,0,2,0,488030,1,0,1,21.0,7,22454,74423,51969,65,True,1
0,0,7,0,54.9,343,0.18,0.97,0.79,0.73,30,1,0,13.2,13.4,2023-08-27T13:00:00Z,90,17,0,0,0,0,3,0,876700,1,2,1,64.0,2,328987,387880,58893,66,False,0
2,2,51,0,3.0,343,0.02,0.67,0.65,1.45,39,1,1,6.0,33.4,2023-09-02T14:00:00Z,89,10,0,0,0,0,4,0,957184,1,1,5,24.0,14,62846,158031,95185,66,True,0
2,1,37,0,61.7,343,0.43,0.49,0.06,0.94,49,1,0,11.3,40.4,2023-09-16T14:00:00Z,90,19,0,0,0,0,5,0,1614672,1,3,1,11.0,9,583725,657397,73672,67,False,0
0,0,4,0,5.1,343,0.02,0.57,0.55,0.25,59,0,0,3.7,9.0,2023-09-23T14:00:00Z,56,16,0,0,0,0,6,0,2985141,1,0,2,23.0,1,1330151,1350654,20503,69,True,0
0,3,29,0,36.2,343,0.08,0.17,0.09,0.44,70,2,1,10.3,46.6,2023-09-30T14:00:00Z,90,20,0,0,0,0,7,0,3209003,1,1,2,20.0,8,217290,370904,153614,70,False,1
0,0,7,1,2.3,343,0.04,0.19,0.15,0.35,71,0,0,1.6,1.6,2023-10-08T15:30:00Z,67,1,0,0,0,0,8,0,3245457,1,0,1,12.0,2,19226,311945,292719,70,False,0
0,3,34,0,6.8,343,0.03,0.35,0.32,0.83,86,1,1,6.5,33.8,2023-10-21T14:00:00Z,90,5,0,0,0,0,9,0,3332646,1,1,2,24.0,9,50476,214415,163939,71,True,0
0,0,14,1,34.6,343,0.15,0.27,0.12,1.03,98,0,0,5.9,9.2,2023-10-29T15:30:00Z,86,14,0,0,0,0,10,0,3463180,1,3,0,15.0,2,111940,305031,193091,71,False,0
0,0,14,1,59.4,343,0.96,1.02,0.06,0.31,106,0,0,7.9,8.4,2023-11-04T15:00:00Z,70,3,0,0,0,0,11,0,3467933,1,1,6,11.0,2,-1021,169041,170062,72,True,0
1,0,19,0,23.0,343,0.09,0.24,0.15,2.15,115,3,0,6.6,8.6,2023-11-12T16:30:00Z,78,7,0,0,0,0,12,0,3356349,1,4,4,34.0,5,-118199,133412,251611,72,False,0
0,0,12,0,49.0,343,0.26,0.49,0.23,0.56,126,1,0,6.5,8.0,2023-11-25T12:30:00Z,90,11,0,0,0,0,13,0,3301296,1,1,1,8.0,2,-71260,132294,203554,71,True,0
1,0,27,0,91.0,343,1.03,1.07,0.04,0.38,137,2,0,13.2,27.2,2023-12-03T16:30:00Z,86,18,0,0,0,0,14,0,3073869,1,3,3,14.0,5,-230613,61136,291749,70,True,0
0,0,2,1,1.0,343,0.0,0.0,0.0,1.4,141,0,0,0.2,1.4,2023-12-06T20:15:00Z,67,2,0,0,0,0,15,0,3028311,1,0,1,0.0,2,-55511,62906,118417,70,False,0
1,0,15,0,18.2,343,0.3,0.77,0.47,0.33,156,1,0,5.7,27.4,2023-12-10T14:00:00Z,90,12,0,0,0,0,16,0,2985228,1,2,1,11.0,5,-48172,88187,136359,70,False,0
0,0,3,0,37.4,343,0.12,0.23,0.11,1.82,167,2,0,6.4,7.6,2023-12-16T15:00:00Z,90,8,0,0,0,0,17,0,3266671,1,2,2,19.0,2,229715,335909,106194,69,True,0
0,2,37,0,55.2,343,0.5,1.7,1.2,1.01,187,1,1,19.5,57.4,2023-12-27T20:15:00Z,90,9,0,0,0,0,19,0,2959376,1,3,1,82.0,8,138218,236744,98526,68,False,0
0,1,33,1,10.2,343,0.06,1.25,1.19,0.33,196,0,1,8.6,28.0,2023-12-30T15:00:00Z,90,17,0,0,0,0,20,0,3645671,1,0,2,48.0,7,665210,713951,48741,69,True,0
0,0,15,0,47.3,343,0.16,0.79,0.63,1.23,209,2,0,13.0,18.0,2024-01-13T17:30:00Z,90,15,0,0,0,0,21,0,3828811,1,3,2,65.0,2,161713,444120,282407,70,False,0
0,3,56,1,3.6,343,0.01,0.94,0.93,0.48,220,0,2,12.0,66.2,2024-01-31T19:30:00Z,86,6,0,0,0,0,22,0,3668726,1,1,3,50.0,13,-153275,163664,316939,70,True,0
0,0,8,0,20.1,343,0.05,0.35,0.3,1.02,223,1,0,11.2,23.2,2024-02-05T20:00:00Z,90,4,0,0,0,0,23,0,3514069,1,3,1,69.0,2,-159375,134826,294201,69,False,0
0,0,1,0,1.0,319,0.0,0.08,0.08,0.0,10,0,0,0.9,0.0,2022-08-07T15:30:00Z,12,19,0,0,0,0,1,0,227813,0,2,0,8.0,1,0,0,0,65,False,0
0,0,1,0,0.5,319,0.0,0.0,0.0,0.04,17,0,0,0.0,0.0,2022-08-13T14:00:00Z,16,3,0,0,0,0,2,0,208642,0,0,4,0.0,1,-50353,15676,66029,64,True,0
0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,0,3,0,162796,0,3,3,0.0,0,-54243,8377,62620,63,False,0
0,0,4,0,3.7,319,0.05,0.05,0.0,0.0,37,0,0,0.9,1.6,2022-08-27T14:00:00Z,29,7,0,0,0,0,4,0,136116,0,2,4,4.0,1,-33529,6115,39644,62,True,0
0,2,56,1,28.5,319,0.17,0.85,0.68,0.66,49,0,2,17.8,79.0,2022-08-31T18:30:00Z,90,16,0,0,0,0,5,0,137602,1,0,6,70.0,12,-6054,20210,26264,62,True,0
0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,2,0,0,0,0,6,0,188372,0,1,1,0.0,0,39189,66060,26871,62,False,0
0,0,2,0,3.8,319,0.01,0.06,0.05,0.0,80,0,0,1.9,5.8,2022-09-17T11:30:00Z,18,20,0,0,0,0,8,0,150806,0,3,0,9.0,1,-12899,3384,16283,62,False,0
0,0,4,0,0.3,319,0.0,0.0,0.0,1.48,88,2,0,0.5,2.2,2022-10-02T13:00:00Z,15,14,0,0,0,0,9,0,137500,0,3,6,2.0,1,-18413,3955,22368,62,True,0
0,0,3,0,12.0,319,0.01,0.01,0.0,0.1,97,0,0,1.9,2.6,2022-10-08T14:00:00Z,20,17,0,0,0,0,10,0,126639,0,0,4,4.0,1,-12148,6813,18961,61,True,0
0,0,3,0,0.0,319,0.0,0.0,0.0,0.75,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,1,12,0,0,0,0,11,0,116955,0,0,1,0.0,1,-10532,1828,12360,61,False,0
0,0,3,0,0.0,319,0.0,0.0,0.0,0.07,125,0,0,0.2,2.0,2022-10-22T14:00:00Z,10,5,0,0,0,0,13,0,109686,0,1,3,0.0,1,-2835,1133,3968,60,True,0
0,0,2,1,3.5,319,0.02,0.02,0.0,0.32,137,0,0,0.3,0.0,2022-10-29T11:30:00Z,76,10,0,0,0,0,14,0,126658,1,1,0,2.0,2,15219,20595,5376,60,False,0
0,3,30,0,15.4,319,0.05,0.57,0.52,0.91,145,1,1,9.5,38.6,2022-11-05T15:00:00Z,63,9,0,0,0,0,15,0,200276,1,1,2,41.0,9,69437,85586,16149,60,True,0
0,0,3,0,10.8,319,0.06,0.08,0.02,0.88,155,1,0,3.6,4.4,2022-11-12T12:30:00Z,4,4,0,0,0,0,16,0,193405,0,2,1,21.0,1,-6358,40694,47052,60,True,0
0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2022-12-28T20:00:00Z,0,11,0,0,0,0,17,0,165122,0,3,1,0.0,0,-31098,53076,84174,60,False,0
0,0,2,0,0.6,319,0.0,0.0,0.0,0.0,175,0,0,0.3,2.0,2022-12-31T15:00:00Z,3,8,0,0,0,0,18,0,152762,0,1,1,0.0,1,-12999,3487,16486,60,True,0
0,0,0,0,0.0,319,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,6,0,0,0,0,19,0,155508,0,1,0,0.0,0,1511,9244,7733,60,False,0
