assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,13,0,17.1,63,0.06,0.13,0.07,1.07,3,1,0,4.7,16.2,2023-08-12T14:00:00Z,90,19,0,0,0,0,1,0,68285,1.0,1,1,14.0,2,0,0,0,55,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,3.8,63,0.07,0.48,0.41,3.08,14,3,0,2.7,15.8,2023-08-19T14:00:00Z,90,11,0,0,0,0,2,0,62779,1.0,1,3,7.0,2,-8971,1980,10951,55,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,7,0,31.4,63,0.03,0.32,0.29,1.83,22,2,0,8.1,14.0,2023-08-26T11:30:00Z,85,18,0,0,0,0,3,0,55664,1.0,2,0,36.0,2,-8581,2844,11425,54,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,14,0,28.6,63,0.04,0.11,0.07,3.29,32,2,0,5.3,17.8,2023-09-02T14:00:00Z,90,4,0,0,0,0,4,0,49796,1.0,2,2,7.0,2,-6630,3143,9773,54,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,12,1,11.0,63,0.02,0.31,0.29,1.71,42,0,0,3.2,12.2,2023-09-17T13:00:00Z,90,7,0,0,0,0,5,0,43023,1.0,0,0,9.0,3,-7352,1171,8523,53,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,3.8,63,0.01,0.05,0.04,1.75,53,3,0,1.9,6.6,2023-09-24T13:00:00Z,81,5,0,0,0,0,6,0,40344,1.0,1,3,9.0,2,-3119,1125,4244,53,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,6,0,2.8,63,0.01,0.17,0.16,2.8,62,3,0,2.1,4.4,2023-09-30T14:00:00Z,74,1,0,0,0,0,7,0,38643,1.0,4,0,14.0,2,-1888,1970,3858,53,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,12,0,13.3,63,0.18,0.28,0.1,2.71,75,3,0,4.9,21.0,2023-10-07T14:00:00Z,90,9,0,0,0,0,8,0,41321,1.0,0,3,15.0,2,2115,6652,4537,53,False,0,,,,,,,,,,,,,,,,,,,,,,,
1,1,22,0,23.4,63,0.53,0.54,0.01,2.06,82,2,0,7.1,38.6,2023-10-21T14:00:00Z,90,20,0,0,0,0,9,0,37011,1.0,2,1,9.0,6,-4277,1690,5967,52,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,2,27,0,16.8,63,0.05,0.16,0.11,0.28,93,1,1,7.9,44.4,2023-10-28T14:00:00Z,81,6,0,0,0,0,10,0,41091,1.0,1,2,18.0,8,3466,6498,3032,52,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,10.7,63,0.04,0.04,0.0,1.1,106,4,0,1.4,2.8,2023-11-04T15:00:00Z,70,13,0,0,0,0,11,0,40707,1.0,1,6,0.0,1,-551,4957,5508,52,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,63,0.0,0.0,0.0,0.0,113,0,0,0.0,0.0,2023-11-11T17:30:00Z,0,15,0,0,0,0,12,0,39552,0.0,0,2,0.0,0,-1259,1859,3118,52,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,20.9,63,0.0,0.14,0.14,0.41,129,1,0,3.0,1.4,2023-11-25T15:00:00Z,24,17,0,0,0,0,13,0,38942,0.0,3,1,8.0,0,-910,3062,3972,52,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,4,0,14.5,63,0.05,0.05,0.0,0.11,132,1,0,2.1,4.0,2023-12-03T14:00:00Z,20,2,0,0,0,0,14,0,36441,0.0,2,2,2.0,1,-2461,853,3314,52,True,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,15,0,11.1,63,0.36,0.36,0.0,0.25,143,0,0,3.3,17.6,2023-12-06T19:30:00Z,28,8,0,0,0,0,15,0,35474,0.0,2,0,4.0,4,-1051,893,1944,52,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,27,0,14.8,63,0.19,0.51,0.32,0.37,157,0,1,9.2,42.4,2023-12-09T15:00:00Z,32,14,0,0,0,0,16,0,34885,0.0,3,0,35.0,6,-670,1189,1859,52,False,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,11,0,5.3,63,0.01,0.08,0.07,0.71,177,2,0,2.7,1.2,2023-12-23T15:00:00Z,80,16,0,0,0,0,18,0,40616,1.0,3,2,20.0,5,-2283,1480,3763,52,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,12.6,63,0.08,0.08,0.0,0.0,182,0,0,2.1,4.2,2023-12-26T15:00:00Z,17,10,0,0,0,0,19,0,48864,0.0,0,3,4.0,1,7492,9320,1828,52,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,1.9,63,0.01,0.01,0.0,1.44,198,2,0,1.0,1.6,2023-12-31T14:00:00Z,29,18,0,0,0,0,20,0,41918,0.0,1,3,6.0,1,-6561,1545,8106,52,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.1,63,0.0,0.0,0.0,0.4,202,1,0,0.1,1.0,2024-01-21T16:30:00Z,7,11,0,0,0,0,21,0,38671,0.0,4,0,0.0,1,-3496,1648,5144,52,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,63,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2024-02-01T19:30:00Z,0,19,0,0,0,0,22,0,36996,0.0,1,1,0.0,0,-1990,865,2855,52,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,-8,0,2.8,63,0.02,0.02,0.0,0.07,222,0,0,0.0,0.0,2024-02-04T14:00:00Z,27,16,0,0,0,1,23,0,35957,0.0,1,1,0.0,-2,-1129,497,1626,52,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,16,0,2.4,202,,,,,4,3,0,4.5,20.8,2018-08-11T14:00:00Z,90,6,0,0,0,0,1,0,5761,,3,0,22.0,2,0,0,0,45,True,0,27.0,0.0,0.0,4.0,24.0,1.0,0.0,0.0,0.0,0.0,202.0,0.0,11 Aug 15:00,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,1.0,0.0
0,0,5,0,2.1,202,,,,,18,6,0,4.0,19.6,2018-08-19T12:30:00Z,90,13,0,0,0,0,2,0,8239,,1,6,18.0,1,543,1509,966,45,False,1,20.0,0.0,0.0,7.0,13.0,1.0,0.0,0.0,0.0,1.0,727.0,0.0,19 Aug 13:30,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
0,0,12,1,3.8,202,,,,,24,0,0,2.8,21.8,2018-08-25T14:00:00Z,90,5,0,0,0,0,3,0,10197,,0,0,2.0,3,1298,3026,1728,45,True,0,48.0,0.0,0.0,4.0,37.0,1.0,0.0,0.0,0.0,0.0,1254.0,0.0,25 Aug 15:00,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0
0,3,37,0,12.7,202,,,,,36,1,1,9.6,58.0,2018-09-01T14:00:00Z,90,8,0,0,0,0,4,0,17461,,1,1,25.0,9,5470,8726,3256,45,False,1,40.0,0.0,0.0,8.0,29.0,2.0,0.0,0.0,0.0,3.0,1785.0,0.0,01 Sep 15:00,0.0,0.0,0.0,2.0,0.0,11.0,0.0,3.0,0.0,0.0
0,0,15,0,29.8,202,,,,,44,1,0,6.4,20.0,2018-09-15T14:00:00Z,90,7,0,0,0,0,5,0,143835,,1,0,14.0,2,107950,138693,30743,45,True,0,68.0,0.0,0.0,3.0,60.0,0.0,0.0,0.0,0.0,1.0,2322.0,2.0,15 Sep 15:00,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0
0,0,17,0,18.3,202,,,,,57,3,0,3.3,14.4,2018-09-22T14:00:00Z,90,11,0,0,0,0,6,0,158719,,1,3,0.0,2,18567,38726,20159,45,False,0,43.0,0.0,0.0,7.0,37.0,1.0,0.0,0.0,0.0,2.0,2859.0,1.0,22 Sep 15:00,0.0,0.0,0.0,1.0,0.0,10.0,4.0,2.0,0.0,0.0
0,0,3,0,6.0,202,,,,,66,2,0,4.0,17.4,2018-09-29T14:00:00Z,90,17,0,0,0,0,7,0,151992,,2,0,17.0,1,-5885,8412,14297,45,True,1,42.0,0.0,0.0,6.0,28.0,1.0,0.0,0.0,0.0,6.0,3397.0,0.0,29 Sep 15:00,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0
0,0,14,0,18.7,202,,,,,72,1,0,6.2,14.0,2018-10-06T14:00:00Z,90,4,0,0,0,0,8,0,152279,,1,1,29.0,2,-631,8629,9260,45,False,0,65.0,0.0,0.0,2.0,58.0,1.0,0.0,0.0,0.0,1.0,3936.0,1.0,06 Oct 15:00,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0
0,0,6,0,1.1,202,,,,,86,1,0,2.1,7.0,2018-10-20T16:30:00Z,69,12,0,0,0,0,9,0,141899,,1,0,13.0,2,-10078,6522,16600,45,True,0,29.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,4478.0,0.0,20 Oct 17:30,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0
0,0,15,0,16.4,202,,,,,100,2,0,4.6,20.6,2018-10-27T14:00:00Z,77,18,0,0,0,0,10,0,138816,,0,3,9.0,1,-3747,4698,8445,45,False,1,46.0,0.0,0.0,4.0,40.0,2.0,0.0,0.0,0.0,2.0,5024.0,1.0,27 Oct 15:00,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,0.0
0,0,11,1,11.1,202,,,,,106,0,0,2.4,9.6,2018-11-05T20:00:00Z,90,9,0,0,0,0,11,0,133437,,0,1,3.0,3,-5906,5514,11420,45,True,0,28.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,1.0,5572.0,1.0,05 Nov 20:00,0.0,0.0,1.0,0.0,0.0,6.0,3.0,3.0,1.0,0.0
0,0,9,0,14.4,202,,,,,115,1,0,3.1,5.4,2018-11-10T15:00:00Z,90,19,0,0,0,0,12,0,128797,,1,1,11.0,2,-4944,2845,7789,45,True,0,34.0,0.0,0.0,2.0,30.0,1.0,0.0,0.0,0.0,2.0,6122.0,1.0,10 Nov 15:00,0.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0
0,0,16,1,26.1,202,,,,,130,0,0,5.7,26.8,2018-11-25T16:00:00Z,90,20,0,0,0,0,13,0,126665,,2,0,4.0,3,-2503,5107,7610,45,False,0,52.0,0.0,0.0,7.0,42.0,2.0,0.0,0.0,0.0,2.0,6674.0,2.0,25 Nov 16:00,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,2.0,0.0
