assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
1,0,14,1,32.0,221,0.36,0.45,0.09,0.49,7,0,0,9.1,26.8,2023-08-12T14:00:00Z,90,17,0,0,0,0,1,0,22910,1.0,1,0,32.0,6,0,0,0,55,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,12.7,221,0.03,0.21,0.18,2.0,12,1,0,3.8,3.6,2023-08-21T19:00:00Z,90,1,0,0,0,0,2,0,38180,1.0,1,0,22.0,1,4871,8288,3417,55,True,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,16,0,34.0,221,0.04,0.25,0.21,0.97,23,1,0,11.5,26.6,2023-08-26T14:00:00Z,90,4,0,0,0,0,3,0,40846,1.0,1,1,54.0,5,534,6122,5588,55,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,16.0,221,0.06,0.53,0.47,1.34,36,2,0,5.8,17.6,2023-09-03T13:00:00Z,90,20,0,0,0,0,4,0,46387,1.0,2,3,24.0,2,3296,8790,5494,55,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,0.2,221,0.0,0.0,0.0,0.3,41,0,0,0.2,2.0,2023-09-16T14:00:00Z,24,2,0,0,0,0,5,0,44196,1.0,1,3,0.0,1,-3030,3264,6294,55,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,9,1,3.9,221,0.01,0.01,0.0,0.59,56,0,0,1.2,3.8,2023-09-23T14:00:00Z,90,10,0,0,0,0,6,0,38074,1.0,0,0,4.0,2,-6418,1929,8347,55,True,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,13,1,11.8,221,0.01,0.01,0.0,1.69,65,0,0,3.3,19.0,2023-09-30T14:00:00Z,90,14,0,0,0,0,7,0,35677,1.0,1,0,2.0,3,-2822,1718,4540,55,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,1,4.8,221,0.02,0.43,0.41,1.18,74,0,0,2.3,1.4,2023-10-07T16:30:00Z,90,16,0,0,0,0,8,0,39543,1.0,0,0,17.0,3,2250,5900,3650,55,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,13,0,6.4,221,0.01,0.17,0.16,2.39,87,4,0,2.3,7.0,2023-10-21T14:00:00Z,90,15,0,0,0,0,9,0,36358,1.0,0,4,10.0,2,-2708,1128,3836,55,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,12,0,6.3,221,0.03,0.18,0.15,1.12,96,2,1,8.9,46.6,2023-10-27T19:00:00Z,90,18,0,0,0,0,10,0,34875,1.0,2,1,36.0,6,-1820,1729,3549,54,True,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,21,1,15.8,221,0.58,0.65,0.07,1.12,102,0,0,4.7,27.4,2023-11-04T15:00:00Z,90,6,0,0,0,0,11,0,55679,1.0,2,0,4.0,5,18864,21805,2941,54,False,1,,,,,,,,,,,,,,,,,,,,,,,
0,0,6,0,5.1,221,0.03,0.03,0.0,1.6,116,3,0,1.8,5.0,2023-11-11T15:00:00Z,90,9,0,0,0,0,12,0,59846,1.0,3,2,8.0,2,4588,11088,6500,54,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,0,15.3,221,0.05,0.05,0.0,0.66,125,2,0,2.5,4.0,2023-11-25T15:00:00Z,41,12,0,0,0,0,13,0,65386,0.0,1,2,6.0,1,4741,11014,6273,54,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,2.8,221,0.06,0.08,0.02,1.26,140,1,0,2.3,13.6,2023-12-03T14:00:00Z,90,19,0,0,0,0,14,0,53466,1.0,1,1,7.0,2,-11266,838,12104,54,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,5,0,15.5,221,0.07,0.33,0.26,1.74,143,2,0,8.2,16.6,2023-12-06T19:30:00Z,90,3,0,0,0,0,15,0,52602,1.0,2,0,50.0,2,-1293,3456,4749,54,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,3,0,17.3,221,0.06,0.06,0.0,1.46,153,2,0,2.7,2.0,2023-12-09T12:30:00Z,74,11,0,0,0,1,16,0,45911,1.0,2,1,8.0,-1,-6705,1597,8302,54,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,221,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,13,0,0,0,0,17,0,34697,0.0,2,2,0.0,0,-10913,139,11052,54,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,22,1,3.6,221,0.04,0.78,0.74,0.88,172,0,1,11.7,41.0,2023-12-21T20:00:00Z,69,5,0,0,0,0,18,0,34772,1.0,1,1,72.0,8,-642,1579,2221,54,True,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,17,0,20.0,221,0.11,0.11,0.0,1.74,186,1,0,5.3,25.2,2023-12-27T19:30:00Z,78,7,0,0,0,0,19,0,36156,1.0,1,2,8.0,5,1082,2834,1752,54,False,0,,,,,,,,,,,,,,,,,,,,,,,
1,0,22,0,31.9,221,0.19,0.23,0.04,1.4,192,1,0,7.2,24.0,2023-12-30T15:00:00Z,90,4,0,0,0,0,20,0,41232,1.0,1,3,16.0,5,4767,6721,1954,54,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,221,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2024-01-20T12:30:00Z,0,1,0,0,0,0,21,0,32446,0.0,0,5,0.0,0,-8470,739,9209,54,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,4,0,33.6,221,0.12,0.18,0.06,0.78,212,2,0,5.8,14.6,2024-01-30T20:00:00Z,90,17,0,0,0,0,22,0,33388,1.0,2,3,10.0,2,465,3008,2543,54,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,6,0,2.8,221,0.01,0.03,0.02,1.53,224,4,0,2.1,8.8,2024-02-03T15:00:00Z,90,5,0,0,0,0,23,0,34623,1.0,1,4,9.0,2,1143,3047,1904,54,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,505,,,,,3,0,0,0.0,0.0,2018-08-11T14:00:00Z,0,9,0,0,0,0,1,0,23777,,2,0,0.0,0,0,0,0,60,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,11 Aug 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,505,,,,,15,0,0,0.0,0.0,2018-08-20T19:00:00Z,0,12,0,0,0,0,2,0,20393,,2,0,0.0,0,-5504,635,6139,60,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,20 Aug 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,505,,,,,29,0,0,0.0,0.0,2018-08-26T12:30:00Z,0,18,0,0,0,0,3,0,16440,,1,2,0.0,0,-4879,723,5602,60,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557.0,0.0,26 Aug 13:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,3,0,2.7,505,,,,,35,1,0,9.4,3.0,2018-09-01T14:00:00Z,75,16,0,0,0,0,4,0,13712,,2,0,88.0,2,-3372,481,3853,59,True,0,13.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,2.0,2088.0,0.0,01 Sep 15:00,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,1.0,0.0
1,0,8,1,22.5,505,,,,,44,0,0,4.3,16.6,2018-09-15T14:00:00Z,90,10,0,0,0,0,5,0,13812,,1,0,4.0,5,-606,1527,2133,59,False,0,16.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,4.0,2625.0,2.0,15 Sep 15:00,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0
0,0,3,1,11.2,505,,,,,55,0,0,2.6,6.0,2018-09-22T14:00:00Z,70,15,0,0,0,0,6,0,16030,,0,0,9.0,2,1660,3213,1553,59,True,0,12.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,3162.0,1.0,22 Sep 15:00,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0
0,0,7,0,12.5,505,,,,,62,1,0,2.7,5.0,2018-10-01T19:00:00Z,81,2,0,0,0,0,7,0,15044,,1,2,9.0,2,-1066,586,1652,59,False,0,21.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,3700.0,1.0,01 Oct 20:00,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0
0,0,3,0,16.2,505,,,,,73,1,0,2.9,4.0,2018-10-06T14:00:00Z,71,20,0,0,0,0,8,0,14380,,1,0,9.0,2,-851,443,1294,59,True,0,15.0,0.0,0.0,2.0,13.0,1.0,0.0,0.0,0.0,3.0,4239.0,1.0,06 Oct 15:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
0,0,0,0,0.0,505,,,,,85,0,0,0.0,0.0,2018-10-21T15:00:00Z,0,8,0,0,0,0,9,0,13451,,0,2,0.0,0,-1217,384,1601,58,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4781.0,0.0,21 Oct 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,3.3,505,,,,,93,2,0,1.1,1.6,2018-10-28T13:30:00Z,63,1,0,0,0,0,10,0,12794,,2,2,6.0,1,-783,259,1042,58,True,1,14.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,2.0,5327.0,0.0,28 Oct 13:30,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
0,0,0,0,0.7,505,,,,,104,0,0,0.2,1.4,2018-11-04T16:00:00Z,19,6,0,0,0,0,11,0,12534,,1,3,0.0,1,-388,488,876,58,False,0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,5875.0,0.0,04 Nov 16:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,-2,0,12.2,505,,,,,114,1,0,4.0,3.2,2018-11-10T17:30:00Z,90,17,0,0,0,0,12,0,12174,,1,0,25.0,2,-475,272,747,58,True,0,18.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,4.0,6425.0,1.0,10 Nov 17:30,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
0,0,5,0,10.5,505,,,,,126,0,0,1.5,4.0,2018-11-24T15:00:00Z,1,14,0,0,0,0,13,0,12352,,0,0,0.0,1,-28,563,591,57,False,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6977.0,1.0,24 Nov 15:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,0,0,0.0,505,,,,,134,0,0,0.0,0.0,2018-12-01T15:00:00Z,0,4,0,0,0,0,14,0,12444,,0,2,0.0,0,22,454,432,57,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7530.0,0.0,01 Dec 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,505,,,,,142,0,0,0.0,0.0,2018-12-04T19:45:00Z,0,3,0,0,0,0,15,0,12334,,1,3,0.0,0,-174,310,484,57,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8086.0,0.0,04 Dec 19:45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.5,505,,,,,160,0,0,0.0,0.0,2018-12-08T15:00:00Z,24,19,0,0,0,0,16,0,12058,,2,3,0.0,1,-318,172,490,57,False,0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,8644.0,0.0,08 Dec 15:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
0,0,-1,1,3.9,505,,,,,162,0,0,3.2,0.4,2018-12-15T15:00:00Z,77,11,0,0,0,0,17,0,12437,,0,1,28.0,2,229,709,480,57,True,0,11.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,9203.0,0.0,15 Dec 15:00,0.0,0.0,4.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0
0,0,3,0,0.0,505,,,,,177,0,0,0.2,0.2,2018-12-22T15:00:00Z,2,13,0,0,0,0,18,0,12138,,3,2,2.0,1,-340,194,534,57,False,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9765.0,0.0,22 Dec 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,505,,,,,183,0,0,0.0,0.0,2018-12-26T15:00:00Z,0,5,0,0,0,0,19,0,12219,,0,0,0.0,0,-52,415,467,57,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10330.0,0.0,26 Dec 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0.0,505,,,,,193,0,0,0.0,0.0,2018-12-30T12:00:00Z,0,6,0,0,0,0,20,0,11963,,1,0,0.0,0,-325,212,537,57,True,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10898.0,0.0,30 Dec 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
