assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,3,0,0.3,54,0.0,0.0,0.0,0.65,6,1,0,0.3,0.4,2023-08-12T16:30:00Z,3,15,0,0,0,0,1,0,10520,0.0,1,5,2.0,1,0,0,0,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,0,9,0,0,0,0,2,0,16032,0.0,0,4,0.0,0,766,2382,1616,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2023-08-27T13:00:00Z,0,6,0,0,0,0,3,0,14680,0.0,3,1,0.0,0,-1948,894,2842,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,37,0,0,0.0,0.0,2023-09-03T13:00:00Z,0,11,0,0,0,0,4,0,13348,0.0,0,3,0.0,0,-1739,464,2203,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,41,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,8,0,0,0,0,5,0,10224,0.0,1,3,0.0,0,-3164,15,3179,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,7,0,0,0,0,6,0,9142,0.0,1,0,0.0,0,-1142,0,1142,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,5,0,0,0,0,7,0,8212,0.0,1,6,0.0,0,-901,0,901,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,20,0,0,0,0,8,0,7571,0.0,1,1,0.0,0,-662,0,662,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,81,0,0,0.0,0.0,2023-10-22T15:30:00Z,0,19,0,0,0,0,9,0,7220,0.0,1,4,0.0,0,-381,0,381,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,12,0,0,0,0,10,0,6911,0.0,1,3,0.0,0,-308,0,308,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,108,0,0,0.0,0.0,2023-11-05T14:00:00Z,0,16,0,0,0,0,11,0,6671,0.0,0,2,0.0,0,-250,0,250,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,10,0,0,0,0,12,0,6502,0.0,1,3,0.0,0,-167,0,167,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,18,0,0,0,0,13,0,6314,0.0,2,1,0.0,0,-195,0,195,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,3,0,0,0,0,14,0,6229,0.0,2,2,0.0,0,-91,0,91,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,13,0,0,0,0,15,0,6168,0.0,0,1,0.0,0,-62,0,62,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,151,0,0,0.0,0.0,2023-12-09T17:30:00Z,0,1,0,0,0,0,16,0,6081,0.0,0,1,0.0,0,-85,0,85,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,163,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,4,0,0,0,0,17,0,5971,0.0,2,1,0.0,0,-103,0,103,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2023-12-22T20:00:00Z,0,17,0,0,0,0,18,0,5886,0.0,1,1,0.0,0,-88,0,88,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,188,0,0,0.0,0.0,2023-12-26T20:00:00Z,0,14,0,0,0,0,19,0,5856,0.0,2,3,0.0,0,-35,0,35,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2023-12-30T15:00:00Z,0,6,0,0,0,0,20,0,5784,0.0,2,3,0.0,0,-70,0,70,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,207,0,0,0.0,0.0,2024-01-14T14:00:00Z,0,9,0,0,0,0,21,0,5674,0.0,0,0,0.0,0,-104,0,104,45,False,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,211,0,0,0.0,0.0,2024-01-30T20:15:00Z,0,15,0,0,0,0,22,0,5642,0.0,3,1,0.0,0,-38,0,38,45,True,0
0,0,0,0,0.0,54,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2024-02-03T17:30:00Z,0,17,0,0,0,0,23,0,5623,0.0,5,0,0.0,0,-22,0,22,45,False,0
0,0,0,0,0.0,683,,,,,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,20,0,0,0,0,27,0,0,,0,0,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,683,,,,,276,0,0,0.0,0.0,2021-03-12T20:00:00Z,0,14,0,0,0,0,28,0,34,,1,1,0.0,0,18,21,3,45,False,0
0,0,0,0,0.0,683,,,,,170,0,0,0.0,0.0,2021-03-21T19:30:00Z,0,17,0,0,0,0,29,0,55,,2,0,0.0,0,6,29,23,45,True,0
0,0,0,0,0.0,683,,,,,290,0,0,0.0,0.0,2021-04-04T15:30:00Z,0,8,0,0,0,0,30,0,82,,1,3,0.0,0,12,22,10,45,True,0
0,0,0,0,0.0,683,,,,,303,0,0,0.0,0.0,2021-04-10T14:00:00Z,0,11,0,0,0,0,31,0,110,,1,2,0.0,0,13,28,15,45,False,0
0,0,0,0,0.0,683,,,,,310,0,0,0.0,0.0,2021-04-21T19:15:00Z,0,12,0,0,0,0,32,0,92,,2,1,0.0,0,-27,4,31,45,True,0
0,0,0,0,0.0,683,,,,,320,0,0,0.0,0.0,2021-04-25T18:00:00Z,0,18,0,0,0,0,33,0,94,,2,2,0.0,0,-3,6,9,45,True,0
0,0,0,0,0.0,683,,,,,333,0,0,0.0,0.0,2021-05-01T19:00:00Z,0,7,0,0,0,0,34,0,136,,2,1,0.0,0,38,47,9,44,False,0
0,0,0,0,0.0,683,,,,,340,0,0,0.0,0.0,2021-05-09T13:05:00Z,0,13,0,0,0,0,35,0,157,,3,1,0.0,0,9,39,30,44,True,0
0,0,0,0,0.0,683,,,,,180,0,0,0.0,0.0,2021-05-13T17:00:00Z,0,7,0,0,0,0,35,0,157,,0,0,0.0,0,9,39,30,44,True,0
0,0,0,0,0.0,683,,,,,355,0,0,0.0,0.0,2021-05-16T11:00:00Z,0,6,0,0,0,0,36,0,175,,2,3,0.0,0,9,28,19,44,False,0
0,0,2,0,0.5,683,,,,,367,0,0,0.1,0.0,2021-05-19T17:00:00Z,1,17,0,0,0,0,37,0,185,,2,1,0.0,1,6,27,21,44,False,0
0,0,0,0,0.0,683,,,,,370,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,5,0,0,0,0,38,0,256,,1,2,0.0,0,59,85,26,44,True,0
0,0,0,0,0.0,497,,,,,8,0,0,0.0,0.0,2021-08-14T14:00:00Z,0,18,0,0,0,0,1,0,1298,,2,3,0.0,0,0,0,0,50,False,0
0,0,0,0,0.0,497,,,,,11,0,0,0.0,0.0,2021-08-21T14:00:00Z,4,14,0,0,0,0,2,0,1482,,0,2,0.0,1,-250,60,310,50,True,0
0,0,0,0,0.0,497,,,,,21,0,0,0.0,0.0,2021-08-28T14:00:00Z,0,3,0,0,0,0,3,0,1468,,1,1,0.0,0,-186,100,286,50,True,0
0,0,0,0,0.0,497,,,,,33,0,0,0.0,0.0,2021-09-11T16:30:00Z,0,6,0,0,0,0,4,0,1540,,0,3,0.0,0,-154,250,404,50,False,0
0,0,0,0,0.0,497,,,,,41,0,0,0.0,0.0,2021-09-18T16:30:00Z,0,8,0,0,0,0,5,0,1284,,0,3,0.0,0,-252,31,283,50,True,0
0,0,0,0,0.0,497,,,,,58,0,0,0.0,0.0,2021-09-25T11:30:00Z,0,13,0,0,0,0,6,0,1219,,1,0,0.0,0,-117,84,201,50,False,0
0,0,0,0,0.0,497,,,,,68,0,0,0.0,0.0,2021-10-03T13:00:00Z,0,17,0,0,0,0,7,0,1271,,1,2,0.0,0,-30,68,98,50,False,0
0,0,0,0,0.0,497,,,,,72,0,0,0.0,0.0,2021-10-16T14:00:00Z,0,20,0,0,0,0,8,0,1364,,3,2,0.0,0,-2,80,82,50,True,0
0,0,0,0,0.0,497,,,,,81,0,0,0.0,0.0,2021-10-22T19:00:00Z,0,1,0,0,0,0,9,0,1391,,1,3,0.0,0,-34,35,69,50,False,0
0,0,0,0,0.0,497,,,,,91,0,0,0.0,0.0,2021-10-31T16:30:00Z,0,19,0,0,0,0,10,0,1385,,4,1,0.0,0,-81,34,115,50,True,0
0,0,0,0,0.0,497,,,,,109,0,0,0.0,0.0,2021-11-05T20:00:00Z,0,16,0,0,0,0,11,0,1367,,0,1,0.0,0,-35,41,76,50,False,0
0,0,0,0,0.0,497,,,,,111,0,0,0.0,0.0,2021-11-20T15:00:00Z,0,4,0,0,0,0,12,0,1480,,0,2,0.0,0,4,68,64,50,True,0
0,0,0,0,0.0,497,,,,,126,0,0,0.0,0.0,2021-11-27T15:00:00Z,0,7,0,0,0,0,13,0,1496,,2,1,0.0,0,-15,56,71,50,False,0
0,0,0,0,0.0,497,,,,,131,0,0,0.0,0.0,2021-12-01T20:15:00Z,0,12,0,0,0,0,14,0,1514,,2,1,0.0,0,-17,12,29,50,True,0
