assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,attempted_passes,big_chances_created,big_chances_missed,clearances_blocks_interceptions,completed_passes,dribbles,ea_index,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,id,key_passes,kickoff_time_formatted,loaned_in,loaned_out,offside,open_play_crosses,penalties_conceded,recoveries,tackled,tackles,target_missed,winning_goals
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,8,0,0,0.0,0.0,2023-08-13T13:00:00Z,0,4,0,0,0,0,1,0,820,0.0,2,2,0.0,0,0,0,0,45,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,14,0,0,0,0,2,0,735,0.0,0,2,0.0,0,-164,51,215,45,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,22,0,0,0.0,0.0,2023-08-26T11:30:00Z,0,3,0,0,0,0,3,0,680,0.0,2,0,0.0,0,-76,48,124,45,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,6,0,0,0,0,4,0,641,0.0,5,2,0.0,0,-58,57,115,45,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,48,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,17,0,0,0,0,5,0,626,0.0,1,2,0.0,0,-36,60,96,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,1,0,0,0,0,6,0,611,0.0,2,2,0.0,0,-16,48,64,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-09-30T16:30:00Z,0,11,0,0,0,0,7,0,607,0.0,1,2,0.0,0,-12,35,47,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,12,0,0,0,0,8,0,592,0.0,1,0,0.0,0,-20,36,56,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2023-10-23T19:00:00Z,0,10,0,0,0,0,9,0,586,0.0,0,2,0.0,0,-7,41,48,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2023-10-27T19:00:00Z,0,8,0,0,0,0,10,0,594,0.0,2,1,0.0,0,3,36,33,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,7,0,0,0,0,11,0,624,0.0,4,1,0.0,0,22,54,32,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,120,0,0,0.0,0.0,2023-11-11T12:30:00Z,0,20,0,0,0,0,12,0,619,0.0,1,2,0.0,0,-7,31,38,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2023-11-26T14:00:00Z,0,2,0,0,0,0,13,0,612,0.0,2,1,0.0,0,-8,23,31,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2023-12-03T16:30:00Z,0,13,0,0,0,0,14,0,609,0.0,3,3,0.0,0,-6,21,27,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,148,0,0,0.0,0.0,2023-12-07T20:15:00Z,0,19,0,0,0,0,15,0,606,0.0,2,1,0.0,0,-3,12,15,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,159,0,0,0.0,0.0,2023-12-10T16:30:00Z,0,15,0,0,0,0,16,0,606,0.0,1,4,0.0,0,0,11,11,44,True,0,,,,,,,,,,,,,,,,,,,,,,,
0,0,0,0,0.0,514,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2023-12-15T20:00:00Z,0,16,0,0,0,0,17,0,616,0.0,2,0,0.0,0,6,19,13,44,False,0,,,,,,,,,,,,,,,,,,,,,,,
