assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,12,0,0,0,0,1,0,12579,0.0,1,4,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,13432,0.0,4,1,0.0,0,-960,1036,1996,45,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2023-08-26T16:30:00Z,0,19,0,0,0,0,3,0,12072,0.0,3,1,0.0,0,-1739,860,2599,44,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,15,0,0,0,0,4,0,11452,0.0,1,3,0.0,0,-1021,542,1563,44,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,14,0,0,0,0,5,0,9929,0.0,3,1,0.0,0,-1698,314,2012,44,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,3,0,0,0,0,6,0,8549,0.0,1,3,0.0,0,-1396,0,1396,44,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,2,0,0,0,0,7,0,7570,0.0,1,6,0.0,0,-967,0,967,44,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,7010,0.0,2,2,0.0,0,-582,0,582,44,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,13,0,0,0,0,9,0,6625,0.0,1,2,0.0,0,-412,0,412,44,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,10,0,0,0,0,10,0,6340,0.0,1,1,0.0,0,-287,0,287,44,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,9,0,0,0,0,11,0,6125,0.0,1,1,0.0,0,-230,0,230,44,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,17,0,0,0,0,12,0,5897,0.0,1,1,0.0,0,-224,0,224,44,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,16,0,0,0,0,13,0,5697,0.0,3,2,0.0,0,-194,0,194,44,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,7,0,0,0,0,14,0,5590,0.0,2,3,0.0,0,-123,0,123,44,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,4,0,0,0,0,15,0,5508,0.0,1,2,0.0,0,-80,0,80,44,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,6,0,0,0,0,16,0,5423,0.0,1,1,0.0,0,-83,0,83,44,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,1,0,0,0,0,17,0,5291,0.0,0,2,0.0,0,-131,0,131,44,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,8,0,0,0,0,18,0,5202,0.0,1,1,0.0,0,-89,0,89,44,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,18,0,0,0,0,19,0,5166,0.0,2,4,0.0,0,-42,0,42,44,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2024-01-02T19:30:00Z,0,19,0,0,0,0,20,0,5082,0.0,0,0,0.0,0,-82,0,82,44,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2024-01-22T19:45:00Z,0,20,0,0,0,0,21,0,4934,0.0,0,0,0.0,0,-147,0,147,44,True,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,12,0,0,0,0,22,0,4874,0.0,0,4,0.0,0,-67,0,67,44,False,0
0,0,0,0,0.0,123,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,8,0,0,0,0,23,0,4845,0.0,1,4,0.0,0,-28,0,28,44,True,0
0,0,0,0,0.0,537,,,,,43,0,0,0.0,0.0,2019-09-14T14:00:00Z,0,5,0,0,0,0,5,0,0,,1,1,0.0,0,0,0,0,45,True,0
0,0,10,1,24.4,537,,,,,58,0,0,4.1,10.4,2019-09-21T16:30:00Z,90,13,0,0,0,0,6,0,282,,0,0,6.0,3,156,184,28,45,False,0
0,0,11,0,6.5,537,,,,,63,2,0,3.7,8.4,2019-09-28T14:00:00Z,90,6,0,0,0,0,7,0,1434,,0,2,22.0,1,953,1172,219,45,False,1
0,0,14,1,3.8,537,,,,,72,0,0,1.8,11.8,2019-10-05T11:30:00Z,87,17,0,0,0,0,8,0,2069,,0,3,2.0,3,547,801,254,45,True,0
0,0,3,0,0.1,537,,,,,81,1,0,1.0,1.4,2019-10-19T14:00:00Z,9,2,0,0,0,0,9,0,2452,,1,2,8.0,1,379,825,446,45,False,0
0,0,8,0,3.8,537,,,,,92,2,0,4.6,7.6,2019-10-26T14:00:00Z,90,8,0,0,0,0,10,0,2524,,2,3,35.0,2,23,265,242,45,True,0
0,0,11,1,26.0,537,,,,,104,0,0,7.2,12.2,2019-11-02T15:00:00Z,90,14,0,0,0,0,11,0,3319,,0,2,34.0,3,656,1040,384,45,True,0
0,0,21,0,23.6,537,,,,,115,3,0,4.6,20.8,2019-11-10T14:00:00Z,90,12,0,0,0,0,12,0,4252,,1,3,2.0,2,808,1147,339,45,False,0
0,0,0,0,0.0,537,,,,,124,0,0,0.0,0.0,2019-11-23T15:00:00Z,0,9,0,0,0,0,13,0,5658,,2,0,0.0,0,1202,1781,579,45,True,0
0,0,6,0,19.6,537,,,,,134,0,0,2.8,8.6,2019-11-30T15:00:00Z,21,10,0,0,0,0,14,0,5383,,1,2,0.0,1,-174,480,654,45,False,0
0,0,13,0,18.4,537,,,,,141,1,0,3.4,13.4,2019-12-05T20:15:00Z,87,1,0,0,0,0,15,0,5208,,2,1,2.0,2,-195,216,411,45,False,0
0,0,15,0,24.4,537,,,,,153,2,0,5.8,15.8,2019-12-08T16:30:00Z,90,20,0,0,0,0,16,0,5327,,2,2,18.0,2,53,448,395,45,True,0
