,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,2,0,0.1,344,0.0,0.0,0.0,0.0,9,0,0,0.0,0.2,2022-08-07T13:00:00Z,1,5,0,0,0,0,1,0,77705,0,2,1,0.0,1,0,0,0,50,True,0,4,3,1
1,1,1,1,0,0,4,0,10.8,344,0.01,0.01,0.0,0.25,13,0,0,2.1,4.4,2022-08-13T16:30:00Z,30,4,0,0,0,0,2,0,75015,0,0,4,6.0,1,-10409,4707,15116,50,False,0,3,3,2
2,2,2,2,1,0,10,0,11.1,344,0.07,0.22,0.15,0.57,27,0,0,3.4,16.6,2022-08-22T19:00:00Z,45,12,0,0,0,0,3,0,62160,1,1,2,6.0,4,-15361,3737,19098,49,True,0,4,4,3
3,3,3,3,0,0,6,1,32.6,344,0.66,0.81,0.15,1.14,39,0,0,8.5,11.8,2022-08-27T11:30:00Z,79,17,0,0,0,0,4,0,72794,1,1,0,41.0,3,5772,16476,10704,49,False,0,3,2,4
4,4,4,4,0,0,0,0,2.0,344,0.01,0.03,0.02,0.33,46,0,0,0.9,0.8,2022-09-01T19:00:00Z,58,10,0,0,0,0,5,0,88954,1,1,0,6.0,1,11666,22512,10846,49,False,0,3,3,5
5,5,5,5,0,0,0,0,0.0,344,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2022-09-04T15:30:00Z,0,1,0,0,0,0,6,0,91082,0,1,3,0.0,0,-396,14374,14770,49,True,0,4,4,6
6,6,6,6,0,0,0,0,0.0,344,0.0,0.0,0.0,0.0,88,0,0,0.0,0.0,2022-10-02T13:00:00Z,0,13,0,0,0,0,9,0,69588,0,3,6,0.0,0,-5423,2158,7581,49,False,0,3,5,9
7,7,7,7,0,0,0,0,0.0,344,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,8,0,0,0,0,10,0,62677,0,2,1,0.0,0,-7179,896,8075,49,False,0,3,2,10
8,8,8,8,0,0,0,0,0.0,344,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,15,0,0,0,0,11,0,58635,0,0,0,0.0,0,-4378,629,5007,48,True,0,4,3,11
9,9,9,9,0,0,3,0,1.0,344,0.03,0.03,0.0,0.03,119,0,0,0.1,0.4,2022-10-19T19:15:00Z,3,18,0,0,0,0,12,0,54677,0,0,2,0.0,1,-2966,330,3296,48,True,0,4,3,12
