assists,bonus,bps,clean_sheets,goals_conceded,goals_scored,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,total_points,transfers_in,transfers_out,value,yellow_cards
-0.246930017605985,-0.22824520418604072,-0.25174245645834253,-0.3731224698958495,0.44689174892824246,-0.24657840311899995,0.9363541804131812,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-1.5995316627850293,,-0.3402589404524082,2.0,-0.2516120131319473,-0.2564361056003824,-0.32783778661249424,-0.2754089307658853
-0.246930017605985,-0.22824520418604072,0.05680438047404853,-0.3731224698958495,-0.564801740035239,-0.24657840311899995,-0.5662825192598708,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-1.5099584179477048,,-0.3383683400992463,1.0,-0.2373175336372438,-0.23787160765664403,-0.32783778661249424,-0.2754089307658853
-0.246930017605985,-0.22824520418604072,-0.14889351081421218,-0.3731224698958495,-0.564801740035239,-0.24657840311899995,-0.4911506842762182,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-1.4203851731103805,,-0.3405220391634637,1.0,-0.24818978799183603,-0.2282180687259001,-0.32783778661249424,-0.2754089307658853
-0.246930017605985,3.606942511647196,1.7023875107801343,-0.3731224698958495,0.44689174892824246,3.3168078951266153,-0.16557939934705695,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-1.330811928273056,,-0.3420230510406394,8.0,-0.2475701258265484,-0.23477214365212423,-0.40121518558863634,-0.2754089307658853
-0.246930017605985,-0.22824520418604072,-0.25174245645834253,-0.3731224698958495,-0.564801740035239,-0.24657840311899995,-0.8918538041890322,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-1.2412386834357316,,-0.33668518296057065,1.0,-0.20429235687361852,-0.23812989632368733,-0.40121518558863634,-0.2754089307658853
-0.246930017605985,-0.22824520418604072,-0.8688361303231246,-0.3731224698958495,-0.564801740035239,-0.24657840311899995,-0.7165461892271761,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-1.151665438598407,,-0.33613031452507536,0.0,-0.23324747986978636,-0.23950205486735496,-0.40121518558863634,3.6308426433384633
-0.246930017605985,-0.22824520418604072,-0.6631382390348639,-0.3731224698958495,-0.564801740035239,-0.24657840311899995,-0.916897749183583,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-1.0620921937610825,,-0.33705453307416783,0.0,-0.24166925202528655,-0.23561158182001501,-0.40121518558863634,-0.2754089307658853
-0.246930017605985,-0.22824520418604072,-0.35459140210247286,-0.3731224698958495,-0.564801740035239,-0.24657840311899995,-0.34088701430891305,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-0.9725189489237582,,-0.3377392643349918,1.0,-0.24299307574203743,-0.23859804453270336,-0.40121518558863634,-0.2754089307658853
-0.246930017605985,-0.22824520418604072,0.05680438047404853,-0.3731224698958495,0.44689174892824246,-0.24657840311899995,0.4855631705112656,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-0.8829457040864337,,-0.3384998894547741,1.0,-0.24637305118906092,-0.2418105098290546,-0.40121518558863634,-0.2754089307658853
-0.246930017605985,-0.22824520418604072,-0.6631382390348639,-0.3731224698958495,-0.564801740035239,-0.24657840311899995,-0.916897749183583,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-0.7933724592491093,,-0.3392638876349546,0.0,-0.24727437797493385,-0.24326338358117325,-0.40121518558863634,-0.2754089307658853
-0.246930017605985,-0.22824520418604072,-0.6631382390348639,-0.3731224698958495,-0.564801740035239,-0.24657840311899995,-0.916897749183583,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-0.7037992144117848,,-0.3401577486404637,0.0,-0.24926011355006014,-0.2451682625006177,-0.40121518558863634,-0.2754089307658853
-0.246930017605985,-0.22824520418604072,-0.6631382390348639,-0.3731224698958495,-0.564801740035239,-0.24657840311899995,-0.916897749183583,-0.025240262049661906,-0.03842602877603044,,-0.040966408928326314,-0.6142259695744604,,-0.34088632968646365,0.0,-0.250583937266811,-0.2480094378380942,-0.40121518558863634,-0.2754089307658853
