,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,12,0,0,0,0,1,0,246,0,1,4,0.0,0,0,0,0,45,True,0,3,2,1
1,1,1,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2023-08-19T14:00:00Z,0,20,0,0,0,0,2,0,184,0,4,1,0.0,0,-61,0,61,45,False,0,3,2,2
2,2,2,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,24,0,0,0.0,0.0,2023-08-26T16:30:00Z,0,19,0,0,0,0,3,0,160,0,3,1,0.0,0,-27,0,27,45,True,0,3,2,3
3,3,3,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,33,0,0,0.0,0.0,2023-09-02T16:30:00Z,0,15,0,0,0,0,4,0,151,0,1,3,0.0,0,-10,0,10,45,True,0,3,3,4
4,4,4,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,14,0,0,0,0,5,0,142,0,3,1,0.0,0,-9,0,9,45,False,0,3,4,5
5,5,5,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,53,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,3,0,0,0,0,6,0,142,0,1,3,0.0,0,-1,0,1,45,True,0,3,2,6
6,6,6,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,61,0,0,0.0,0.0,2023-09-30T11:30:00Z,0,2,0,0,0,0,7,0,137,0,1,6,0.0,0,-4,0,4,45,False,0,3,4,7
7,7,7,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,72,0,0,0.0,0.0,2023-10-08T13:00:00Z,0,11,0,0,0,0,8,0,134,0,2,2,0.0,0,-4,0,4,45,True,0,3,4,8
8,8,8,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,86,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,13,0,0,0,0,9,0,129,0,1,2,0.0,0,-5,0,5,45,False,0,3,5,9
9,9,9,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,10,0,0,0,0,10,0,127,0,1,1,0.0,0,-2,0,2,45,True,0,3,2,10
10,10,10,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,9,0,0,0,0,11,0,126,0,1,1,0.0,0,-1,0,1,45,False,0,3,2,11
11,11,11,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,114,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,17,0,0,0,0,12,0,125,0,1,1,0.0,0,-1,0,1,45,True,0,3,2,12
12,12,12,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,16,0,0,0,0,13,0,124,0,3,2,0.0,0,-1,0,1,45,False,0,3,2,13
13,13,13,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,7,0,0,0,0,14,0,123,0,2,3,0.0,0,-1,0,1,45,False,0,3,3,14
14,14,14,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,142,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,4,0,0,0,0,15,0,122,0,1,2,0.0,0,-1,0,1,45,True,0,3,3,15
15,15,15,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,152,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,6,0,0,0,0,16,0,122,0,1,1,0.0,0,0,0,0,45,True,0,3,2,16
16,16,16,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,161,0,0,0.0,0.0,2023-12-17T14:00:00Z,0,1,0,0,0,0,17,0,122,0,0,2,0.0,0,0,0,0,45,False,0,3,4,17
17,17,17,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,172,0,0,0.0,0.0,2023-12-21T20:00:00Z,0,8,0,0,0,0,18,0,121,0,1,1,0.0,0,-1,0,1,45,False,0,3,2,18
18,18,18,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-12-28T19:30:00Z,0,18,0,0,0,0,19,0,121,0,2,4,0.0,0,0,0,0,45,True,0,3,3,19
19,19,19,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,199,0,0,0.0,0.0,2024-01-02T19:30:00Z,0,19,0,0,0,0,20,0,121,0,0,0,0.0,0,0,0,0,45,False,0,3,3,20
20,20,20,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,204,0,0,0.0,0.0,2024-01-22T19:45:00Z,0,20,0,0,0,0,21,0,120,0,0,0,0.0,0,-1,0,1,45,True,0,3,2,21
21,21,21,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,214,0,0,0.0,0.0,2024-01-30T19:45:00Z,0,12,0,0,0,0,22,0,120,0,0,4,0.0,0,0,0,0,45,False,0,3,2,22
22,22,22,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,224,0,0,0.0,0.0,2024-02-03T15:00:00Z,0,8,0,0,0,0,23,0,120,0,1,4,0.0,0,0,0,0,45,True,0,3,2,23
