,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,10,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,45,True,0,2,2,1
1,1,1,0,0,3,0,0.0,650,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,2023-08-20T13:00:00Z,1,2,0,0,0,0,2,0,567,0,0,4,0.0,1,157,190,33,45,False,0,2,4,2
2,2,2,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,27,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,20,0,0,0,0,3,0,755,0,1,0,0.0,0,13,125,112,45,True,0,2,2,3
3,3,3,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2023-09-02T11:30:00Z,0,17,0,0,0,0,4,0,842,0,2,2,0.0,0,-9,93,102,45,False,0,2,2,4
4,4,4,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,0,1,0,0,0,0,5,0,1018,0,1,0,0.0,0,36,161,125,45,True,0,2,4,5
5,5,5,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2023-09-23T16:30:00Z,0,4,0,0,0,0,6,0,1138,0,3,1,0.0,0,56,133,77,45,False,0,2,3,6
6,6,6,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,12,0,0,0,0,7,0,1174,0,2,1,0.0,0,11,113,102,45,True,0,2,2,7
7,7,7,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,75,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,3,0,0,0,0,8,0,1229,0,0,3,0.0,0,0,118,118,45,True,0,2,2,8
8,8,8,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2023-10-21T11:30:00Z,0,11,0,0,0,0,9,0,1278,0,0,2,0.0,0,11,97,86,45,False,0,2,5,9
9,9,9,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2023-10-29T13:00:00Z,0,19,0,0,0,0,10,0,1268,0,1,0,0.0,0,-31,68,99,45,False,0,2,3,10
10,10,10,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,5,0,0,0,0,11,0,1310,0,1,1,0.0,0,2,77,75,45,True,0,2,3,11
11,11,11,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,116,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,8,0,0,0,0,12,0,1294,0,3,2,0.0,0,-22,66,88,45,False,0,2,2,12
12,12,12,0,0,0,0,0.0,650,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,14,0,0,0,0,13,0,1324,0,3,0,0.0,0,1,66,65,45,True,0,2,3,13
