,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,36,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,12,0,0,0,0,4,0,0,0,0,9,0.0,0,0,0,0,45,False,0,2,4,4
1,1,1,1,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,20,0,0,0,0,5,0,4454,0,0,0,0.0,0,2641,3165,524,45,True,0,2,2,5
2,2,2,2,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,58,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,16,0,0,0,0,6,0,4867,0,3,2,0.0,0,-446,1793,2239,45,False,0,2,2,6
3,3,3,3,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,77,0,0,0.0,0.0,2022-09-17T14:00:00Z,0,15,0,0,0,0,8,0,3047,0,1,1,0.0,0,-423,0,423,45,False,0,2,4,8
4,4,4,4,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,82,0,0,0.0,0.0,2022-10-01T14:00:00Z,0,4,0,0,0,0,9,0,2868,0,0,0,0.0,0,-280,0,280,45,True,0,2,3,9
5,5,5,5,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,10,0,0,0,0,10,0,2696,0,1,2,0.0,0,-179,0,179,45,True,0,2,3,10
6,6,6,6,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,103,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,9,0,0,0,0,11,0,2605,0,2,2,0.0,0,-94,0,94,45,False,0,2,2,11
7,7,7,7,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2022-10-19T18:30:00Z,0,17,0,0,0,0,12,0,2483,0,1,0,0.0,0,-93,0,93,45,True,0,2,2,12
8,8,8,8,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,129,0,0,0.0,0.0,2022-10-24T19:00:00Z,0,19,0,0,0,0,13,0,2450,0,0,2,0.0,0,-65,0,65,45,False,0,2,3,13
9,9,9,9,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,132,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,18,0,0,0,0,14,0,2376,0,3,2,0.0,0,-73,0,73,45,True,0,2,3,14
10,10,10,10,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,11,0,0,0,0,15,0,2327,0,3,4,0.0,0,-56,0,56,45,False,0,2,2,15
11,11,11,11,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,151,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,8,0,0,0,0,16,0,2289,0,0,3,0.0,0,-37,0,37,45,True,0,2,2,16
12,12,12,12,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,164,0,0,0.0,0.0,2022-12-27T17:30:00Z,0,6,0,0,0,0,17,0,2191,0,0,2,0.0,0,-100,0,100,45,False,0,2,4,17
13,13,13,13,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,7,0,0,0,0,18,0,2172,0,2,0,0.0,0,-19,0,19,45,True,0,2,2,18
14,14,14,14,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,14,0,0,0,0,19,0,2152,0,0,3,0.0,0,-21,0,21,45,False,0,2,4,19
15,15,15,15,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,192,0,0,0.0,0.0,2023-01-14T17:30:00Z,0,4,0,0,0,0,20,0,2133,0,0,2,0.0,0,-19,0,19,45,False,0,2,3,20
16,16,16,16,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,202,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,16,0,0,0,0,21,0,2111,0,1,1,0.0,0,-21,0,21,45,True,0,2,2,21
17,17,17,17,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,213,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,5,0,0,0,0,22,0,2098,0,0,1,0.0,0,-13,0,13,45,False,0,2,3,22
18,18,18,18,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,222,0,0,0.0,0.0,2023-02-11T17:30:00Z,0,15,0,0,0,0,23,0,2087,0,1,1,0.0,0,-12,0,12,45,True,0,2,3,23
19,19,19,19,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,240,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,20,0,0,0,0,24,0,2080,0,1,0,0.0,0,-7,0,7,45,False,0,2,2,24
20,20,20,20,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,241,0,0,0.0,0.0,2023-02-25T17:30:00Z,0,13,0,0,0,0,25,0,2070,0,4,1,0.0,0,-9,0,9,45,True,0,2,5,25
21,21,21,21,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,251,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,1,0,0,0,0,26,0,2061,0,2,3,0.0,0,-11,0,11,45,False,0,2,4,26
22,22,22,22,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,261,0,0,0.0,0.0,2023-03-11T12:30:00Z,0,12,0,0,0,0,27,0,2051,0,0,1,0.0,0,-10,0,10,45,True,0,2,4,27
23,23,23,23,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,272,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,2,0,0,0,0,28,0,2041,0,0,3,0.0,0,-10,0,10,45,False,0,2,2,28
24,24,24,24,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,282,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,9,0,0,0,0,29,0,2035,0,1,2,0.0,0,-6,0,6,45,True,0,2,2,29
25,25,25,25,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,5,0,0,0,0,29,0,2035,0,2,0,0.0,0,-6,0,6,45,True,0,2,3,29
26,26,26,26,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,295,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,10,0,0,0,0,30,0,2028,0,1,0,0.0,0,-6,0,6,45,False,0,2,3,30
27,27,27,27,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,308,0,0,0.0,0.0,2023-04-15T14:15:00Z,0,18,0,0,0,0,31,0,2026,0,3,2,0.0,0,-3,0,3,45,False,0,2,4,31
28,28,28,28,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2023-04-23T13:00:00Z,0,19,0,0,0,0,32,0,2023,0,4,0,0.0,0,-2,0,2,45,True,0,2,2,32
29,29,29,29,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,330,0,0,0.0,0.0,2023-04-27T18:45:00Z,0,17,0,0,0,0,33,0,2021,0,1,0,0.0,0,-3,0,3,45,False,0,2,2,33
30,30,30,30,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,332,0,0,0.0,0.0,2023-04-30T13:00:00Z,0,11,0,0,0,0,34,0,2018,0,1,4,0.0,0,-3,0,3,45,True,0,2,2,34
31,31,31,31,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,341,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,6,0,0,0,0,35,0,2012,0,3,1,0.0,0,-6,0,6,45,True,0,2,3,35
32,32,32,32,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,7,0,0,0,0,36,0,2011,0,0,2,0.0,0,-1,0,1,45,False,0,2,2,36
33,33,33,33,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,361,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,14,0,0,0,0,37,0,2006,0,1,0,0.0,0,-4,0,4,45,True,0,2,3,37
