,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,696,344,0,0,0.0,0.0,2021-05-08T19:15:00Z,0,16,0,0,0,0,35,0,0,0,2,0.0,0,0,0,0,45,True,0,3,2,35
1,1,1,1,0,0,0,0,0.0,696,334,0,0,0.0,0.0,2021-05-13T19:15:00Z,0,13,0,0,0,0,35,0,0,4,2,0.0,0,0,0,0,45,False,0,4,4,35
2,2,2,2,0,0,0,0,0.0,696,353,0,0,0.0,0.0,2021-05-16T15:30:00Z,0,18,0,0,0,0,36,0,35,2,1,0.0,0,24,45,21,45,False,0,4,2,36
3,3,3,3,0,0,0,0,0.0,696,360,0,0,0.0,0.0,2021-05-19T19:15:00Z,0,4,0,0,0,0,37,0,56,3,0,0.0,0,23,35,12,45,False,0,4,2,37
4,4,4,4,0,0,0,0,0.0,696,374,0,0,0.0,0.0,2021-05-23T15:00:00Z,0,6,0,0,0,0,38,0,107,0,2,0.0,0,44,62,18,45,True,0,3,2,38
