,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,217,0,0,0.0,0.0,2023-02-04T17:30:00Z,0,15,0,0,0,0,22,0,0,0,1,1,0.0,0,0,0,0,40,False,0,2,4,22
1,1,1,1,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,230,0,0,0.0,0.0,2023-02-11T12:30:00Z,0,6,0,0,0,0,23,0,230,0,1,1,0.0,0,173,183,10,40,True,0,3,3,23
2,2,2,2,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,239,0,0,0.0,0.0,2023-02-19T16:30:00Z,0,18,0,0,0,0,24,0,288,0,0,2,0.0,0,20,118,98,40,False,0,2,4,24
3,3,3,3,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,250,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,16,0,0,0,0,25,0,853,0,0,4,0.0,0,134,217,83,40,True,0,3,2,25
4,4,4,4,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,254,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,5,0,0,0,0,26,0,637,0,0,4,0.0,0,105,161,56,40,False,0,2,3,26
5,5,5,5,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,270,0,0,0.0,0.0,2023-03-12T14:00:00Z,0,2,0,0,0,0,27,0,697,0,1,1,0.0,0,-11,110,121,40,True,0,3,2,27
6,6,6,6,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,290,0,0,0.0,0.0,2023-04-02T13:00:00Z,0,17,0,0,0,0,29,0,879,0,0,1,0.0,0,48,107,59,40,True,0,3,2,29
7,7,7,7,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,70,0,0,0.0,0.0,2023-04-05T19:00:00Z,0,15,0,0,0,0,29,0,879,0,5,1,0.0,0,48,107,59,40,True,0,3,3,29
8,8,8,8,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,293,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,9,0,0,0,0,30,0,933,0,1,0,0.0,0,46,94,48,40,False,0,2,2,30
9,9,9,9,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,309,0,0,0.0,0.0,2023-04-16T13:00:00Z,0,1,0,0,0,0,31,0,1027,0,2,2,0.0,0,49,112,63,40,True,0,3,4,31
10,10,10,10,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,312,0,0,0.0,0.0,2023-04-23T13:00:00Z,0,3,0,0,0,0,32,0,1262,0,4,0,0.0,0,60,109,49,40,False,0,2,2,32
11,11,11,11,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,326,0,0,0.0,0.0,2023-04-26T18:45:00Z,0,12,0,0,0,0,33,0,1165,0,2,1,0.0,0,26,81,55,40,True,0,3,4,33
12,12,12,12,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,7,0,0,0,0,34,0,1364,0,3,4,0.0,0,79,143,64,40,False,0,2,2,34
13,13,13,13,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,277,0,0,0.0,0.0,2023-05-03T19:00:00Z,0,13,0,0,0,0,34,0,1364,0,0,3,0.0,0,79,143,64,40,False,0,2,5,34
14,14,14,14,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,349,0,0,0.0,0.0,2023-05-07T18:00:00Z,0,14,0,0,0,0,35,0,1292,0,0,1,0.0,0,-8,71,79,40,True,0,3,3,35
15,15,15,15,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,353,0,0,0.0,0.0,2023-05-14T13:00:00Z,0,4,0,0,0,0,36,0,1384,0,0,2,0.0,0,52,102,50,40,False,0,2,3,36
16,16,16,16,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,369,0,0,0.0,0.0,2023-05-21T12:30:00Z,0,11,0,0,0,0,37,0,1564,0,1,3,0.0,0,109,165,56,40,True,0,3,2,37
17,17,17,17,0,0,0,0,0.0,739,0.0,0.0,0.0,0.0,378,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,10,0,0,0,0,38,0,1647,0,1,2,0.0,0,94,136,42,40,False,0,2,3,38
