,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,20,0,0,0,0,1,0,4454,0,1,2,0.0,0,0,0,0,45,True,0,2,2,1
1,1,1,1,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,19,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,17,0,0,0,0,2,0,4774,0,2,2,0.0,0,-391,243,634,45,False,0,2,2,2
2,2,2,2,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,25,0,0,0.0,0.0,2022-08-21T13:00:00Z,0,6,0,0,0,0,3,0,4507,0,0,3,0.0,0,-516,210,726,45,True,0,2,3,3
3,3,3,3,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,34,0,0,0.0,0.0,2022-08-27T14:00:00Z,0,5,0,0,0,0,4,0,14600,0,0,1,0.0,0,6643,9586,2943,44,False,0,2,3,4
4,4,4,4,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,45,0,0,0.0,0.0,2022-08-30T19:00:00Z,0,8,0,0,0,0,5,0,13164,0,1,1,0.0,0,-1046,1006,2052,44,True,0,2,2,5
5,5,5,5,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,52,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,4,0,0,0,0,6,0,12610,0,2,5,0.0,0,-884,717,1601,44,False,0,2,3,6
6,6,6,6,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,85,0,0,0.0,0.0,2022-10-02T15:30:00Z,0,2,0,0,0,0,9,0,11180,0,0,0,0.0,0,-469,175,644,44,True,0,2,2,9
7,7,7,7,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,7,0,0,0,0,10,0,15019,0,1,2,0.0,0,2861,3921,1060,43,False,0,2,2,10
8,8,8,8,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,104,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,1,0,0,0,0,11,0,15717,0,1,0,0.0,0,681,2049,1368,43,True,0,2,4,11
9,9,9,9,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,117,0,0,0.0,0.0,2022-10-20T19:15:00Z,0,10,0,0,0,0,12,0,15557,0,0,2,0.0,0,-455,509,964,43,False,0,2,3,12
10,10,10,10,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,124,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,9,0,0,0,0,13,0,15162,0,3,2,0.0,0,-213,502,715,43,True,0,2,2,13
11,11,11,11,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,138,0,0,0.0,0.0,2022-10-29T18:45:00Z,0,12,0,0,0,0,14,0,14579,0,2,1,0.0,0,-648,285,933,43,False,0,2,4,14
12,12,12,12,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,144,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,3,0,0,0,0,15,0,13799,0,3,4,0.0,0,-819,232,1051,43,True,0,2,2,15
13,13,13,13,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,158,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,18,0,0,0,0,16,0,13322,0,3,4,0.0,0,-550,182,732,43,False,0,2,4,16
14,14,14,14,0,0,7,0,0.5,247,0.0,0.06,0.06,0.27,167,0,0,2.5,4.4,2022-12-28T20:00:00Z,7,13,0,0,0,0,17,0,12237,0,3,1,20.0,1,-1179,482,1661,43,True,0,2,5,17
15,15,15,15,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,176,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,15,0,0,0,0,18,0,12072,0,0,0,0.0,0,-196,119,315,43,False,0,2,4,18
16,16,16,16,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-01-04T19:45:00Z,0,19,0,0,0,0,19,0,11853,0,2,2,0.0,0,-235,41,276,43,True,0,2,2,19
17,17,17,17,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,191,0,0,0.0,0.0,2023-01-13T20:00:00Z,0,2,0,0,0,0,20,0,11715,0,1,2,0.0,0,-186,269,455,43,False,0,2,2,20
18,18,18,18,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,205,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,4,0,0,0,0,21,0,11350,0,0,0,0.0,0,-383,62,445,43,True,0,2,3,21
19,19,19,19,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,218,0,0,0.0,0.0,2023-02-05T14:00:00Z,0,16,0,0,0,0,22,0,11131,0,0,1,0.0,0,-258,156,414,43,False,0,2,2,22
20,20,20,20,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-02-08T20:00:00Z,0,14,0,0,0,0,22,0,11131,0,2,2,0.0,0,-258,156,414,43,False,0,2,4,22
21,21,21,21,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2023-02-12T14:00:00Z,0,14,0,0,0,0,23,0,11035,0,2,0,0.0,0,-121,108,229,43,True,0,2,3,23
22,22,22,22,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,235,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,8,0,0,0,0,24,0,10924,0,0,1,0.0,0,-138,30,168,43,False,0,2,2,24
23,23,23,23,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,245,0,0,0.0,0.0,2023-02-25T15:00:00Z,0,17,0,0,0,0,25,0,11081,0,0,1,0.0,0,-31,177,208,42,True,0,2,2,25
24,24,24,24,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,255,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,6,0,0,0,0,26,0,10801,0,0,1,0.0,0,-138,53,191,42,False,0,2,4,26
25,25,25,25,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,5,0,0,0,0,27,0,10823,0,2,2,0.0,0,-6,156,162,42,True,0,2,3,27
26,26,26,26,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,280,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,20,0,0,0,0,28,0,10783,0,4,2,0.0,0,-105,66,171,42,False,0,2,2,28
27,27,27,27,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,281,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,1,0,0,0,0,29,0,10728,0,1,4,0.0,0,-27,152,179,42,False,0,2,4,29
28,28,28,28,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,65,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,16,0,0,0,0,29,0,10728,0,1,2,0.0,0,-27,152,179,42,True,0,2,2,29
29,29,29,29,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2023-04-09T13:00:00Z,0,7,0,0,0,0,30,0,10627,0,5,1,0.0,0,-111,62,173,42,True,0,2,2,30
30,30,30,30,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,304,0,0,0.0,0.0,2023-04-17T19:00:00Z,0,12,0,0,0,0,31,0,10653,0,6,1,0.0,0,1,75,74,42,True,0,2,4,31
31,31,31,31,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,316,0,0,0.0,0.0,2023-04-22T11:30:00Z,0,9,0,0,0,0,32,0,10709,0,1,2,0.0,0,26,112,86,42,False,0,2,2,32
