,Unnamed: 0,Unnamed: 0.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,4,0,11.2,196,0.15,0.15,0.0,1.23,9,1,0,2.2,1.2,2023-08-13T15:30:00Z,80,11,0,0,0,0,1,0,251666,1,1,1,10.0,1,0,0,0,45,True,1,3,4,1
1,1,1,0,0,19,0,13.9,196,0.04,0.12,0.08,0.73,19,1,1,7.7,33.6,2023-08-20T15:30:00Z,45,19,0,0,0,0,2,0,279081,1,1,3,29.0,5,5423,27654,22231,45,False,1,3,3,2
2,2,2,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,12,0,0,0,0,3,0,209347,0,0,3,0.0,0,-69491,14388,83879,45,True,0,3,2,3
3,3,3,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,16,0,0,0,0,4,0,148991,0,1,0,0.0,0,-61058,948,62006,44,True,0,3,2,4
4,4,4,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,124755,0,0,0,0.0,0,-26320,2884,29204,44,False,0,3,2,5
5,5,5,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,109174,0,1,0,0.0,0,-15969,739,16708,44,True,0,3,3,6
6,6,6,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,105823,0,2,0,0.0,0,-5772,9523,15295,43,False,0,3,2,7
7,7,7,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,167938,0,4,1,0.0,0,55344,97386,42042,43,False,0,3,2,8
8,8,8,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,182349,0,2,2,0.0,0,16834,37682,20848,43,True,0,3,4,9
9,9,9,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,173177,0,2,0,0.0,0,-7503,16092,23595,43,True,0,3,3,10
10,10,10,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,170847,0,4,1,0.0,0,-3562,10426,13988,43,False,0,3,3,11
11,11,11,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,156457,0,4,4,0.0,0,-13027,3486,16513,43,True,0,3,5,12
12,12,12,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,144146,0,1,4,0.0,0,-12038,3183,15221,43,False,0,3,4,13
13,13,13,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,135448,0,2,3,0.0,0,-9488,1410,10898,43,True,0,3,3,14
