,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,own_FDR,opp_FDR,gw
0,0,0,0,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,20,0,0,0,0,12,0,0,0,1,2,0.0,0,0,0,0,40,True,0,2,2,12
1,1,1,1,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,123,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,8,0,0,0,0,13,0,299,0,0,3,0.0,0,225,248,23,40,False,0,2,2,13
2,2,2,2,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,17,0,0,0,0,14,0,342,0,0,1,0.0,0,-49,93,142,40,True,0,2,2,14
3,3,3,3,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,149,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,19,0,0,0,0,15,0,486,0,2,1,0.0,0,49,112,63,40,False,0,2,3,15
4,4,4,4,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,157,0,0,0.0,0.0,2022-11-12T15:00:00Z,0,16,0,0,0,0,16,0,760,0,0,1,0.0,0,169,247,78,40,False,0,2,2,16
5,5,5,5,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,9,0,0,0,0,17,0,1176,0,3,0,0.0,0,270,545,275,40,True,0,2,2,17
6,6,6,6,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,171,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,3,0,0,0,0,18,0,1270,0,2,0,0.0,0,43,137,94,40,False,0,2,2,18
7,7,7,7,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,185,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,18,0,0,0,0,19,0,1255,0,4,0,0.0,0,-49,51,100,40,True,0,2,3,19
8,8,8,8,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,194,0,0,0.0,0.0,2023-01-15T14:00:00Z,0,6,0,0,0,0,20,0,1319,0,0,1,0.0,0,-24,87,111,40,False,0,2,4,20
9,9,9,9,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-01-18T20:00:00Z,0,14,0,0,0,0,20,0,1319,0,1,1,0.0,0,-24,87,111,40,True,0,2,3,20
10,10,10,10,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,203,0,0,0.0,0.0,2023-01-21T17:30:00Z,0,15,0,0,0,0,21,0,1340,0,0,0,0.0,0,-12,69,81,40,True,0,2,3,21
11,11,11,11,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,14,0,0,0,0,22,0,1427,0,1,2,0.0,0,-2,85,87,40,False,0,2,4,22
12,12,12,12,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,5,0,0,0,0,23,0,1605,0,1,1,0.0,0,128,180,52,40,True,0,2,3,23
13,13,13,13,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,232,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,4,0,0,0,0,24,0,1683,0,1,1,0.0,0,20,119,99,40,False,0,2,3,24
14,14,14,14,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,242,0,0,0.0,0.0,2023-02-25T19:45:00Z,0,12,0,0,0,0,25,0,1739,0,0,0,0.0,0,-53,98,151,40,True,0,2,4,25
15,15,15,15,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,252,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,2,0,0,0,0,26,0,1840,0,0,1,0.0,0,113,199,86,40,False,0,2,2,26
16,16,16,16,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,13,0,0,0,0,27,0,1754,0,1,0,0.0,0,-135,41,176,40,True,0,2,5,27
17,17,17,17,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,5,0,0,0,0,27,0,1754,0,0,1,0.0,0,-135,41,176,40,False,0,2,3,27
18,18,18,18,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,271,0,0,0.0,0.0,2023-03-19T14:00:00Z,0,1,0,0,0,0,28,0,1811,0,1,4,0.0,0,-5,56,61,40,False,0,2,4,28
19,19,19,19,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,285,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,10,0,0,0,0,29,0,1800,0,1,2,0.0,0,-41,29,70,40,True,0,2,3,29
20,20,20,20,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,294,0,0,0.0,0.0,2023-04-09T13:00:00Z,0,11,0,0,0,0,30,0,1838,0,5,1,0.0,0,3,43,40,40,False,0,2,2,30
21,21,21,21,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,307,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,17,0,0,0,0,31,0,1943,0,2,0,0.0,0,66,124,58,40,False,0,2,2,31
22,22,22,22,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,315,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,8,0,0,0,0,32,0,2422,0,0,0,0.0,0,5,97,92,40,True,0,2,2,32
23,23,23,23,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,20,0,0,0,0,33,0,2007,0,0,2,0.0,0,12,72,60,40,False,0,2,2,33
24,24,24,24,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,335,0,0,0.0,0.0,2023-04-29T11:30:00Z,0,19,0,0,0,0,34,0,2049,0,3,4,0.0,0,17,94,77,40,True,0,2,2,34
25,25,25,25,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,348,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,18,0,0,0,0,35,0,2200,0,0,1,0.0,0,110,200,90,40,False,0,2,4,35
26,26,26,26,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,355,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,3,0,0,0,0,36,0,2170,0,0,2,0.0,0,-55,74,129,40,True,0,2,2,36
27,27,27,27,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,363,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,9,0,0,0,0,37,0,2421,0,2,2,0.0,0,202,297,95,40,False,0,2,2,37
28,28,28,28,0,0,0,0,0.0,644,0.0,0.0,0.0,0.0,375,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,16,0,0,0,0,38,0,2235,0,1,1,0.0,0,-209,51,260,40,True,0,2,2,38
